Time_Sec,CPU_Percent,Memory_GB
0.0,0.0,0.0009
1.0,124.7,0.1526
2.01,112.6,0.3979
3.01,203.4,0.5507
4.01,300.3,0.8226
5.02,281.0,0.8969
6.02,334.1,0.9953
7.02,339.4,1.0983
8.02,311.3,1.2608
9.03,299.5,1.3332
10.03,4485.6,1.539
11.03,138.6,1.7471
12.03,322.1,1.9019
13.04,339.0,2.1534
14.04,345.2,2.3278
15.05,31.9,1.7374
16.05,336.3,2.072
17.05,329.9,2.26
18.06,350.2,2.4496
19.06,325.3,2.7496
20.07,337.1,2.9322
21.08,316.3,3.1442
22.08,310.4,3.3566
23.09,314.3,3.6893
24.09,311.4,3.9823
25.1,302.5,4.314
26.1,305.6,4.6125
27.11,310.4,4.8622
28.11,307.4,5.0699
29.12,303.4,5.3285
30.12,305.4,5.6584
31.13,126.3,6.0681
32.13,121.6,6.4877
33.14,187.0,6.8658
34.14,103.5,6.8659
35.15,105.5,6.966
36.15,103.5,6.966
37.16,148.2,6.9663
38.16,100.5,6.9663
39.17,171.1,6.9666
40.17,201.0,6.9593
41.18,109.4,6.9593
42.18,100.5,6.9593
43.19,103.5,6.9593
44.19,104.6,6.9593
45.2,102.5,6.9593
46.2,149.3,6.9593
47.21,106.5,6.9593
48.21,122.4,6.9594
49.22,129.3,6.9594
50.22,164.1,6.9594
51.23,119.4,6.9594
52.23,187.1,6.9598
53.24,185.0,7.2311
54.24,104.5,7.2311
55.25,120.4,7.2311
56.25,120.4,7.2311
57.26,107.5,1.5753
58.26,7.0,1.8508
59.27,320.3,1.97
60.27,262.7,2.1237
61.28,11.0,1.8069
62.28,301.1,1.919
63.28,12.0,1.6974
64.29,332.0,1.8789
65.29,358.9,2.0417
66.29,4.0,1.8074
67.29,293.3,1.9191
68.3,7.0,1.6767
69.3,296.6,1.8471
70.31,351.9,1.9651
71.31,4.0,1.7309
72.31,309.1,1.8815
73.32,367.4,2.0704
74.32,11.0,1.7216
75.32,335.0,1.8887
76.33,366.1,2.0322
77.33,6.0,1.7117
78.34,343.3,1.9929
79.34,313.4,2.3339
80.34,294.1,2.54
81.35,353.8,2.723
82.35,344.5,2.8728
83.36,322.3,3.0258
84.36,311.4,3.1709
85.37,313.3,3.3608
86.37,292.4,3.5309
87.38,307.4,3.7475
88.38,308.4,3.9577
89.39,266.9,4.2461
90.39,314.3,4.4702
91.4,305.4,4.7793
92.4,301.5,5.0466
93.41,303.4,5.4055
94.41,307.4,5.6304
95.42,303.6,5.8795
96.42,307.2,6.116
97.43,309.4,6.3391
98.43,259.7,6.8261
99.44,201.9,6.8291
100.44,211.9,6.8291
101.45,155.2,6.8291
102.45,174.1,6.8295
103.46,117.6,6.9291
104.46,179.1,6.9292
105.46,134.6,6.9292
106.47,207.4,6.9294
107.47,225.9,6.9294
108.48,131.3,6.9294
109.48,107.4,6.9294
110.49,119.4,6.9294
111.49,112.4,6.9294
112.5,102.5,6.9246
113.5,107.4,6.9246
114.51,112.4,6.9246
115.51,108.4,6.9246
116.52,126.3,7.0246
117.52,171.4,7.3546
118.53,143.3,7.6067
119.53,103.5,7.6067
120.54,116.4,7.6067
121.54,101.5,7.6067
122.55,118.4,7.6067
123.55,218.1,7.607
124.56,243.7,7.6072
125.56,291.4,7.6347
126.57,222.0,7.6367
127.57,108.4,7.6252
128.58,119.4,7.6252
129.58,199.9,7.6252
130.59,269.6,7.8443
131.59,117.4,7.8473
132.6,118.4,7.8351
133.6,101.5,7.8351
134.61,101.5,7.8351
135.62,100.5,7.8351
136.62,104.5,7.8351
137.63,100.5,7.8351
138.63,100.5,7.8351
139.64,131.3,7.8351
140.64,112.4,7.8351
141.64,151.5,7.8352
142.65,124.4,7.9081
143.66,100.5,7.9081
144.66,100.5,7.9081
145.67,101.5,7.9081
146.67,100.7,7.9081
147.67,100.5,7.9081
148.68,100.5,7.9081
149.68,99.5,7.9081
150.69,101.5,7.9081
151.69,101.5,7.9083
152.7,101.5,7.9083
153.71,191.0,7.9096
154.71,101.5,7.9096
155.72,100.5,7.9096
156.72,102.5,7.9096
157.73,99.5,7.9096
158.73,101.5,7.9096
159.74,103.5,7.9096
160.74,99.5,7.9096
161.75,101.5,7.9096
162.75,101.5,7.9096
163.76,101.5,7.9096
164.76,181.0,8.068
165.77,101.5,8.068
166.77,101.5,8.068
167.78,111.4,8.068
168.78,104.5,8.068
169.79,100.5,8.068
170.79,101.5,8.068
171.8,100.5,8.068
172.81,101.5,8.068
173.81,99.5,8.068
174.82,101.5,8.068
175.82,236.4,8.457
176.82,120.4,8.5054
177.83,102.5,8.5054
178.83,149.5,8.5054
179.84,100.5,8.5054
180.84,100.5,8.5054
181.85,100.5,8.5054
182.85,100.5,8.5054
183.86,102.5,8.5055
184.86,102.6,8.5055
185.87,99.5,8.5055
186.87,102.7,8.5055
187.88,122.3,8.6393
188.88,101.5,8.6393
189.89,101.5,8.6393
190.89,100.5,8.6393
191.9,101.5,8.6393
192.9,117.6,8.6393
193.9,101.5,8.6393
194.91,100.5,8.6393
