Time_Sec,CPU_Percent_Total,Memory_GB
1.0,207.7,20.0
2.0,231.56,19.9999
3.0,227.4,19.9999
4.01,255.28,19.9999
5.01,280.47,19.9999
6.01,242.92,19.9999
7.01,311.8,20.0
8.01,304.94,19.9998
9.02,329.87,19.9998
10.02,328.08,19.9999
11.02,279.81,19.9943
12.02,284.4,19.9999
13.02,234.79,20.0
14.02,230.01,20.0
15.02,258.14,19.9999
16.03,309.19,19.9999
17.03,317.19,19.9999
18.03,338.96,20.0
19.03,341.97,20.0
20.03,319.18,19.9999
21.03,307.71,20.0
22.04,305.65,20.0
23.04,303.86,20.0
24.04,305.48,19.9996
25.04,302.79,20.0
26.04,303.11,20.0
27.04,305.55,20.0
28.04,303.04,20.0
29.04,304.61,20.0
30.05,302.58,20.0
31.05,300.74,19.9999
32.05,301.92,19.9999
33.05,308.73,19.9999
34.05,187.85,15.7683
35.05,345.7,16.0905
36.05,364.8,16.261
37.06,320.78,16.5524
38.06,310.86,16.8566
39.06,308.94,17.1686
40.06,307.58,17.4872
41.06,306.32,17.8565
42.06,306.1,18.1725
43.06,302.72,18.5106
44.07,304.75,18.8733
45.07,300.87,19.253
46.07,301.14,19.607
47.07,305.58,19.9128
48.07,190.36,15.7333
49.07,346.23,15.9316
50.07,297.06,15.7331
51.08,342.23,15.9707
52.08,357.29,16.1452
53.08,328.42,16.4493
54.08,314.19,16.7446
55.08,315.58,17.0517
56.08,317.68,17.348
57.08,200.09,17.542
58.08,126.69,17.8461
59.09,110.14,18.019
60.09,108.55,18.1686
61.09,103.29,18.3223
62.09,100.78,18.4691
63.09,103.49,18.567
64.09,103.3,18.6692
65.1,124.44,18.7613
66.1,101.03,18.8629
67.1,100.74,18.9467
68.1,118.39,19.0266
69.1,105.87,19.1142
70.1,100.83,19.1679
71.11,101.79,19.2103
72.11,100.85,19.258
73.11,102.0,19.2962
74.11,101.49,19.3489
75.11,101.29,19.3942
76.11,100.93,19.4433
77.12,100.54,19.4833
78.12,100.94,19.5382
79.12,100.63,19.5814
80.12,100.93,19.6278
81.12,103.12,19.6723
82.12,100.65,19.7099
83.12,101.67,19.7525
84.13,100.93,19.8005
85.13,100.73,19.8396
86.13,101.23,19.8825
87.13,100.84,19.9216
88.13,100.77,19.9615
89.13,101.07,20.0
90.14,100.68,19.9999
91.14,101.14,20.0
92.14,100.73,19.9999
93.14,100.78,20.0
94.14,101.27,20.0
95.14,100.62,19.9999
96.15,100.75,20.0
97.15,100.44,19.9999
98.15,100.58,20.0
99.15,101.22,20.0
100.15,100.65,20.0
101.15,100.75,19.9998
102.15,101.04,19.9998
103.16,101.01,20.0
104.16,100.83,19.9999
105.16,100.82,19.9999
106.16,133.78,19.9999
107.16,104.14,19.9999
108.16,101.06,20.0
109.16,102.53,19.9999
110.17,101.2,19.9999
111.17,100.79,19.9999
112.17,101.18,19.9999
113.17,100.99,19.9999
114.17,100.94,19.9999
115.17,101.24,19.9999
116.17,114.28,19.9999
117.18,100.71,19.9999
118.18,101.14,19.9999
119.18,100.88,20.0
120.18,100.77,20.0
121.18,101.17,19.9999
122.18,100.76,19.9999
123.18,105.57,20.0
124.19,100.61,20.0
125.19,100.51,20.0
126.19,101.01,20.0
127.19,100.74,20.0
128.19,100.64,20.0
129.19,101.16,20.0
130.19,100.73,20.0
131.2,100.96,20.0
132.2,101.27,20.0
133.2,101.03,20.0
134.2,100.86,19.9999
135.2,101.24,20.0
136.2,101.03,20.0
137.2,100.58,20.0
138.2,101.23,20.0
139.21,101.27,20.0
140.21,100.72,19.9997
141.21,101.05,19.9999
142.21,100.64,20.0
143.21,100.7,19.9999
144.21,101.04,20.0
145.21,100.71,19.9998
146.21,100.82,19.9999
147.22,100.81,19.9998
148.22,101.09,19.9999
149.22,100.64,19.9999
150.22,100.64,20.0
151.22,101.13,20.0
152.22,100.79,20.0
153.22,101.08,19.9999
154.22,103.48,19.9999
155.23,100.92,19.9998
156.23,100.77,19.9998
157.23,101.1,19.9998
158.23,100.73,19.9999
159.23,101.22,19.9999
160.23,100.76,19.9999
161.24,100.83,19.9999
162.24,101.21,19.9999
163.24,100.92,19.9999
164.24,100.85,19.9999
165.24,101.19,20.0
166.24,100.79,20.0
167.25,101.18,20.0
168.25,100.77,20.0
169.25,100.96,20.0
170.25,100.94,20.0
171.25,100.89,20.0
172.25,101.18,20.0
173.25,101.06,20.0
174.26,101.44,19.9999
175.26,101.2,19.9999
176.26,100.72,19.9999
177.26,100.86,19.9999
178.26,101.26,19.9999
179.26,101.61,20.0
180.26,100.73,20.0
181.27,101.13,20.0
182.27,100.62,20.0
183.27,100.92,19.9999
184.27,101.26,19.9999
185.27,101.09,19.9999
186.27,101.17,19.9999
187.27,100.78,19.9999
188.28,100.79,19.9999
189.28,101.22,19.9999
