Time_Sec,CPU_Percent_Total,Memory_GB
1.0,218.44,0.4546
2.0,263.23,0.635
3.0,276.83,0.8403
4.01,287.21,0.951
5.01,308.92,1.0705
6.01,337.09,1.1753
7.01,342.47,1.2545
8.01,322.54,1.3943
9.01,270.18,1.4943
10.01,324.09,1.6585
11.02,324.52,1.8611
12.02,329.33,2.1189
13.02,369.38,2.2634
14.02,331.1,2.4935
15.02,308.34,2.734
16.02,310.24,2.9784
17.02,306.72,3.2265
18.03,302.54,3.5243
19.03,304.65,3.8825
20.03,306.52,4.1954
21.03,305.63,4.5452
22.03,303.15,4.9498
23.03,303.49,5.333
24.03,301.99,5.7293
25.03,295.14,5.7755
26.04,249.77,1.8787
27.04,337.13,2.145
28.04,346.97,2.3345
29.04,318.82,2.5763
30.04,306.94,2.8134
31.04,304.68,3.0929
32.04,304.93,3.4162
33.05,309.26,3.7587
34.05,302.2,4.0884
35.05,305.02,4.4556
36.05,303.82,4.8229
37.05,300.85,5.2493
38.05,304.21,5.6113
39.05,306.01,5.9531
40.05,197.2,1.7887
41.06,342.5,1.9887
42.06,293.29,1.8087
43.06,334.85,2.026
44.06,352.57,2.2783
45.06,323.8,2.592
46.06,314.43,2.8859
47.06,310.17,3.1911
48.07,305.06,3.5531
49.07,252.09,1.8917
50.07,344.39,2.1604
51.07,358.35,2.3587
52.07,321.42,2.5982
53.07,311.77,2.8367
54.07,306.37,3.1051
55.07,310.96,3.3417
56.08,269.91,1.6825
57.08,286.8,1.9428
58.08,357.14,2.1308
59.08,330.42,2.5088
60.08,271.1,2.9862
61.08,120.37,3.5282
62.08,122.78,4.0583
63.09,216.78,1.8258
64.09,301.32,1.9756
65.09,350.45,2.2557
66.09,275.23,1.8017
67.09,298.41,1.9817
68.09,318.46,1.8346
69.09,313.84,2.0197
70.09,334.18,1.8704
71.1,306.44,2.0505
72.1,339.47,2.1729
73.1,244.29,1.9932
74.1,304.52,2.139
75.1,274.87,1.9628
76.1,347.66,2.1638
77.1,359.26,2.3452
78.11,269.46,2.0248
79.11,321.4,2.1671
80.11,354.14,2.3851
81.11,340.64,2.6598
82.11,240.17,2.0446
83.11,311.61,2.1774
84.11,342.68,2.447
85.11,263.57,1.9826
86.12,315.95,2.1426
87.12,351.54,2.3997
88.12,268.56,1.9356
89.12,292.27,2.1082
90.12,351.49,2.2423
91.12,325.76,2.4742
92.12,237.66,1.9815
93.12,317.49,2.1364
94.13,353.85,2.2197
95.13,279.49,2.0892
96.13,322.37,2.1974
97.13,283.85,1.9461
98.13,308.19,2.1116
99.13,368.5,2.276
100.13,269.76,1.9985
101.14,327.11,2.2764
102.14,372.44,2.4093
103.14,345.85,2.65
104.14,321.2,2.8727
105.14,317.62,3.0796
106.14,307.77,3.2729
107.14,307.6,3.4398
108.15,308.04,3.6228
109.15,261.12,4.0184
110.15,173.26,4.5033
111.15,125.89,5.011
112.15,160.78,5.3525
113.15,102.92,5.4572
114.15,182.11,5.83
115.15,194.7,1.9898
116.16,332.3,2.2827
117.16,369.19,2.4119
118.16,348.61,2.6377
119.16,330.87,2.8425
120.16,313.32,3.0274
121.16,306.51,3.1954
122.16,306.47,3.3513
123.17,304.31,3.4875
124.17,303.5,3.643
125.17,303.53,3.9028
126.17,217.86,4.3309
127.17,307.79,4.6352
128.17,239.59,4.9276
129.17,142.57,5.1016
130.18,103.63,5.1615
131.18,103.5,5.2322
132.18,159.51,5.4031
133.18,209.03,2.0071
134.18,331.67,2.3048
135.18,376.0,2.5256
136.18,337.36,2.8541
137.19,311.34,3.1702
138.19,305.62,3.5163
139.19,304.8,3.8962
140.19,306.13,4.2682
141.19,316.72,4.5851
142.19,305.0,4.9279
143.19,320.86,5.3047
144.2,241.68,5.5904
145.2,133.76,4.6588
146.2,228.93,2.0373
147.2,317.79,2.2023
148.2,301.53,1.9501
149.2,337.44,2.1816
150.2,359.66,2.3996
151.21,281.56,2.0971
152.21,328.92,2.2211
153.21,289.54,2.1033
154.21,347.58,2.2295
155.21,265.56,2.0584
156.21,348.03,2.2287
157.21,278.84,2.1034
158.21,355.71,2.2836
159.22,267.7,2.0845
160.22,297.4,2.1949
161.22,294.73,2.0739
162.22,294.27,1.8958
163.22,287.1,2.12
164.22,316.17,2.3636
165.22,370.24,2.4918
166.23,329.71,2.6983
167.23,311.11,2.9341
168.23,311.42,3.1488
169.23,302.72,3.3499
170.23,302.52,3.5255
171.23,305.55,3.695
172.23,301.74,3.8366
173.24,303.35,4.0069
174.24,307.12,4.2237
175.24,282.14,4.558
176.24,158.69,4.8396
177.24,184.42,4.9364
178.24,119.02,5.0694
179.24,108.91,5.2139
180.25,221.43,2.026
181.25,298.26,2.2254
182.25,363.88,2.4709
183.25,332.56,2.7651
184.25,250.12,1.9661
185.25,329.35,2.2481
186.25,323.37,2.3796
187.25,348.76,2.6666
188.26,320.03,2.9821
189.26,308.84,3.3286
190.26,306.68,3.6663
191.26,303.25,3.9967
192.26,303.59,4.312
193.26,304.94,4.6774
194.26,303.38,5.0465
195.27,306.32,5.3662
196.27,309.86,5.6683
197.27,303.35,5.9849
198.27,301.67,6.2794
199.27,301.63,6.7023
200.27,318.89,7.0259
201.27,258.22,7.0996
202.27,142.66,7.1999
203.28,238.96,7.2007
204.28,290.52,7.201
205.28,188.28,7.2011
206.28,153.26,7.2011
207.28,101.64,7.2011
208.28,243.75,7.2012
209.28,129.85,7.1957
210.29,114.07,7.1957
211.29,140.59,7.3681
212.29,104.83,7.3681
213.29,100.73,7.3679
214.29,106.98,7.3679
215.29,101.15,7.3679
216.29,104.23,7.3679
217.3,101.45,7.3679
218.3,100.99,7.3681
219.3,100.83,7.3681
220.3,139.64,7.3899
221.3,100.7,7.3899
222.3,101.92,7.3899
223.31,100.76,7.3899
224.31,100.75,7.3899
225.31,101.07,7.3899
226.31,100.66,7.3899
227.31,101.43,7.3899
228.31,132.13,7.3908
229.32,100.73,7.3908
230.32,101.11,7.3908
231.32,100.75,7.3908
232.32,101.59,7.3908
233.32,100.68,7.3908
234.32,100.66,7.3908
235.32,101.04,7.3908
236.33,132.59,7.3909
237.33,101.22,7.3909
238.33,100.76,7.3909
239.33,100.79,7.3909
240.33,101.1,7.3909
241.33,100.77,7.3909
242.34,101.34,7.3909
243.34,100.78,7.3909
244.34,100.65,7.3909
245.34,138.4,7.5596
246.34,100.71,7.5596
247.34,101.15,7.5596
248.35,100.79,7.5596
249.35,100.65,7.5596
250.35,101.04,7.5596
251.35,100.59,7.5596
252.35,101.13,7.5597
253.35,100.45,7.5597
254.35,100.98,7.9379
255.36,100.96,8.3105
256.36,171.13,8.7007
257.36,101.38,8.7007
258.36,101.4,8.7009
259.36,100.81,8.7009
260.36,101.19,8.7009
261.37,101.44,8.7007
262.37,100.87,8.7007
263.37,101.17,8.7008
264.37,100.7,8.7008
265.37,100.72,8.7008
266.37,102.12,8.7013
267.37,100.76,8.7012
268.37,100.66,8.7012
269.38,101.29,8.7012
270.38,101.17,8.7012
271.38,100.75,8.7012
272.38,101.36,8.7012
273.38,100.67,8.7012
274.38,101.11,8.7012
275.39,100.7,8.7012
276.39,120.59,8.7012
277.39,101.31,8.7012
278.39,101.06,8.7012
279.39,101.07,8.7012
280.39,100.65,8.7012
281.39,100.65,8.7012
282.4,101.51,8.7012
283.4,100.63,8.7012
284.4,101.12,8.7012
285.4,100.68,8.7012
286.4,100.77,8.7012
287.4,101.38,8.7015
288.41,100.7,8.7015
289.41,100.77,8.7015
290.41,101.17,8.7015
291.41,100.86,8.7015
292.41,101.37,8.7015
293.41,100.71,8.7015
294.42,100.71,8.7015
295.42,101.12,8.7015
296.42,101.55,8.7015
297.42,101.41,8.7015
298.42,100.76,8.7015
299.42,101.16,8.7015
300.42,101.27,8.7015
301.43,100.86,8.7015
302.43,100.84,8.7015
303.43,101.16,8.7015
304.43,100.81,8.7015
305.43,100.74,8.7015
306.43,100.81,8.7015
307.43,101.37,8.7017
308.43,100.76,8.7017
309.44,101.15,8.7017
310.44,100.72,8.7017
311.44,100.85,8.7017
312.44,101.31,8.7017
313.44,100.75,8.7017
314.44,100.73,8.7017
315.44,101.15,8.7017
316.45,100.87,8.7017
317.45,100.98,8.7018
318.45,101.21,8.7017
319.45,100.7,8.7017
320.45,100.58,8.7017
321.45,101.12,8.7017
322.45,100.93,8.7017
323.45,100.79,8.7017
324.46,101.18,8.7017
325.46,100.77,8.7017
326.46,100.87,8.7017
327.46,101.82,8.7018
328.46,100.66,8.7018
329.46,100.77,8.7018
330.46,101.2,8.7019
331.47,100.92,8.7019
332.47,100.89,8.7018
333.47,102.48,8.7018
334.47,102.62,8.7021
335.47,101.51,8.7021
336.47,100.64,8.7021
337.47,101.35,8.7021
338.47,100.79,8.7021
339.48,101.16,8.7021
340.48,100.76,8.7021
341.48,100.8,8.7021
342.48,101.41,8.7021
343.48,100.69,8.7021
344.48,100.68,8.7021
345.48,101.14,8.7021
346.49,100.8,8.7025
347.49,100.63,8.7024
348.49,101.2,8.7024
349.49,100.78,8.7024
350.49,100.76,8.7024
351.49,101.78,8.7024
352.49,100.92,8.7024
353.49,100.78,8.7024
354.5,101.23,8.7024
355.5,100.68,8.7024
356.5,100.82,8.7024
357.5,101.46,8.7024
358.5,100.78,8.7024
359.5,100.75,8.7024
360.5,101.14,8.7024
361.51,100.82,8.7024
362.51,100.99,8.7024
363.51,101.21,8.7024
364.51,100.77,8.7024
365.51,100.77,8.7024
366.51,101.36,8.7024
367.51,101.0,8.7026
368.51,101.23,8.7026
369.52,101.29,8.7026
370.52,100.75,8.7026
371.52,101.08,8.7026
372.52,101.24,8.7026
373.52,100.73,8.7026
374.52,100.67,8.7026
375.52,101.14,8.7026
376.53,100.91,8.7026
377.53,104.54,8.7028
378.53,100.89,8.7026
379.53,100.64,8.7026
380.53,101.01,8.7026
381.53,100.76,8.7026
382.53,104.28,8.7026
383.54,100.89,8.7026
384.54,101.97,8.7026
385.54,100.68,8.7026
386.54,101.43,8.7026
387.54,100.89,8.7029
388.54,100.46,8.7029
389.54,100.93,8.7029
390.55,100.49,8.7029
391.55,100.72,8.7029
392.55,101.22,8.7029
393.55,100.66,8.7029
394.55,100.67,8.7029
395.55,101.06,8.7029
396.55,100.99,8.7029
397.56,101.32,8.703
398.56,100.83,8.7029
399.56,100.68,8.7029
400.56,100.99,8.7029
401.56,100.73,8.7029
