Time_Sec,CPU_Percent,Memory_GB
0.0,0.0,0.001
1.01,203.3,0.1913
2.01,59.8,0.4124
3.01,227.0,0.5699
4.02,304.1,0.8168
5.02,242.3,0.8893
6.02,315.9,1.0296
7.03,331.6,1.1577
8.03,330.9,1.2307
9.03,293.9,1.3586
10.04,297.2,1.4538
11.04,2233.0,1.5933
12.04,344.0,1.7234
13.05,80.6,1.951
14.05,324.0,2.0958
15.06,344.9,2.3732
16.06,290.8,1.7291
17.06,27.9,1.9836
18.07,329.3,2.2914
19.07,315.0,2.4427
20.08,343.5,2.7907
21.08,325.6,3.1422
22.09,312.0,3.3733
23.09,307.6,3.5978
24.09,305.9,3.7735
25.1,305.3,3.9739
26.11,305.3,4.2299
27.11,303.4,4.3487
28.12,302.5,4.5445
29.12,301.3,4.6745
30.13,303.3,4.8114
31.13,303.4,4.97
32.14,302.4,5.1791
33.14,222.8,5.2727
34.15,174.1,5.361
35.15,167.1,5.4597
36.16,145.2,5.6238
37.17,124.3,5.7014
38.17,138.3,5.7935
39.18,189.1,5.8807
40.18,218.8,6.0309
41.18,122.6,6.1477
42.19,157.2,6.2992
43.2,107.3,6.3619
44.2,108.4,6.441
45.21,105.4,6.5333
46.21,109.4,6.6128
47.22,153.2,6.6816
48.22,183.4,6.9702
49.23,111.4,7.0168
50.23,107.4,7.0402
51.24,153.2,7.0402
52.24,149.2,7.0402
53.25,126.3,7.0402
54.25,101.5,7.0402
55.26,183.0,7.0402
56.26,116.4,7.0402
57.27,102.5,7.0402
58.27,111.7,7.0402
59.28,99.7,7.0402
60.28,105.5,7.0402
61.29,125.3,7.0402
62.29,102.4,7.0402
63.3,106.4,7.0402
64.3,105.4,7.0402
65.31,116.4,7.0402
66.31,103.4,7.0405
67.32,103.4,7.0405
68.32,151.2,7.0405
69.33,103.5,7.0406
70.33,161.1,7.0406
71.34,113.4,7.0406
72.34,102.5,7.0406
73.35,104.5,7.05
74.36,101.5,7.11
75.36,107.4,7.1406
76.37,115.4,7.1406
77.37,168.1,7.1407
78.38,294.6,7.1409
79.38,109.4,7.1409
80.39,121.5,7.141
81.39,115.4,7.141
82.4,159.2,7.4531
83.4,103.7,7.4531
84.4,107.6,7.4531
85.41,112.4,7.4532
86.41,114.4,7.4532
87.42,102.7,7.4532
88.42,100.5,7.4532
89.43,101.5,7.4532
90.43,101.5,7.4532
91.43,159.6,7.4688
92.44,102.5,7.4688
93.44,103.5,7.4688
94.45,99.5,7.4688
95.46,101.5,7.4688
96.46,100.5,7.4688
97.47,104.5,7.4688
98.47,99.5,7.4688
99.47,128.6,7.4691
100.48,119.4,7.4691
101.48,102.5,7.4691
102.49,104.5,7.4691
103.5,104.5,7.4691
104.5,101.5,7.4691
105.51,99.5,7.4691
106.51,101.5,7.4691
107.52,100.5,7.4691
108.52,102.5,7.4691
109.53,152.2,7.4699
110.53,100.5,7.4699
111.54,101.5,7.4699
112.54,100.5,7.4699
113.55,100.5,7.4699
114.55,103.5,7.4699
115.56,100.5,7.4699
116.56,100.5,7.4699
117.57,100.5,7.4699
118.57,161.2,7.7325
119.58,99.5,7.7325
120.58,101.5,7.7325
121.59,101.5,7.7325
122.59,108.4,7.7325
123.6,101.5,7.7325
124.61,99.5,7.7325
125.61,101.5,7.7325
126.62,102.5,7.7325
127.62,99.5,7.7325
128.63,100.5,8.1331
129.63,135.6,8.3912
130.63,182.1,8.5977
131.64,101.5,8.5977
132.65,101.5,8.5977
133.65,102.5,8.5977
134.66,100.5,8.5977
