Time_Sec,CPU_Percent,Memory_GB
0.0,0.0,0.0009
1.01,226.2,0.2134
2.01,27.9,0.4538
3.01,224.1,0.6019
4.02,300.7,0.8194
5.02,283.7,0.9006
6.03,331.6,0.9682
7.03,344.0,1.0549
8.03,332.5,1.2112
9.04,275.1,1.2818
10.04,281.9,1.3496
11.04,211.4,1.4887
12.05,354.1,1.676
13.05,304.7,1.8764
14.05,330.6,2.0211
15.06,334.6,2.2699
16.06,30.9,1.6938
17.07,307.6,1.9149
18.07,318.2,2.2601
19.08,350.9,2.3755
20.08,337.4,2.6486
21.09,318.3,2.9305
22.09,320.4,3.2734
23.1,311.5,3.5879
24.1,308.6,3.9187
25.11,309.3,4.2147
26.11,304.4,4.4888
27.12,304.4,4.6963
28.12,304.1,4.9975
29.13,302.3,5.1681
30.13,304.3,5.2808
31.14,304.4,5.4943
32.15,301.4,5.6117
33.15,278.0,5.7362
34.15,215.9,5.9417
35.16,175.1,6.1097
36.16,242.3,6.2124
37.17,247.7,6.299
38.17,222.4,6.4225
39.17,181.5,6.5177
40.18,126.6,6.6794
41.18,149.2,6.9126
42.19,128.3,6.9126
43.19,184.0,6.9129
44.19,161.6,6.9129
45.2,104.5,6.9129
46.21,104.4,6.9131
47.21,110.4,6.9134
48.22,160.2,6.9134
49.22,141.2,6.9134
50.22,103.7,6.9134
51.23,103.5,6.9134
52.23,117.4,6.9134
53.24,109.4,6.9134
54.25,118.4,6.9134
55.25,127.3,6.9134
56.26,144.2,6.9134
57.26,113.4,6.9134
58.27,105.4,6.9134
59.27,114.4,6.9134
60.28,120.4,6.9134
61.28,237.7,7.0137
62.29,198.4,7.0137
63.29,123.6,7.0138
64.29,112.4,7.0138
65.3,150.4,7.3258
66.3,103.5,7.3258
67.31,110.5,7.3258
68.31,111.4,7.3259
69.32,110.4,7.3259
70.32,103.5,7.3259
71.33,103.5,7.3259
72.33,99.7,7.3259
73.34,146.3,7.3414
74.34,102.5,7.3414
75.35,106.7,7.3414
76.35,100.8,7.3414
77.35,100.5,7.3414
78.36,101.5,7.3414
79.36,102.5,7.3414
80.37,100.5,7.3414
81.37,146.2,7.3427
82.38,103.4,7.3427
83.38,108.5,7.3427
84.39,100.5,7.3427
85.39,101.5,7.3427
86.4,99.5,7.3427
87.4,100.7,7.3427
88.41,99.7,7.3427
89.41,156.2,7.3432
90.42,100.5,7.3432
91.42,100.5,7.3432
92.43,101.5,7.3433
93.43,101.5,7.3433
94.44,102.5,7.3433
95.44,99.5,7.3433
96.45,100.7,7.3433
97.45,148.2,7.6057
98.46,102.5,7.6057
99.46,100.5,7.6057
100.47,103.5,7.6057
101.47,102.5,7.6057
102.48,101.5,7.6057
103.48,100.7,7.6057
104.48,100.5,7.6057
105.49,101.5,7.9675
106.49,123.6,8.2387
107.5,190.0,8.4698
108.5,100.5,8.4698
109.51,100.5,8.4698
110.51,102.5,8.4698
111.52,99.5,8.4698
112.52,101.5,8.4698
113.53,101.5,8.4698
114.53,103.5,8.4698
115.54,99.5,8.4698
116.55,102.5,8.4698
117.55,102.5,8.4704
118.56,103.5,8.4704
119.56,101.5,8.4704
120.57,98.5,8.4704
121.57,101.5,8.4704
122.58,100.5,8.4704
123.58,101.5,8.4704
124.59,99.5,8.4704
125.59,101.5,8.4704
126.6,113.4,8.4706
127.6,100.5,8.4706
128.61,100.5,8.4706
129.61,101.5,8.4706
130.62,99.5,8.4706
131.62,100.5,8.4706
132.63,102.5,8.4706
133.63,100.5,8.4706
134.64,103.5,8.4706
135.64,101.5,8.4706
136.65,101.5,8.4706
137.65,99.5,8.4706
138.66,102.5,8.4706
139.67,100.5,8.4706
140.67,100.5,8.4706
141.68,102.5,8.4706
142.68,103.6,8.4706
143.69,100.5,8.4706
144.69,99.5,8.4706
145.7,101.5,8.4706
146.7,101.5,8.4706
147.71,100.5,8.4706
148.71,100.5,8.4706
149.72,99.6,8.4706
150.72,103.5,8.4706
151.73,100.5,8.4706
152.73,102.5,8.4706
153.74,100.5,8.4706
154.74,99.5,8.471
155.75,103.5,8.471
156.75,99.6,8.471
157.75,101.6,8.471
158.76,100.5,8.471
159.77,100.4,8.471
160.77,100.5,8.471
161.78,100.5,8.471
162.78,102.5,8.471
163.79,102.5,8.4714
164.79,100.5,8.4714
165.8,100.5,8.4714
166.8,100.5,8.4714
167.81,100.5,8.4714
168.81,102.5,8.4714
169.82,100.5,8.4714
170.82,101.6,8.4714
171.83,101.5,8.4714
172.83,101.5,8.4714
173.84,99.5,8.4714
174.84,101.5,8.4714
175.85,102.5,8.4714
176.85,99.5,8.4714
177.86,101.5,8.4714
178.86,101.5,8.4714
179.87,100.5,8.4714
180.88,99.5,8.4714
181.88,102.5,8.4714
182.89,100.5,8.4714
183.89,101.5,8.4714
184.9,101.5,8.4714
185.9,102.5,8.4714
186.91,103.5,8.4714
187.91,101.5,8.4714
188.92,101.5,8.4714
189.92,100.5,8.4714
190.93,100.5,8.4714
191.93,101.5,8.4714
192.94,99.5,8.4714
193.94,100.5,8.4714
194.95,101.5,8.4714
195.95,101.5,8.4714
196.96,100.5,8.4714
197.96,101.5,8.4714
198.97,101.5,8.4715
199.98,100.5,8.4715
200.98,101.5,8.4715
201.99,101.5,8.4715
202.99,99.5,8.4715
204.0,101.5,8.4715
205.0,101.5,8.4715
206.01,100.5,8.4715
207.01,100.5,8.4715
208.02,102.5,8.4715
209.02,101.5,8.4715
210.03,100.5,8.4715
211.03,101.5,8.4715
212.04,100.5,8.4715
213.04,100.5,8.4715
214.05,100.5,8.4715
215.05,102.5,8.4715
216.06,100.5,8.4715
217.06,100.5,8.4715
218.07,101.5,8.4715
219.07,101.5,8.4718
220.08,101.5,8.4718
221.08,101.5,8.4718
222.09,101.5,8.4718
223.09,99.5,8.4718
224.1,101.5,8.4718
225.11,100.5,8.4718
226.11,100.5,8.4718
227.12,101.5,8.4718
228.12,100.5,8.4718
229.13,100.5,8.4719
230.13,100.5,8.4719
231.14,102.5,8.4719
232.14,100.5,8.4719
233.15,100.5,8.4719
234.15,101.6,8.4719
235.16,101.5,8.4719
236.16,101.5,8.4719
237.17,101.5,8.472
238.17,101.5,8.4723
239.18,100.5,8.4723
240.18,100.5,8.4723
241.19,100.6,8.4723
242.19,101.5,8.4723
243.2,101.5,8.4723
244.2,100.5,8.4723
245.21,100.5,8.4723
246.21,101.5,8.4723
247.22,104.5,8.4723
248.22,104.5,8.4723
249.23,100.6,8.4725
250.23,102.5,8.4725
251.24,99.5,8.4725
252.24,101.5,8.4725
253.25,102.3,8.4725
254.26,100.5,8.4725
255.26,101.5,8.4725
256.26,101.5,8.4725
257.27,100.5,8.4725
258.28,100.5,8.4725
259.28,101.5,8.4725
260.29,101.5,8.4725
261.29,100.5,8.4725
262.3,101.5,8.4725
263.3,100.5,8.4725
264.31,100.5,8.4725
265.31,101.5,8.4725
266.32,100.5,8.4725
267.32,101.5,8.4726
268.33,100.5,8.4726
269.33,100.5,8.4726
270.34,100.5,8.4726
271.34,101.5,8.4726
272.35,100.5,8.4726
273.35,101.5,8.4726
274.36,100.5,8.4726
275.36,100.5,8.4726
276.37,100.5,8.4726
277.37,103.5,8.5174
278.38,99.5,8.5174
279.38,100.5,8.5177
280.39,101.5,8.5177
281.39,101.5,8.5177
282.4,100.5,8.5177
283.4,101.5,8.5177
284.41,100.5,8.5177
285.42,99.5,8.5177
286.42,100.5,8.5177
287.43,102.5,8.5177
288.43,101.5,8.5177
289.44,101.5,8.5177
290.44,100.5,8.5177
291.45,100.5,8.5177
292.45,100.5,8.5177
293.46,100.5,8.5177
294.46,101.5,8.5177
295.47,101.5,8.5177
296.47,100.5,8.5177
297.48,100.5,8.5177
298.48,101.5,8.5747
299.49,101.5,8.5747
300.49,100.5,8.5747
301.5,101.5,8.5747
302.5,100.5,8.5747
303.51,101.5,8.5747
304.51,101.5,8.5747
305.52,100.5,8.5747
306.52,99.5,8.5747
307.53,102.5,8.5747
308.54,100.5,8.5747
309.54,100.5,8.5747
310.55,101.5,8.5747
311.55,100.5,8.5747
312.56,100.5,8.5747
313.56,101.5,8.5747
314.57,99.5,8.5747
315.57,102.6,8.5747
316.57,103.7,1.7575
317.58,339.9,1.9262
318.58,324.7,2.0526
319.59,169.2,2.1026
320.59,230.8,2.153
321.6,202.9,2.2505
322.6,18.0,1.8335
323.6,358.7,2.0238
324.61,5.0,1.8461
325.61,302.1,1.9612
326.61,5.0,1.7055
327.62,303.4,1.8856
328.62,343.5,2.0132
329.63,9.0,1.7822
330.63,328.1,1.9395
331.64,6.0,1.7198
332.64,302.6,1.8955
333.64,361.8,2.0502
334.65,1467.7,1.7151
335.65,298.4,1.8914
336.66,344.9,2.0291
337.66,14.0,1.7005
338.67,300.4,1.9148
339.67,308.6,2.2515
340.68,312.3,2.57
341.68,341.9,2.6989
342.68,351.9,2.9355
343.69,328.5,3.2014
344.69,311.4,3.479
345.7,306.6,3.7434
346.7,314.3,4.0124
347.71,309.6,4.2252
348.71,304.3,4.5152
349.72,308.6,4.8182
350.72,301.4,5.1883
351.73,304.5,5.432
352.73,304.3,5.8015
353.74,302.4,6.049
354.74,301.4,6.475
355.75,261.6,6.9426
356.75,158.1,6.9946
357.76,130.3,6.984
358.77,215.8,7.0857
359.77,135.3,7.0867
360.78,167.1,7.0867
