Time_Sec,CPU_Percent,Memory_GB
0.0,0.0,0.001
1.0,192.6,0.2027
2.01,29.9,0.4416
3.01,208.7,0.6109
4.01,261.3,0.8151
5.01,253.3,0.9167
6.02,275.3,1.0725
7.02,293.2,1.1828
8.02,284.5,1.3118
9.02,275.4,1.4223
10.02,256.6,1.4897
11.03,17.0,1.6791
12.03,187.7,1.8589
13.03,258.3,2.0205
14.03,286.2,2.2013
15.04,298.3,2.4369
16.04,21.9,1.8249
17.04,270.2,1.9963
18.05,297.4,2.3185
19.05,287.4,2.4417
20.05,299.1,2.627
21.05,299.1,2.9469
22.06,297.3,3.229
23.06,298.1,3.4581
24.06,298.1,3.6237
25.06,298.4,3.7795
26.07,300.1,3.9593
27.07,299.1,4.1731
28.07,297.1,4.3008
29.08,300.1,4.4473
30.08,299.1,4.5846
31.08,297.1,4.6849
32.09,292.1,4.7946
33.09,301.1,4.9198
34.09,245.0,5.1112
35.1,194.9,5.2229
36.1,167.2,5.3138
37.11,105.4,5.3888
38.11,173.2,5.485
39.12,143.2,5.6339
40.12,106.5,5.7098
41.13,120.6,5.7857
42.13,121.4,5.8667
43.14,212.3,5.9901
44.14,137.2,6.096
45.15,172.2,6.2338
46.15,107.7,6.3109
47.15,102.7,6.3593
48.16,101.7,6.431
49.16,99.5,6.5188
50.16,104.6,6.5835
51.17,127.3,6.6427
52.18,167.2,6.7101
53.18,178.4,6.9738
54.18,100.8,7.0258
55.18,150.5,7.0258
56.19,149.6,7.0258
57.19,108.8,7.026
58.19,101.7,7.026
59.2,101.7,7.026
60.2,103.6,7.026
61.2,97.8,7.026
62.2,105.6,7.026
63.21,103.7,7.0265
64.21,110.7,7.0265
65.21,123.7,7.0265
66.22,103.7,7.0265
67.22,99.6,7.0265
68.22,101.6,7.0265
69.23,103.6,7.0266
70.23,100.6,7.0266
71.24,97.6,7.0266
72.24,100.5,7.0266
73.24,100.7,7.0266
74.25,101.7,7.0266
75.25,100.7,7.0266
76.25,101.7,7.0266
77.26,95.7,7.0266
78.26,102.7,7.051
79.26,107.8,7.1023
80.26,102.7,7.1266
81.27,98.7,7.1266
82.27,100.8,7.1267
83.27,99.7,7.1267
84.28,99.7,7.1267
85.28,100.7,7.1267
86.28,99.7,7.1267
87.28,99.7,7.1267
88.29,99.7,7.1267
89.29,100.8,7.1267
90.29,102.7,7.1267
91.29,102.7,7.1267
92.3,174.6,7.1267
93.3,184.5,7.127
94.3,149.6,7.127
95.31,143.6,7.1347
96.31,101.6,7.1347
97.32,107.5,7.1347
98.32,105.4,7.1347
99.33,150.2,7.3994
100.33,123.4,7.4474
101.34,103.5,7.4384
102.34,100.5,7.4384
103.35,104.4,7.4384
104.35,102.4,7.4384
105.36,103.4,7.4384
106.37,105.4,7.4384
107.37,99.4,7.4384
108.38,115.4,7.4384
109.38,101.4,7.4384
110.39,101.4,7.4384
111.39,100.4,7.4384
112.4,101.4,7.4386
113.4,105.5,7.4386
114.41,101.5,7.4386
115.41,158.5,7.4529
116.42,101.4,7.4529
117.42,101.5,7.4529
118.43,99.4,7.4529
119.43,101.4,7.4529
120.44,101.5,7.4529
121.44,100.5,7.4529
122.45,101.6,7.4529
123.45,102.7,7.4531
124.46,120.3,7.4531
125.46,105.4,7.4531
126.47,101.4,7.4531
127.47,102.4,7.4531
128.48,104.4,7.4531
129.48,118.6,7.4532
130.49,125.3,7.4554
131.49,100.4,7.4554
132.5,101.4,7.4554
133.51,102.4,7.4554
134.51,100.4,7.4554
135.52,101.5,7.4554
136.52,99.4,7.4554
137.53,101.5,7.4554
138.53,100.7,7.4554
139.53,101.7,7.4554
140.54,120.3,7.4554
141.54,101.5,7.4554
142.55,99.4,7.4554
143.56,101.5,7.4554
144.56,138.6,7.4557
145.56,107.5,7.4559
146.57,101.4,7.4559
147.57,101.5,7.4559
148.58,102.5,7.4559
149.58,99.5,7.4559
150.59,102.5,7.4559
151.6,100.4,7.4559
152.6,100.4,7.4559
153.61,101.4,7.4559
154.61,100.5,7.4559
155.62,103.6,7.4559
156.62,100.3,7.4559
157.63,101.5,7.4561
158.63,101.5,7.4561
159.64,151.1,7.7186
160.64,101.5,7.7186
161.65,100.4,7.7186
162.65,100.5,7.7186
163.66,101.4,7.7186
164.66,100.5,7.7186
165.67,100.5,7.7186
166.68,100.4,7.7186
167.68,101.4,7.7186
168.69,101.4,7.7186
169.69,102.4,7.7186
170.7,100.4,7.7186
171.7,101.5,7.7186
172.71,100.5,7.7187
173.71,100.4,7.7187
174.72,101.5,7.7187
175.73,100.4,7.9562
176.73,101.4,8.2505
177.73,105.7,8.3371
178.74,173.2,8.5834
179.74,101.5,8.5834
180.75,100.4,8.5834
181.75,101.5,8.5834
182.76,100.5,8.5837
183.77,100.4,8.5837
184.77,101.4,8.5837
185.78,100.4,8.5837
186.78,99.4,8.5837
187.79,102.5,8.5837
188.79,99.5,8.5837
189.8,102.4,8.5837
190.8,102.4,8.5837
191.81,100.4,8.5837
192.81,102.5,8.5839
193.82,99.4,8.5839
194.83,101.4,8.5839
195.83,100.7,8.5839
196.83,100.5,8.5844
197.84,100.5,8.5844
198.84,100.7,8.5844
199.85,102.8,8.5844
200.85,100.7,8.5844
201.85,100.6,8.5844
202.86,101.5,8.5847
203.86,101.4,8.5847
204.87,99.4,8.5847
205.87,100.5,8.5847
206.88,100.4,8.5847
207.88,101.4,8.5847
208.89,100.5,8.5847
209.9,101.5,8.5847
210.9,101.4,8.5847
211.91,100.4,8.5847
212.91,101.5,8.5847
213.92,99.4,8.5848
214.92,101.4,8.5848
215.93,100.5,8.5848
216.93,100.4,8.5848
217.94,100.5,8.5848
218.94,101.5,8.5848
219.95,101.4,8.5848
220.95,100.4,8.5848
221.96,100.5,8.5848
222.96,102.5,8.5848
223.97,100.4,8.5848
224.98,101.4,8.5848
225.98,100.4,8.5848
226.99,101.4,8.5848
227.99,99.5,8.5848
229.0,99.5,8.5848
230.0,101.7,8.5848
231.01,102.5,8.5857
232.01,100.5,8.5857
233.02,101.4,8.5857
234.02,101.4,8.5857
235.03,100.4,8.5857
236.03,100.5,8.5857
237.04,101.5,8.5857
238.04,99.5,8.5857
239.05,100.4,8.5857
240.05,100.4,8.5857
241.06,101.5,8.5857
242.07,100.4,8.5857
243.07,101.4,8.5857
244.08,99.5,8.5857
245.08,101.4,8.5857
246.09,100.4,8.5857
247.09,101.4,8.5857
248.1,101.4,8.586
249.1,101.5,8.586
250.11,100.5,8.586
251.11,101.4,8.586
252.12,102.4,8.586
253.12,100.5,8.5862
254.13,99.5,8.5862
255.14,102.4,8.5862
256.14,100.5,8.5862
257.15,100.4,8.5862
258.15,102.4,8.5862
259.16,101.5,8.5862
260.16,99.5,8.5862
261.17,101.5,8.5862
262.17,100.5,8.5862
263.18,101.4,8.5862
264.18,101.4,8.5862
265.19,100.5,8.5862
266.19,100.5,8.5862
267.2,100.4,8.5862
268.2,101.5,8.5862
269.21,101.4,8.5862
270.21,101.5,8.5862
271.22,100.5,8.5862
272.22,100.5,8.5862
273.23,100.4,8.5862
274.25,100.5,8.5862
275.25,101.5,8.5862
276.26,100.4,8.5862
277.26,99.5,8.5862
278.27,101.5,8.5862
279.27,101.5,8.5864
280.28,100.5,8.5864
281.28,99.5,8.5864
282.29,102.4,8.5865
283.3,103.3,8.5865
284.3,99.4,8.5865
285.31,101.5,8.5865
286.31,101.5,8.5865
287.32,101.4,8.5865
288.32,100.4,8.5865
289.33,100.5,8.5865
290.33,100.5,8.5865
291.34,100.5,8.5865
292.34,100.5,8.5865
293.35,99.7,8.5865
294.35,100.5,8.5865
295.36,101.4,8.5865
296.36,99.5,8.5865
297.37,102.4,8.5868
298.37,100.4,8.5868
299.38,101.4,8.5868
300.38,101.4,8.5868
301.39,101.4,8.5868
302.4,100.5,8.5868
303.4,100.5,8.5868
304.41,100.4,8.5868
305.41,100.5,8.5868
306.42,99.5,8.5868
307.42,102.5,8.5868
308.43,99.5,8.5868
309.43,100.7,8.5868
310.44,100.5,8.5868
311.44,101.4,8.5868
312.45,101.5,8.5868
313.45,101.5,8.5868
314.46,101.5,8.5868
315.46,100.4,8.5868
316.47,3006.0,1.8733
317.47,265.9,2.0123
318.47,280.1,2.1294
319.48,192.1,2.2103
320.48,198.3,2.2627
321.49,225.0,2.3338
322.49,10.0,1.8134
323.5,257.2,1.9765
324.5,286.4,2.0756
325.5,6.0,1.841
326.5,276.1,2.0053
327.51,290.1,2.1038
328.51,5.0,1.8277
329.52,263.1,1.9922
330.52,289.3,2.076
331.52,5.0,1.8347
332.52,258.3,2.0
333.53,273.2,2.1208
334.53,5.0,1.9044
335.53,247.3,2.0414
336.54,280.2,2.1846
337.54,11.0,1.846
338.54,275.2,2.0196
339.54,276.3,2.176
340.55,5.0,1.8169
341.55,241.4,1.9678
342.56,288.3,2.3185
343.56,297.2,2.6937
344.56,285.2,2.7952
345.56,293.1,2.9962
346.57,302.1,3.2139
347.57,298.3,3.4384
348.57,299.1,3.6536
349.57,298.1,3.7923
350.58,298.4,3.987
351.58,298.1,4.1802
352.58,299.1,4.3782
353.58,278.4,4.6468
354.59,298.1,4.8397
355.59,299.1,5.016
356.59,301.4,5.2209
357.6,300.1,5.366
358.6,299.1,5.482
359.6,299.2,5.6244
360.6,298.1,5.8701
