Time_Sec,CPU_Percent,Memory_GB
0.0,0.0,0.0009
1.0,220.3,0.2191
2.01,23.0,0.5147
3.01,297.9,0.7962
4.01,269.0,0.9038
5.02,336.1,0.986
6.02,335.0,1.1118
7.02,325.9,1.2173
8.03,303.3,1.3351
9.03,76.8,1.5429
10.03,162.6,1.7547
11.03,309.2,1.9139
12.04,338.1,2.1522
13.04,24.9,1.6223
14.04,283.5,1.864
15.05,316.3,2.208
16.05,352.7,2.3335
17.06,361.4,2.5921
18.06,336.9,2.8612
19.07,332.5,3.0147
20.07,317.3,3.1777
21.08,311.4,3.3415
22.08,308.4,3.5516
23.09,307.6,3.857
24.09,309.4,4.1497
25.1,303.4,4.4433
26.1,309.4,4.724
27.11,304.6,4.9533
28.11,305.4,5.1154
29.12,303.4,5.3349
30.12,319.5,5.6847
31.12,311.0,5.8444
32.13,240.8,5.9759
33.13,182.1,6.0865
34.14,199.0,6.4787
35.14,217.8,6.88
36.15,135.3,6.98
37.15,115.5,6.98
38.16,7.0,1.734
39.16,351.9,1.9195
40.17,289.6,2.0212
41.17,6.0,1.6808
42.17,318.0,1.8736
43.18,7.0,1.6668
44.18,302.1,1.8541
45.18,367.2,2.0143
46.19,11.0,1.8127
47.19,329.0,1.9422
48.19,4.0,1.7411
49.2,336.0,1.9348
50.2,6.0,1.7249
51.2,339.0,1.9114
52.21,353.3,1.5852
53.21,5.0,1.8478
54.21,283.2,1.9452
55.22,9.0,1.6825
56.22,309.0,1.8876
57.23,308.4,2.2392
58.23,254.7,2.5251
59.24,339.2,2.6715
60.24,350.0,2.8329
61.24,296.5,2.9503
62.25,296.3,3.0854
63.26,302.5,3.2354
64.26,280.6,3.39
65.27,302.4,3.5194
66.27,307.4,3.6612
67.28,313.4,3.8353
68.28,304.7,4.0146
69.29,259.6,4.2928
70.29,309.4,4.4919
71.3,305.4,4.762
72.3,295.5,5.0217
73.31,251.7,5.2976
74.31,284.5,5.5488
75.32,238.8,5.7636
76.32,187.0,6.013
77.33,113.4,6.1886
78.33,141.4,6.3908
79.34,121.4,6.5522
80.34,216.9,6.928
81.35,166.1,6.928
82.35,201.1,6.928
83.36,198.0,7.028
84.36,140.3,7.0281
85.37,136.3,7.0283
86.37,114.4,7.0283
87.38,169.1,7.0283
88.38,184.1,7.0283
89.39,134.3,7.0283
90.39,152.2,7.0283
91.4,111.4,7.0283
92.4,116.5,7.0283
93.41,103.5,7.0285
94.41,105.5,7.0285
95.42,103.5,7.0285
96.42,150.5,7.0285
97.43,115.5,7.0285
98.43,105.5,7.0285
99.44,124.5,7.0285
100.44,104.5,7.0285
101.45,130.6,7.1599
102.45,189.1,7.5913
103.46,109.4,7.6169
104.46,111.5,7.6169
105.47,102.5,7.6169
106.47,130.3,7.6169
107.48,114.4,7.6169
108.48,142.3,7.617
109.49,236.8,1.5869
110.49,4.0,1.757
111.49,327.2,2.0809
112.5,302.5,2.413
113.5,333.0,2.5852
114.5,371.9,2.8068
115.51,331.0,2.9634
116.51,302.5,3.1351
117.52,311.5,3.3391
118.52,309.4,3.5238
119.53,305.4,3.6896
120.53,309.4,3.8566
121.54,306.4,4.0341
122.54,265.6,4.3054
123.55,288.5,4.4978
124.55,304.4,4.7839
125.56,298.4,5.0352
126.56,253.7,5.3101
127.57,309.3,5.54
128.57,312.4,5.7102
129.58,293.6,5.8901
130.58,237.8,6.087
131.59,247.7,6.2388
132.59,286.5,6.4623
133.6,303.0,6.8059
134.6,250.0,6.9345
135.61,203.0,6.9345
136.61,185.0,6.9345
137.62,193.0,6.9345
138.62,199.0,6.9347
139.63,158.3,6.9349
140.63,144.3,6.9298
141.64,131.3,6.9298
142.64,183.4,6.9299
143.64,168.2,6.93
144.65,150.2,6.93
145.65,121.4,6.9301
146.66,112.4,6.9301
147.66,114.4,6.9301
148.67,106.4,6.9301
149.68,121.4,7.0301
150.68,113.4,7.0301
151.69,103.5,7.0303
152.69,104.5,7.0303
153.7,105.5,7.0303
154.7,201.4,7.4935
155.7,109.5,7.6178
156.71,102.5,7.6178
157.71,104.5,7.6178
158.72,134.3,7.6178
159.72,131.3,7.6179
160.73,121.4,7.6179
161.73,263.6,7.6186
162.74,12.0,1.6282
163.74,280.7,1.8698
164.75,317.4,2.1942
165.75,301.8,2.5392
166.76,356.6,2.6889
167.76,353.2,2.8486
168.77,320.3,2.9688
169.77,316.4,3.1362
170.78,324.4,3.3425
171.78,300.4,3.5318
172.79,306.6,3.7018
173.79,308.4,3.8816
174.8,302.4,4.1024
175.8,297.5,4.3461
176.81,310.5,4.584
177.81,305.4,4.9015
178.82,302.4,5.126
179.82,308.0,5.4505
180.83,309.5,5.6629
181.83,307.4,5.9123
182.83,307.1,6.1331
183.84,303.5,6.3256
184.84,300.4,6.5302
185.85,305.3,6.9461
186.86,247.7,6.9981
187.86,223.3,6.9984
188.86,198.0,6.9934
189.87,142.4,7.0678
190.87,138.3,7.0934
191.88,122.4,7.0934
192.88,159.2,7.0937
193.89,173.2,7.0937
194.89,202.0,7.0937
195.9,218.0,7.0938
196.9,159.2,7.0939
197.91,119.4,7.094
198.91,104.5,7.094
199.92,131.3,7.094
200.92,120.6,7.094
201.93,105.5,7.094
202.93,105.5,7.094
203.94,116.4,7.0941
204.94,137.3,7.0941
205.95,102.5,7.0941
206.95,100.5,7.0941
207.96,220.9,7.5879
208.96,108.4,7.6359
209.97,110.4,7.6359
210.97,116.4,7.6359
211.98,122.5,7.6359
212.98,117.4,7.6359
213.99,177.1,7.636
214.99,3.0,1.6385
216.0,286.9,1.8751
217.0,314.5,2.2081
218.01,309.4,2.5493
219.01,351.9,2.6615
220.01,363.3,2.8685
221.02,332.3,3.0431
222.02,320.3,3.226
223.03,311.6,3.4361
224.03,302.6,3.6088
225.04,307.4,3.8015
226.04,302.4,3.9774
227.05,273.2,4.2358
228.05,302.5,4.4662
229.06,311.4,4.7469
230.06,306.4,5.03
231.07,255.7,5.2732
232.07,309.4,5.5476
233.08,314.5,5.7715
234.08,303.4,6.001
235.09,305.4,6.216
236.09,303.0,6.405
237.1,320.4,6.8492
