Time_Sec,CPU_Percent,Memory_GB
0.0,0.0,0.0009
1.0,213.6,0.2064
2.0,36.9,0.459
3.01,258.4,0.6532
4.01,316.2,0.8291
5.01,281.4,0.9455
6.01,338.2,1.0155
7.02,337.5,1.0905
8.02,312.9,1.2451
9.02,305.2,1.3322
10.03,222.2,1.4502
11.03,334.2,1.5812
12.03,97.6,1.7776
13.04,318.1,1.9229
14.04,334.0,2.1736
15.04,10.0,1.5816
16.05,23.9,1.8403
17.05,323.3,2.1951
18.05,349.7,2.3627
19.06,355.5,2.6958
20.06,330.3,3.016
21.07,320.3,3.2542
22.07,309.7,3.4726
23.08,303.4,3.6408
24.08,305.4,3.8342
25.09,308.4,4.0542
26.09,303.4,4.1725
27.1,308.4,4.318
28.11,302.5,4.4547
29.11,302.3,4.5438
30.11,305.1,4.657
31.12,237.8,4.7877
32.12,224.8,4.9861
33.13,143.3,5.0999
34.13,126.3,5.1922
35.14,111.4,5.2748
36.14,135.3,5.3893
37.15,115.5,5.5166
38.15,123.4,5.6197
39.16,126.3,5.6849
40.16,212.2,5.7778
41.17,128.3,5.9319
42.17,114.4,6.0532
43.18,179.1,6.1668
44.18,103.5,6.2172
45.19,105.4,6.2898
46.2,106.4,6.3788
47.2,107.5,6.4398
48.2,122.4,6.5053
49.21,125.4,6.5751
50.21,195.1,6.8335
51.22,104.5,6.8355
52.23,148.2,6.8355
53.23,189.0,6.8355
54.24,106.4,6.8355
55.24,100.5,6.8355
56.25,101.5,6.8355
57.25,112.5,6.8355
58.26,106.5,6.8355
59.26,111.4,6.9355
60.27,103.5,6.9355
61.27,117.4,6.9355
62.28,110.5,6.9355
63.28,107.5,6.9355
64.29,103.5,6.9355
65.29,120.4,6.9358
66.3,103.5,6.9358
67.3,105.5,6.9358
68.31,112.4,6.9358
69.31,99.5,6.9358
70.32,100.5,6.9358
71.32,114.4,6.9358
72.33,103.5,6.9358
73.33,110.4,6.9358
74.34,106.5,6.9358
75.34,171.1,6.9358
76.35,147.2,6.9358
77.35,173.1,6.9358
78.36,101.5,6.9358
79.36,100.5,6.9358
80.37,101.5,6.9358
81.37,103.5,6.9358
82.38,101.5,6.9358
83.38,113.4,6.9358
84.39,122.5,6.9358
85.39,105.4,6.9358
86.4,299.5,6.9362
87.4,229.8,6.9362
88.41,147.2,6.9362
89.41,132.3,6.9362
90.42,166.3,7.2983
91.42,105.5,7.2983
92.43,105.5,7.2983
93.43,100.5,7.2983
94.44,102.5,7.2983
95.44,100.5,7.2983
96.45,109.4,7.2983
97.45,104.5,7.2983
