Time_Sec,CPU_Percent_Total,Memory_GB
1.0,215.04,0.4428
2.0,253.51,0.6584
3.0,250.51,0.8335
4.01,293.92,1.0391
5.01,287.71,1.1257
6.01,313.77,1.1955
7.01,340.17,1.3312
8.01,329.73,1.5289
9.01,285.8,1.5842
10.01,293.28,1.7293
11.02,353.68,1.9193
12.02,325.32,2.1043
13.02,329.34,2.3041
14.02,373.98,2.4333
15.02,336.63,2.5703
16.02,280.02,2.8215
17.02,313.82,3.1628
18.02,325.91,3.4739
19.03,314.63,3.9313
20.03,308.28,4.2987
21.03,306.84,4.7217
22.03,310.69,5.1741
23.03,305.68,5.6485
24.03,319.52,6.0257
25.03,308.86,6.3716
26.03,234.76,1.9699
27.03,346.23,2.3024
28.04,350.89,2.5043
29.04,330.04,2.8847
30.04,331.28,3.3421
31.04,298.33,3.7286
32.04,317.05,4.1616
33.04,305.52,4.56
34.05,305.7,4.984
35.05,302.38,5.4916
36.05,309.14,5.9017
37.05,314.95,6.2496
38.05,230.25,1.8366
39.05,308.4,2.1267
40.05,315.21,1.9993
41.05,328.35,2.2249
42.06,311.09,2.115
43.06,343.42,2.365
44.06,335.69,2.5417
45.06,300.48,1.9056
46.06,295.88,2.0961
47.06,323.1,2.2264
48.06,301.05,1.9351
49.07,354.53,2.1737
50.07,350.17,2.5099
51.07,289.94,2.1367
52.07,363.23,2.2902
53.07,294.97,2.1833
54.07,322.69,2.0442
55.07,278.81,2.2057
56.07,342.16,2.3459
57.08,269.06,2.2395
58.08,335.89,2.3606
59.08,289.75,2.1958
60.08,310.03,2.3689
61.08,301.18,2.1055
62.08,341.43,2.313
63.08,366.99,2.4856
64.08,329.68,2.7238
65.09,269.05,2.2357
66.09,315.34,2.3586
67.09,359.77,2.6556
68.09,294.59,2.272
69.09,374.18,2.4845
70.09,283.23,2.1043
71.09,299.7,2.2716
72.1,366.11,2.4422
73.1,319.73,2.0189
74.1,285.7,2.2686
75.1,343.82,2.3971
76.1,274.61,2.1236
77.1,320.19,2.2904
78.1,366.26,2.4613
79.1,272.08,2.2437
80.11,324.13,2.3586
81.11,287.81,2.1127
82.11,337.6,2.4071
83.11,343.97,2.5009
84.11,341.96,2.6727
85.11,258.03,2.1341
86.11,354.47,2.4611
87.11,350.99,2.656
88.12,262.58,2.1116
