Time_Sec,CPU_Percent_Total,Memory_GB
1.0,201.78,19.9999
2.0,221.49,19.9999
3.01,237.57,20.0
4.01,239.97,19.9999
5.01,308.37,19.9998
6.01,209.44,19.9999
7.01,287.88,19.9999
8.02,307.4,20.0
9.02,337.43,20.0
10.02,331.89,19.9998
11.02,302.36,19.9898
12.02,248.66,19.9999
13.02,230.1,19.9999
14.02,220.77,19.9994
15.03,265.17,20.0
16.03,311.29,19.9998
17.03,316.14,19.9999
18.03,328.62,19.9999
19.03,352.03,19.9999
20.03,321.17,19.9999
21.04,307.63,19.9999
22.04,308.05,20.0
23.04,305.0,19.9998
24.04,302.56,20.0
25.04,303.05,19.9999
26.04,303.66,19.9999
27.04,306.05,20.0
28.05,301.81,20.0
29.05,304.02,20.0
30.05,300.82,20.0
31.05,300.97,20.0
32.05,301.11,19.9999
33.05,301.63,20.0
34.05,157.75,15.7453
35.06,337.59,16.085
36.06,364.19,16.2391
37.06,323.6,16.5377
38.06,308.71,16.8167
39.06,310.25,17.1063
40.06,311.6,17.4306
41.06,305.6,17.7934
42.07,303.3,18.1233
43.07,303.97,18.4488
44.07,303.31,18.7728
45.07,302.06,19.1676
46.07,302.1,19.5159
47.07,303.23,19.854
48.07,219.39,15.6989
49.07,292.44,15.918
50.08,319.49,15.7223
51.08,304.75,15.9656
52.08,344.56,16.1245
53.08,339.59,16.4222
54.08,316.95,16.7262
55.08,310.86,17.0231
56.08,317.96,17.33
57.09,283.09,17.5228
58.09,132.06,17.8139
59.09,124.97,17.9988
60.09,108.6,18.1524
61.09,101.97,18.2946
62.09,100.68,18.4446
63.09,101.05,18.5492
64.1,106.97,18.6427
65.1,125.81,18.7368
66.1,109.98,18.8362
67.1,100.65,18.9347
68.1,117.59,19.0066
69.1,102.49,19.0979
70.1,102.71,19.1606
71.1,101.54,19.2036
72.11,101.07,19.2474
73.11,100.7,19.2862
74.11,101.46,19.3356
75.11,100.97,19.3852
76.11,100.51,19.4293
77.11,100.93,19.477
78.12,100.52,19.5176
79.12,100.61,19.5688
80.12,100.9,19.6124
81.12,101.02,19.6524
82.12,103.17,19.6935
83.12,100.7,19.7367
84.13,101.85,19.7768
85.13,100.91,19.8176
86.13,100.49,19.8663
87.13,100.9,19.9012
88.13,100.45,19.9462
89.13,100.57,19.9781
90.13,100.82,19.9999
91.14,100.48,20.0
92.14,100.76,19.9998
93.14,100.39,19.9999
94.14,100.66,19.9999
95.14,100.8,20.0
96.14,100.34,20.0
97.14,100.37,20.0
98.15,100.96,20.0
99.15,100.83,19.9999
100.15,100.5,20.0
101.15,101.19,19.9999
102.15,100.41,19.9998
103.15,100.93,19.9999
104.16,100.77,20.0
105.16,100.39,19.9999
106.16,100.92,19.9999
107.16,133.96,19.9999
108.16,100.8,19.9977
109.16,101.3,19.9999
110.16,102.38,19.9999
111.16,100.67,19.9999
112.17,101.08,19.9999
113.17,100.65,19.9999
114.17,101.01,19.9996
115.17,101.01,19.9996
116.17,100.69,19.9996
117.17,114.11,19.9998
118.17,101.09,19.9998
119.18,102.44,19.9998
120.18,100.46,19.9997
121.18,101.11,19.9999
122.18,100.41,19.9999
123.18,100.42,19.9999
124.18,105.51,19.9999
125.18,100.47,19.9999
126.18,100.65,19.9998
127.19,101.01,19.9998
128.19,100.84,19.9998
129.19,100.78,19.9998
130.19,101.06,19.9998
131.19,100.82,19.9998
132.19,100.66,19.9998
133.19,101.03,19.9998
134.2,100.92,19.9998
135.2,100.67,19.9998
136.2,100.97,19.9999
137.2,100.4,19.9999
138.2,100.38,19.9999
139.2,101.16,19.9999
140.2,102.89,20.0
141.21,100.93,20.0
142.21,100.65,20.0
143.21,100.58,20.0
144.21,101.16,20.0
145.21,100.49,20.0
146.21,100.55,20.0
147.21,100.85,20.0
148.22,100.59,20.0
149.22,103.37,20.0
150.22,100.51,19.9999
151.22,100.71,19.9999
152.22,100.49,19.9999
153.22,100.5,19.9999
