Time_Sec,CPU_Percent_Total,Memory_GB
1.0,54.02,1.392
2.0,61.56,1.593
3.01,57.7,1.7567
4.01,78.1,1.9848
5.01,59.09,2.0596
6.01,81.76,2.1446
7.01,79.6,2.2396
8.01,85.83,2.3166
9.01,80.29,2.4349
10.02,78.38,2.5064
11.02,61.21,2.5961
12.02,83.21,2.7146
13.02,80.38,2.9278
14.02,78.93,3.0611
15.02,82.37,3.3141
16.02,78.51,2.7351
17.03,73.29,2.9892
18.03,80.72,3.324
19.03,85.0,3.4668
20.03,88.02,3.7654
21.03,85.32,4.0036
22.03,80.21,4.1752
23.03,79.21,4.3566
24.04,77.12,4.5474
25.04,77.86,4.8354
26.04,77.82,5.114
27.04,76.22,5.446
28.04,77.97,5.7614
29.04,76.4,6.0208
30.04,78.6,6.2086
31.05,77.49,6.4651
32.05,76.06,6.7282
33.05,69.99,6.961
34.05,74.01,7.2259
35.05,75.97,7.4943
36.05,78.72,8.0315
37.06,47.19,8.0656
38.06,41.79,8.1871
39.06,32.52,8.2146
40.06,28.62,2.8857
41.06,76.57,3.0661
42.06,79.93,3.1572
43.06,48.29,3.1973
44.07,51.51,2.8127
45.07,72.67,3.0601
46.07,84.49,3.1671
47.07,62.48,2.9294
48.07,80.32,3.086
49.07,88.39,3.1557
50.07,72.7,3.0646
51.08,90.8,3.1925
52.08,60.57,2.9543
53.08,80.59,3.1142
54.08,76.43,2.8921
55.08,73.77,3.0631
56.08,86.25,3.1885
57.08,71.57,2.9004
58.08,74.94,3.0747
59.09,89.26,3.1919
60.09,67.75,2.9435
61.09,84.14,3.2266
62.09,77.4,3.5553
63.09,65.47,3.7664
64.09,89.63,3.9416
65.09,86.07,4.09
66.1,79.04,4.1825
67.1,78.81,4.3284
68.1,80.74,4.514
69.1,77.91,4.7013
70.1,76.7,4.8593
71.1,77.89,5.0297
72.1,76.83,5.1887
73.11,76.51,5.4082
74.11,76.24,5.6343
75.11,76.81,5.8885
76.11,76.28,6.1798
77.11,70.82,6.3848
78.11,76.03,6.7085
79.12,76.1,6.9093
80.12,76.26,7.1568
81.12,76.37,7.3718
82.12,76.63,7.5586
83.12,79.91,8.0526
84.12,56.29,8.0527
85.12,54.56,8.0527
86.13,59.23,8.123
87.13,40.69,8.153
88.13,38.52,8.1532
89.13,38.01,8.1532
90.13,38.23,8.2095
91.13,50.36,8.2465
92.14,55.42,8.2465
93.14,63.0,8.2484
94.14,32.92,8.2484
