Time_Sec,CPU_Percent_Total,Memory_GB
1.0,222.55,0.3639
2.0,262.72,0.5994
3.0,268.77,0.8195
4.01,294.37,0.9592
5.01,308.55,1.073
6.01,339.32,1.1805
7.01,348.19,1.2997
8.01,292.05,1.4081
9.01,295.06,1.5055
10.01,312.07,1.6669
11.01,317.18,1.8596
12.02,345.67,2.1742
13.02,348.39,2.2598
14.02,349.35,2.4316
15.02,321.3,2.6675
16.02,321.66,2.9889
17.02,323.8,3.326
18.02,309.62,3.6502
19.03,308.59,4.0168
20.03,307.59,4.3548
21.03,305.81,4.6839
22.03,301.96,5.0446
23.03,307.9,5.4561
24.03,309.22,5.7963
25.03,310.92,6.0389
26.03,307.59,6.3071
27.04,236.61,1.8911
28.04,326.9,2.2038
29.04,354.35,2.3473
30.04,332.8,2.6072
31.04,323.25,2.9941
32.04,330.35,3.3428
33.04,308.83,3.6837
34.05,306.91,3.97
35.05,306.04,4.2369
36.05,304.82,4.4983
37.05,305.32,4.7654
38.05,302.76,5.0953
39.05,302.68,5.451
40.05,310.82,5.7915
41.05,311.79,6.0532
42.06,305.62,6.3268
43.06,205.43,1.8784
44.06,339.44,2.0757
45.06,302.54,1.8996
46.06,330.17,2.1223
47.06,294.67,1.8659
48.06,341.35,2.1867
49.07,337.28,2.2917
50.07,318.9,2.4649
51.07,322.49,2.6467
52.07,256.77,1.8905
53.07,299.31,2.0516
54.07,357.06,2.2363
55.07,280.21,1.924
56.07,332.1,2.0778
57.08,341.0,2.3353
58.08,298.27,1.8723
59.08,296.37,2.0575
60.08,333.29,2.1824
61.08,263.97,1.9922
62.08,328.03,2.1655
63.08,279.85,2.0018
64.09,305.48,2.1652
65.09,298.92,2.0046
66.09,293.22,2.181
67.09,345.58,2.2994
68.09,267.84,2.1238
69.09,303.54,2.2876
70.09,301.7,2.0149
71.09,312.08,2.1984
72.1,349.75,2.3341
73.1,338.45,2.5509
74.1,282.93,2.8261
75.1,225.04,2.0076
76.1,316.44,2.1974
77.1,333.32,2.3125
78.1,343.2,2.5405
79.11,252.47,2.0527
80.11,315.74,2.2105
81.11,370.12,2.3754
82.11,334.72,2.5895
83.11,241.24,2.0088
84.11,300.31,2.1847
85.11,342.14,2.2975
86.11,341.49,2.5139
87.12,270.6,1.9979
88.12,302.29,2.1815
89.12,376.15,2.36
90.12,286.74,2.1777
91.12,364.61,2.3304
92.12,261.92,2.0545
93.12,309.36,2.2058
94.13,333.26,1.972
95.13,296.09,2.1925
96.13,331.46,2.384
97.13,359.74,2.5308
98.13,345.85,2.8203
99.13,276.23,3.1771
100.13,251.33,3.499
101.13,221.36,2.0167
102.14,317.12,2.2587
103.14,343.37,2.3962
104.14,355.06,2.5491
105.14,332.47,2.8565
106.14,288.2,3.2628
107.14,198.05,3.6966
108.14,136.82,4.1528
109.15,229.14,3.0382
110.15,266.06,2.149
111.15,307.61,2.3973
112.15,366.56,2.5261
113.15,341.89,2.7098
114.15,334.91,2.9714
115.15,325.38,3.2226
116.16,249.25,2.1215
117.16,306.38,2.2819
118.16,293.64,2.0253
119.16,329.22,2.244
120.16,320.0,2.3568
121.16,273.95,2.0751
122.16,299.79,2.2312
123.16,277.87,2.0367
124.17,331.19,2.2211
125.17,356.04,1.9865
126.17,291.02,2.1889
127.17,332.66,2.2901
128.17,264.46,2.1016
129.17,332.24,2.2521
130.17,283.45,2.0356
131.17,336.88,2.2021
132.18,310.08,2.03
133.18,314.26,2.2064
134.18,262.56,2.0493
135.18,340.35,2.3211
136.18,329.38,2.4805
137.18,355.5,2.5944
138.18,320.79,1.9465
139.19,275.37,2.1939
140.19,347.78,2.3831
141.19,356.65,2.6113
142.19,329.04,2.8614
143.19,309.88,2.0208
144.19,308.14,2.2317
145.19,297.49,2.4119
146.19,349.51,2.662
147.2,317.14,3.0218
148.2,307.46,3.3531
149.2,306.86,3.7122
150.2,302.4,4.0521
151.2,306.22,4.3848
152.2,306.58,4.7635
153.2,302.26,5.1373
154.21,304.69,5.476
155.21,304.72,5.7922
156.21,304.25,6.1203
157.21,303.13,6.4445
158.21,302.89,6.8766
159.21,323.14,7.1426
160.21,301.6,7.1426
161.21,322.02,7.243
162.22,330.84,7.2435
163.22,271.29,7.2445
164.22,281.89,7.2458
165.22,193.68,7.2512
166.22,160.32,2.0531
167.22,330.79,2.2438
168.22,292.79,2.0538
169.23,301.47,2.2277
170.23,348.01,2.3839
171.23,267.91,2.1807
172.23,332.73,2.3596
173.23,369.19,2.5067
174.23,339.83,2.7095
175.23,322.25,2.9237
176.23,313.43,3.1964
177.24,303.7,3.458
178.24,186.29,3.572
179.24,207.74,3.6359
180.24,121.42,3.6906
181.24,107.1,3.7329
182.24,110.86,3.7735
183.24,104.23,3.8128
184.25,104.28,3.8531
185.25,103.23,3.8886
186.25,103.56,3.9182
187.25,104.87,3.9489
188.25,116.14,3.9774
189.25,205.06,4.0094
190.26,201.4,4.0421
191.26,165.25,4.0757
192.26,101.21,4.1049
193.26,103.68,4.1296
194.26,101.08,4.1532
195.26,120.08,4.1752
196.26,100.57,4.1803
197.27,100.57,4.1905
198.27,101.1,4.2046
199.27,100.88,4.228
200.27,101.44,4.2502
201.27,101.86,4.2718
202.27,100.68,4.2951
203.27,101.12,4.317
204.28,127.26,4.3391
205.28,103.44,4.3616
206.28,101.77,4.3813
207.28,100.91,4.4031
208.28,100.95,4.4212
209.28,101.16,4.4411
210.28,103.45,4.4614
211.29,100.57,4.4812
212.29,101.18,4.5011
213.29,103.4,4.5233
214.29,100.49,4.5431
215.29,100.97,4.5614
216.29,101.39,4.5821
217.29,101.97,4.602
218.29,100.96,4.621
219.3,100.99,4.6399
220.3,100.53,4.6567
221.3,103.4,4.6752
222.3,101.01,4.6907
223.3,102.74,4.7059
224.3,100.9,4.7231
225.3,100.76,4.7396
226.31,100.86,4.7547
227.31,101.17,4.7708
228.31,100.75,4.7876
229.31,100.75,4.7996
230.31,101.24,4.8133
231.31,100.67,4.8293
232.31,100.91,4.8438
233.32,100.91,4.8585
234.32,101.67,4.8736
235.32,100.88,4.8878
236.32,100.77,4.9016
237.32,100.56,4.9179
238.32,101.15,4.9317
239.32,100.77,4.9447
240.33,100.71,4.9604
241.33,101.21,4.973
242.33,101.17,4.9851
243.33,101.12,5.0
244.33,100.74,5.0139
245.33,114.03,5.0281
246.34,101.16,5.0402
247.34,100.7,5.0554
248.34,100.79,5.0667
249.34,101.18,5.078
250.34,100.79,5.0891
251.34,101.24,5.1032
252.34,100.85,5.1157
253.35,100.53,5.1269
254.35,101.66,5.1386
255.35,100.61,5.1531
256.35,100.57,5.1658
257.35,103.06,5.1774
258.35,101.23,5.1889
259.35,101.2,5.2002
260.36,100.62,5.2101
261.36,100.8,5.2218
262.36,101.46,5.2353
263.36,100.79,5.2455
264.36,100.79,5.2567
265.36,103.45,5.2689
266.36,100.85,5.2818
267.37,106.54,5.2958
268.37,101.14,5.3097
269.37,101.74,5.322
270.37,101.19,5.3346
271.37,100.93,5.3461
272.37,102.69,5.3584
273.38,101.16,5.3711
274.38,100.74,5.3845
275.38,100.76,5.3979
276.38,101.12,5.4103
277.38,100.75,5.4221
278.38,101.47,5.4331
279.38,100.55,5.4452
280.39,100.53,5.4573
281.39,101.0,5.4705
282.39,100.77,5.4832
283.39,100.75,5.4953
284.39,101.13,5.5073
285.39,100.63,5.5169
286.39,100.73,5.5271
287.39,101.1,5.5377
288.4,100.57,5.5477
289.4,100.7,5.5586
290.4,100.98,5.571
291.4,100.63,5.5842
292.4,100.83,5.5957
293.4,104.7,5.6093
294.4,100.49,5.6196
295.41,100.92,5.6296
296.41,101.35,5.6402
297.41,100.55,5.6522
298.41,100.96,5.6646
299.41,101.07,5.6778
300.41,100.62,5.6883
301.42,101.06,5.6976
302.42,104.27,5.7092
303.42,101.0,5.7208
304.42,100.64,5.7303
305.42,100.64,5.7416
306.42,101.11,5.7506
307.43,100.61,5.761
308.43,101.27,5.7723
309.43,100.63,5.7826
310.43,100.61,5.7907
311.43,101.14,5.8
312.43,100.81,5.8094
313.43,100.61,5.8186
314.44,101.0,5.8282
315.44,100.58,5.8371
316.44,101.07,5.8452
317.44,100.58,5.8512
318.44,100.67,5.8573
319.44,101.06,5.8645
320.44,100.61,5.8712
321.45,100.67,5.8769
322.45,101.22,5.8823
323.45,100.59,5.8885
324.45,101.04,5.8939
325.45,100.6,5.9009
326.45,100.76,5.9072
327.46,101.09,5.9132
328.46,100.69,5.9192
329.46,101.09,5.9247
330.46,100.64,5.9293
331.46,100.66,5.9354
332.46,101.27,5.9424
333.46,100.62,5.9493
334.47,102.79,5.9565
335.47,101.02,5.9636
336.47,100.64,5.9717
337.47,101.03,5.9789
338.47,100.7,5.9846
339.47,100.61,5.9914
340.48,101.0,5.997
341.48,100.86,6.0033
342.48,100.63,6.0094
343.48,101.0,6.016
344.48,100.58,6.0224
345.48,100.87,6.0282
346.48,100.7,6.0334
347.49,100.61,6.0396
348.49,101.0,6.0459
349.49,100.61,6.0511
350.49,100.87,6.0559
351.49,101.06,6.0603
352.49,100.67,6.067
353.5,100.92,6.0726
354.5,100.49,6.0779
355.5,100.91,6.0827
356.5,100.65,6.0877
357.5,100.81,6.0921
358.5,100.96,6.097
359.5,100.95,6.1026
360.51,100.73,6.1084
361.51,101.19,6.1151
362.51,101.1,6.1218
363.51,100.74,6.128
364.51,101.06,6.1351
365.51,100.58,6.1417
366.51,100.73,6.1474
367.52,101.02,6.1538
368.52,100.72,6.1594
369.52,100.67,6.1648
370.52,101.04,6.1712
371.52,100.66,6.1783
372.52,101.47,6.1852
373.52,100.59,6.1924
374.53,100.59,6.1999
375.53,101.11,6.207
376.53,100.75,6.2132
377.53,100.66,6.2201
378.53,101.07,6.2273
379.53,100.61,6.2337
380.53,100.62,6.2417
381.53,101.14,6.2489
382.54,102.95,6.2555
383.54,100.42,6.2601
384.54,101.08,6.2646
385.54,100.8,6.2697
386.54,101.18,6.2744
387.54,101.16,6.2795
388.54,100.78,6.2848
389.55,100.6,6.2893
390.55,100.99,6.2951
391.55,101.94,6.3001
392.55,101.23,6.3059
393.55,100.75,6.3109
394.55,101.08,6.317
395.55,100.72,6.3224
396.55,101.14,6.3279
397.56,101.2,6.334
398.56,100.95,6.3388
399.56,101.14,6.3451
400.56,100.64,6.3492
401.56,101.05,6.353
402.56,100.6,6.3573
403.57,100.61,6.3618
404.57,101.13,6.3673
405.57,100.65,6.3715
406.57,101.07,6.3774
407.57,100.74,6.3822
408.57,101.16,6.3866
409.57,100.74,6.3916
410.57,101.2,6.3971
411.58,100.86,6.4015
412.58,101.18,6.4058
413.58,101.16,6.4111
414.58,100.51,6.4167
415.58,100.51,6.421
416.58,101.01,6.4255
417.59,101.35,6.4312
418.59,101.18,6.4367
419.59,100.77,6.4408
420.59,100.76,6.4448
421.59,102.69,6.45
422.59,110.6,6.4588
423.59,101.15,6.4652
424.6,100.8,6.471
425.6,100.79,6.4771
426.6,101.31,6.4799
427.6,100.79,6.484
428.6,101.23,6.4885
429.6,100.79,6.4926
430.61,100.78,6.4968
431.61,101.22,6.5012
432.61,100.96,6.5072
433.61,100.77,6.5114
434.61,101.16,6.5167
435.61,100.72,6.5217
436.61,100.95,6.5266
437.62,100.6,6.5313
438.62,100.79,6.536
439.62,101.13,6.5406
440.62,100.77,6.5449
441.62,100.96,6.5503
442.62,100.67,6.5555
443.63,100.78,6.5603
444.63,101.15,6.5658
445.63,100.78,6.5714
446.63,101.14,6.576
447.63,100.76,6.5815
448.63,100.81,6.5865
449.63,104.5,6.5914
450.64,100.78,6.5963
451.64,101.06,6.6006
452.64,101.71,6.6051
453.64,100.77,6.6093
454.64,100.69,6.6137
455.64,101.27,6.6187
456.64,100.82,6.6234
457.65,101.0,6.6279
458.65,101.47,6.6325
459.65,100.73,6.6377
460.65,100.75,6.6416
461.65,101.25,6.6473
462.65,101.06,6.6513
463.65,100.78,6.6558
464.66,101.55,6.6607
465.66,100.77,6.6652
466.66,101.44,6.6692
467.66,100.83,6.6732
468.66,100.81,6.6776
469.66,101.21,6.682
470.67,100.82,6.6865
471.67,101.29,6.6914
472.67,103.09,6.696
473.67,100.77,6.7014
474.67,101.0,6.7059
475.67,100.6,6.7108
476.67,100.72,6.7151
477.67,101.1,6.7196
478.68,100.79,6.7243
479.68,100.77,6.7287
480.68,101.18,6.733
481.68,100.81,6.7371
482.68,101.54,6.7414
483.68,100.78,6.7447
484.68,100.84,6.7495
485.69,100.78,6.7537
486.69,101.25,6.7586
487.69,100.89,6.7624
488.69,142.28,6.8631
489.69,200.09,2.0557
490.69,339.68,2.3993
491.69,359.43,2.5825
492.7,353.26,2.8063
493.7,345.88,3.0631
494.7,328.96,3.318
495.7,313.8,3.5956
496.7,311.28,3.922
497.7,306.92,4.2317
498.7,304.0,4.5176
499.71,314.91,4.819
500.71,286.75,5.0723
501.71,133.98,5.2004
502.71,112.46,5.2698
503.71,102.49,5.3179
504.71,119.95,5.347
505.71,102.38,5.3684
506.71,101.82,5.3939
507.72,100.61,5.4181
508.72,101.03,5.4409
509.72,100.9,5.4569
510.72,100.99,5.4724
511.72,100.46,5.4877
512.72,101.14,5.5039
513.72,100.75,5.5232
514.73,100.71,5.5402
515.73,101.23,5.5535
516.73,101.06,5.5671
517.73,101.3,5.5797
518.73,107.96,5.5911
519.73,100.61,5.6053
520.74,101.04,5.6178
521.74,100.9,5.6311
522.74,101.27,5.6443
523.74,100.57,5.6576
524.74,100.72,5.6705
525.74,100.95,5.6836
526.74,100.91,5.6954
527.75,101.12,5.7085
528.75,100.85,5.7211
529.75,100.81,5.7335
530.75,101.3,5.7464
531.75,101.96,5.7595
532.75,114.9,5.7721
533.76,101.32,5.7847
534.76,100.77,5.7975
535.76,101.13,5.8107
536.76,100.78,5.8235
537.76,101.12,5.8338
