scenario_jar,num_conflicts,num_scenarios
/home/oav2/miningframework/output/files/datasift-java/63473e61923aeb786325b6edf3828aa7538be0e6/original-without-dependencies/merge/datasift-java-1.1.0-SNAPSHOT.jar,2,2
/home/oav2/miningframework/output/files/orientdb-etl/889e65b57d07559f507bcef0e966f6f0612ae9dd/original-without-dependencies/merge/orientdb-etl-2.1.3.jar,3,2
/home/oav2/miningframework/output/files/camus/94ecd8cac46d23ae6dfd40fb37d149660ed2cf34/original-without-dependencies/merge/camus-sweeper-0.1.0-SNAPSHOT.jar,2,1
/home/oav2/miningframework/output/files/geoserver-manager/352e241e0bf2b9c4a7d640dd5ca7795e1b5d303a/original-without-dependencies/merge/geoserver-manager-1.2-SNAPSHOT.jar,6,3
/home/oav2/miningframework/output/files/jsondiff/4ac27123bccc0e733c27d3be222175e4862a5869/original-without-dependencies/merge/jsondiff-1.0-SNAPSHOT.jar,1,1
/home/oav2/miningframework/output/files/jsondiff/cd3cba0a2fcc4f07a4e04f0e729962c2bbd6b769/original-without-dependencies/merge/jsondiff-1.0-SNAPSHOT.jar,2,1
/home/oav2/miningframework/output/files/jruby-maven-plugins/9a1038d1343abc2df3ead351e22d7d481bbdffbe/original-without-dependencies/merge/gemify-maven-plugin-0.22.0-SNAPSHOT.jar,1,1
/home/oav2/miningframework/output/files/jruby-maven-plugins/1b783e16c0c48cfd4ac14e4bb393963879969688/original-without-dependencies/merge/gem-maven-plugin-0.22.0-SNAPSHOT.jar,7,1
/home/oav2/miningframework/output/files/flyingsaucer/3f9940081e8b9710f6855a05c8dcfda73103545d/original-without-dependencies/merge/flying-saucer-pdf-9.0.10-SNAPSHOT.jar,1,1
/home/oav2/miningframework/output/files/asterisk-java/c2e7dc11a5842730c43dea7f8a0f7b7f9cc1f8ee/original-without-dependencies/merge/asterisk-java.jar,3,2
/home/oav2/miningframework/output/files/asterisk-java/d051cefe929eeba446139b2480f4e6006502d896/original-without-dependencies/merge/asterisk-java.jar,1,1
/home/oav2/miningframework/output/files/asterisk-java/b07617fe185d57dd38980993e1934d68e7e6c0c6/original-without-dependencies/merge/asterisk-java.jar,1,1
/home/oav2/miningframework/output/files/asterisk-java/a4b27137cc92af086da78fdfb634a441cb07e1d0/original-without-dependencies/merge/asterisk-java.jar,1,1
/home/oav2/miningframework/output/files/hawtjni/c0cfb2558b8e11edd224f08fd7da6daa84876b34/original-without-dependencies/merge/hawtjni-runtime-1.17-SNAPSHOT.jar,1,1
/home/oav2/miningframework/output/files/swagger-maven-plugin/5e2ac85d33d0bf03ac6148743931507b778991a3/original-without-dependencies/merge/swagger-maven-plugin-3.1.7-SNAPSHOT.jar,2,1
/home/oav2/miningframework/output/files/camel-ironmq/7b8e755aa410ddd2841a5471f78bf5256a647b76/original-without-dependencies/merge/camel-ironmq-2.15.3.jar,1,1
/home/oav2/miningframework/output/files/movsim/633cf8a7804a537c3b908eff2ec21dc4213d9b77/original-without-dependencies/merge/MovsimCore-1.6.0-SNAPSHOT.jar,2,1
/home/oav2/miningframework/output/files/checksum-maven-plugin/64d5937cfbe053b0773e365369d661c06bc34ba4/original-without-dependencies/merge/checksum-maven-plugin-1.3-SNAPSHOT.jar,2,2
/home/oav2/miningframework/output/files/mybatis-3/40872421fec3524a83f1ed5fd9df28c25e3db46d/original-without-dependencies/merge/original-mybatis-3.4.5-SNAPSHOT.jar,1,1
/home/oav2/miningframework/output/files/movsim/dda7cfc15c5dc1102f21327f720973fa36dbc38b/original-without-dependencies/merge/movsim-0.1.jar,1,1
/home/oav2/miningframework/output/files/substeps-core/f51e19b36c2a13d3d11fe9744381a0c910d61c6f/original-without-dependencies/merge/substeps-core.jar,2,2
/home/oav2/miningframework/output/files/azure-tables-hadoop/f5ae55a8d5024fba05bd9a188ae18116b624a69d/original-without-dependencies/merge/microsoft-hadoop-azure-0.0.2.jar,3,1
/home/oav2/miningframework/output/files/otr4j/445fe2a8ad55d7da4043a22a4adc2c09ee4097f4/original-without-dependencies/merge/org.otr4j-0.23-SNAPSHOT.jar,4,2
/home/oav2/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,19,3
/home/oav2/miningframework/output/files/shazamcrest/9be9807f1cf79c5a11d69fde25afc99f3fb2f40c/original-without-dependencies/merge/shazamcrest-0.11-SNAPSHOT.jar,1,1
/home/oav2/miningframework/output/files/hdiv/2f9993190a5d9e153c693e8060ef8050f2fe2baa/original-without-dependencies/merge/hdiv-core-3.1.0-SNAPSHOT.jar,1,1
/home/oav2/miningframework/output/files/ninja/335e2c3e80a2687ceb8ae90a08a6228ef6daef02/original-without-dependencies/merge/ninja-core-5.1.5-SNAPSHOT.jar,9,1
/home/oav2/miningframework/output/files/sdk-java/afce3a22ad47ca4eb3292a0285d378c4ae4cc605/original-without-dependencies/merge/sdk-java-2.0.0-SNAPSHOT.jar,2,2
/home/oav2/miningframework/output/files/jboss-remoting/fa12e275a2d217fdbf49a391aac7cf7b33b842ee/original-without-dependencies/merge/jboss-remoting-5.1.0.Final-SNAPSHOT.jar,1,1
/home/oav2/miningframework/output/files/jboss-remoting/85eb87e2f2ab1f476fa8a6afbaed720c885de295/original-without-dependencies/merge/jboss-remoting-5.0.1.Final-SNAPSHOT.jar,1,1
/home/oav2/miningframework/output/files/name-parser/3c1d815c087b4201c84f5bae97c9760487776e06/original-without-dependencies/merge/name-parser-api-3.8.6-SNAPSHOT-tests.jar,1,1
/home/oav2/miningframework/output/files/qlrm/e03f1617f3978b3a1906f96e92317514eef243ff/original-without-dependencies/merge/qlrm-1.6.5-SNAPSHOT.jar,3,3
/home/oav2/miningframework/output/files/redpen/cdc1310dbdc5ff2636e233c49ef4ef018d1c5f36/original-without-dependencies/merge/redpen-core-1.5.6-SNAPSHOT.jar,1,1
/home/oav2/miningframework/output/files/redpen/6070b11414a006e8f3c05e457543200a9f558809/original-without-dependencies/merge/redpen-core-1.5.6-SNAPSHOT.jar,1,1
/home/oav2/miningframework/output/files/jline2/5acfe5945383a620910a2d78eb131af86efe7022/original-without-dependencies/merge/jline-2.7-SNAPSHOT.jar,1,1
/home/oav2/miningframework/output/files/pebble/aa932204dedbe24bdefeb75593385eb0c091e7f7/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT-jar-with-dependencies.jar,6,3
/home/oav2/miningframework/output/files/pebble/b092f5eee672fdf7f8100336b35e37a9876f6f72/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT-jar-with-dependencies.jar,6,3
/home/oav2/miningframework/output/files/pebble/c8c30f79bfa1849d04e41ed14402ddc2f2746fe9/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT-jar-with-dependencies.jar,6,3
/home/oav2/miningframework/output/files/pebble/a0e7bc09e4cfff141e0e05d2e788b07919b78995/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT-jar-with-dependencies.jar,3,3
/home/oav2/miningframework/output/files/pebble/5e0ae828b608474920471010ea6f02a4ba92ef34/original-without-dependencies/merge/pebble-2.3.1-SNAPSHOT.jar,3,3
/home/oav2/miningframework/output/files/overture/f423e657f18ee0f6035dcc2f58f542a1dc745ae5/original-without-dependencies/merge/pog-2.0.0-SNAPSHOT.jar,1,1
/home/oav2/miningframework/output/files/overture/183044a608970fa550c097fdd98216a182cc895d/original-without-dependencies/merge/commandlinetool-2.6.5-SNAPSHOT-jar-with-dependencies.jar,1,1
/home/oav2/miningframework/output/files/elasticsearch-analysis-morfologik/6024cb183c93a9bcde34205c97b4a1dfb3694ac5/original-without-dependencies/merge/elasticsearch-analysis-morfologik-2.1.jar,2,1
/home/oav2/miningframework/output/files/dyn4j/b6c114ea1ff974840b5daa3092732877134ecda2/original-without-dependencies/merge/dyn4j-4.1.0.jar,3,1
/home/oav2/miningframework/output/files/openpnp/85c5f5a92da17f7c19492293df0c5369d4c04c3d/original-without-dependencies/merge/openpnp-gui-0.0.1-alpha-SNAPSHOT.jar,2,1
/home/oav2/miningframework/output/files/openpnp/a3cca4dababa7940c7cc5a86cfbd89ccf21e6cbf/original-without-dependencies/merge/openpnp-gui-0.0.1-alpha-SNAPSHOT.jar,1,1
/home/oav2/miningframework/output/files/openpnp/f1d9c747ac3d7f0376b56e1c81f4da617f396e98/original-without-dependencies/merge/openpnp-gui-0.0.1-alpha-SNAPSHOT.jar,4,1
/home/oav2/miningframework/output/files/openpnp/db3203525ab5fe997c4cf7f90dce74d9d5c74943/original-without-dependencies/merge/openpnp-gui-0.0.1-alpha-SNAPSHOT.jar,3,1
/home/oav2/miningframework/output/files/openpnp/d1778a6820a095395d408955ba274ebdefe546e2/original-without-dependencies/merge/openpnp-gui-0.0.1-alpha-SNAPSHOT.jar,1,1
/home/oav2/miningframework/output/files/ohc/cf706bb89ebae023432c2bbd949266bfd68401e8/original-without-dependencies/merge/ohc-jmh-0.6.0-benchmarks.jar,1,1
/home/oav2/miningframework/output/files/jbox2d/6c7d53a0ccf1fe88f0cd1debaf7389b52810e14d/original-without-dependencies/merge/jbox2d-library-2.2.1.2-SNAPSHOT.jar,3,1
/home/oav2/miningframework/output/files/jcabi-github/70a85681b5440ecdadd24e346039ddebc81e965d/original-without-dependencies/merge/jcabi-github-1.0-SNAPSHOT.jar,7,1
/home/oav2/miningframework/output/files/couchdb-lucene/a26642d5ab84f52d51eca92ce9ee594420eb719e/original-without-dependencies/merge/couchdb-lucene-0.6-SNAPSHOT.jar,8,2
/home/oav2/miningframework/output/files/jcabi-github/b753098546c4fce159d88e863277216c3ec2e845/original-without-dependencies/merge/jcabi-github-1.0-SNAPSHOT.jar,1,1
/home/oav2/miningframework/output/files/atom-hopper/5addacd45fc6c2c434d877a5a15f78af9c7674be/original-without-dependencies/merge/core-0.9.6-SNAPSHOT.jar,3,1
/home/oav2/miningframework/output/files/galen/ac103adc6ff68969627d7df20590a8177c24af19/original-without-dependencies/merge/galen-1.0.5-SNAPSHOT.jar,2,2
/home/oav2/miningframework/output/files/rabbitmq-flume-plugin/ed70b2c5c33b52017f2528a587894c01be750ed7/original-without-dependencies/merge/rabbitmq-flume-plugin-1.0.3-customheaders-0.1.jar,2,1
/home/oav2/miningframework/output/files/garbagecat/4af1d9c4fc71246add443b99af9cc47e5464aa89/original-without-dependencies/merge/garbagecat-2.0.1.jar,1,1
/home/oav2/miningframework/output/files/hdfs2cass/d9ccc2bac7fe1bbb5a690b6a95ab80eac4e0fa36/original-without-dependencies/merge/spotify-hdfs2cass-2.5.jar,1,1
/home/oav2/miningframework/output/files/gelfj/f57a572d8c372b60afde1f1f300fdb93e3d1a194/original-without-dependencies/merge/gelfj-1.0.jar,1,1
/home/oav2/miningframework/output/files/quickfixj/f4ed6a1a1b6ddc9db7bee5ad5368116210f8f0b8/original-without-dependencies/merge/quickfixj-examples-executor-3.0.0-SNAPSHOT-standalone.jar,1,1
/home/oav2/miningframework/output/files/aeolus/85127f4c5b94cc63493a78baf3bcb0f703a4bca5/original-without-dependencies/merge/lrb-1.0-SNAPSHOT.jar,14,1
/home/oav2/miningframework/output/files/config-magic/a7953193ae2e296565ecee2809830b5abb3a3bb7/original-without-dependencies/merge/original-config-magic-0.14-SNAPSHOT.jar,3,2
/home/oav2/miningframework/output/files/jdbi3/9f40c034b7d4b1a262f723ec81a630d1ebeb31bd/original-without-dependencies/merge/jdbi3-0.1-SNAPSHOT.jar,2,1
/home/oav2/miningframework/output/files/xml-avro/0b17578deda5b3cf81a58e86016a82b34df1fbc3/original-without-dependencies/merge/xml-avro-0.0.1-SNAPSHOT.jar,2,1
/home/oav2/miningframework/output/files/xml-avro/4459180f2931d596524621a3b388e756cc4a22e9/original-without-dependencies/merge/xml-avro-0.0.1-SNAPSHOT.jar,1,1
/home/oav2/miningframework/output/files/apgdiff/6184333a9bab436893e9d501b6cdba86b0c4b0c8/original-without-dependencies/merge/apgdiff-2.6.0.jar,1,1
/home/oav2/miningframework/output/files/apgdiff/df3a67acdd167f1c2af1b52bb94e8580ce323e43/original-without-dependencies/merge/apgdiff-2.5.0-SNAPSHOT.jar,2,1
/home/oav2/miningframework/output/files/apgdiff/f8a63c5f0ad47c6bbb48220fffad3a1d0889bb3b/original-without-dependencies/merge/apgdiff-2.4.1-SNAPSHOT.jar,1,1
/home/oav2/miningframework/output/files/apgdiff/b7a925d5cb97bb0f5bf28e432599e28ff5d18d8a/original-without-dependencies/merge/apgdiff-2.4.1-SNAPSHOT.jar,2,1
/home/oav2/miningframework/output/files/apgdiff/f5411ae844bff589367f10ab780062ef97dd8ca5/original-without-dependencies/merge/apgdiff-2.3-SNAPSHOT.jar,2,1
/home/oav2/miningframework/output/files/apgdiff/bae5ff1ab1298dcf57b4b691e2cfbe6498201d05/original-without-dependencies/merge/apgdiff-2.3-SNAPSHOT.jar,2,1
/home/oav2/miningframework/output/files/apgdiff/969537124e1b37732eb6bf02926238ec18dc7c3e/original-without-dependencies/merge/apgdiff-2.3-SNAPSHOT.jar,1,1
/home/oav2/miningframework/output/files/swagger-parser/3313d11137f5707d9273dffa1ab23a77f4ef1a96/original-without-dependencies/merge/swagger-parser-v3-2.0.24-SNAPSHOT.jar,1,1
/home/oav2/miningframework/output/files/swagger-parser/3b00f2990dbc8aa4f4bddeac1926c18f943dcec4/original-without-dependencies/merge/swagger-parser-v3-2.0.13-SNAPSHOT.jar,5,1
/home/oav2/miningframework/output/files/swagger-parser/23dc3430c2fb8874afd0a88ffbaac16b1283dbeb/original-without-dependencies/merge/swagger-parser-v3-2.0.2-SNAPSHOT.jar,1,1
/home/oav2/miningframework/output/files/swagger-parser/9bd3910e741bbf9612deed248dfe61c51afa41b6/original-without-dependencies/merge/swagger-parser-1.0.23-SNAPSHOT.jar,1,1
/home/oav2/miningframework/output/files/gs-core/99ccebee6bc0cef9bd01204a5334ddcccfbb4d16/original-without-dependencies/merge/gs-core-2.0.0-SNAPSHOT.jar,3,2
/home/oav2/miningframework/output/files/jsonld-java/67ce1f47c7e559fb636cf7c5a1cd2d5950990156/original-without-dependencies/merge/jsonld-java-0.11.0-SNAPSHOT.jar,1,1
/home/oav2/miningframework/output/files/omnisecurity/709bf9a6157b4b5ff8defca103c94811a87c0c04/original-without-dependencies/merge/omnifaces-security-0.1-SNAPSHOT.jar,2,1
/home/oav2/miningframework/output/files/firefly/7c207900f6cb1bb9eca2ab0d127b42442231b0fd/original-without-dependencies/merge/firefly-nettool.jar,2,1
/home/oav2/miningframework/output/files/xdi2/eb0bebb706227aea2ddd7fbdb01fd0d5d7c77038/original-without-dependencies/merge/xdi2-core-0.7-SNAPSHOT.jar,6,2
/home/oav2/miningframework/output/files/xdi2/7618906e7fe1505c0bfe64cff226298032c7e49f/original-without-dependencies/merge/xdi2-client-0.1-SNAPSHOT.jar,2,1
/home/oav2/miningframework/output/files/jgrapht/a1da34c8f43a243454808270f60c9a223086a167/original-without-dependencies/merge/jgrapht-io-1.1.1-SNAPSHOT-uber.jar,1,1
/home/oav2/miningframework/output/files/jgrapht/f1961d7d4809ba4ac3dc8ab59f88d269d1ebdec0/original-without-dependencies/merge/jgrapht-io-1.1.1-SNAPSHOT-uber.jar,1,1
/home/oav2/miningframework/output/files/ob1k/821f116c59b62c50d5f7fc3a99edcb5a83b02f56/original-without-dependencies/merge/ob1k-consul-0.145-SNAPSHOT.jar,1,1
/home/oav2/miningframework/output/files/fastweixin/0519f3179f85a6f22a87251442e898f49ad53d7c/original-without-dependencies/merge/fastweixin.jar,1,1
/home/oav2/miningframework/output/files/fastweixin/53b5138ff7f9f52933a2c6b0c0d2cb102f503b68/original-without-dependencies/merge/fastweixin.jar,2,1
/home/oav2/miningframework/output/files/splunk-library-javalogging/f80bc59f417077de739ae23c10be9b1658219bed/original-without-dependencies/merge/splunk-library-javalogging-1.8.0.jar,1,1
/home/oav2/miningframework/output/files/structr/970ffd3236d38988dc90f3fd659acb693e3d8740/original-without-dependencies/merge/structr-core-3.6-SNAPSHOT.jar,4,1
