Time_Sec,CPU_Percent,Memory_GB
0.0,0.0,0.0009
1.0,217.7,0.2231
2.01,11.0,0.4736
3.01,254.1,0.6649
4.01,315.4,0.8512
5.01,288.3,0.9801
6.02,332.8,1.0584
7.02,347.9,1.1659
8.02,316.8,1.2992
9.03,305.2,1.3747
10.03,158.6,1.5158
11.03,355.0,1.6997
12.04,297.1,1.8984
13.04,292.1,2.0063
14.04,329.4,2.2478
15.05,255.7,1.6265
16.05,33.8,1.8809
17.06,316.4,2.1812
18.06,318.0,2.3309
19.06,344.2,2.5516
20.07,337.9,2.8777
21.08,321.1,3.1257
22.08,307.4,3.2993
23.09,305.6,3.5006
24.09,308.4,3.6502
25.1,303.4,3.8527
26.1,309.4,4.0877
27.11,308.4,4.2245
28.11,301.2,4.3954
29.12,302.5,4.5382
30.12,301.1,4.6614
31.13,304.5,4.7855
32.13,304.6,5.0088
33.14,264.6,5.1266
34.14,249.7,5.2257
35.15,138.4,5.2995
36.15,160.3,5.393
37.16,147.2,5.5429
38.16,133.6,5.6309
39.16,142.3,5.7055
40.17,156.2,5.8095
41.17,239.9,5.9666
42.18,160.2,6.0866
43.18,168.1,6.2131
44.19,105.4,6.2632
45.19,108.5,6.3362
46.2,129.3,6.421
47.21,160.2,6.4784
48.21,173.2,6.5502
49.22,105.5,6.6206
50.22,187.0,6.8816
51.23,103.5,6.9291
52.23,115.3,6.9294
53.24,105.4,6.9294
54.24,114.4,6.9294
55.24,158.5,6.9294
56.25,103.5,6.9294
57.26,155.2,6.9294
58.26,146.2,6.9325
59.27,108.5,7.0113
60.27,102.6,7.0326
61.28,102.5,7.0326
62.28,112.4,7.0326
63.29,103.5,7.0326
64.29,100.5,7.0326
65.3,112.4,7.0326
66.3,105.5,7.0326
67.31,105.5,7.0326
68.31,102.5,7.0326
69.32,105.5,7.0326
70.32,119.7,7.0326
71.32,115.4,7.0326
72.33,103.5,7.0326
73.33,102.5,7.0326
74.34,146.2,7.0326
75.34,101.5,7.0326
76.35,142.3,7.0326
77.35,101.6,7.0326
78.36,118.4,7.0326
79.36,101.5,7.0326
80.37,100.5,7.0326
81.37,103.6,7.0326
82.38,104.5,7.0326
83.38,126.3,7.0326
84.39,106.4,7.0326
85.39,299.7,7.033
86.4,196.0,7.033
87.4,138.3,7.033
88.41,108.4,7.033
89.41,169.3,7.3481
90.42,100.6,7.3481
91.42,102.5,7.3481
92.43,103.5,7.3481
93.43,102.5,7.3481
94.44,101.5,7.3481
95.44,100.5,7.3481
96.45,101.5,7.3481
97.45,128.4,7.3481
98.46,101.5,7.3481
99.46,146.2,7.3637
100.47,119.4,7.3637
101.48,104.5,7.3637
102.48,100.5,7.3637
103.49,102.5,7.3637
104.49,101.6,7.3637
105.5,102.5,7.3637
106.5,100.5,7.3637
107.51,100.5,7.3637
108.51,172.1,7.3645
109.52,101.5,7.3645
