Time_Sec,CPU_Percent,Memory_GB
0.0,0.0,0.0009
1.0,203.5,0.2542
2.01,221.4,0.4961
3.01,247.4,0.7254
4.01,237.1,0.8656
5.02,276.3,0.9742
6.02,295.2,1.0579
7.02,289.3,1.1988
8.02,287.3,1.3198
9.03,227.4,1.3787
10.03,7.0,1.563
11.03,191.4,1.7513
12.04,267.8,1.9025
13.04,280.1,1.9958
14.04,298.1,2.2131
15.04,298.3,2.372
16.05,25.9,1.7583
17.05,299.2,2.0315
18.05,294.5,2.3008
19.05,290.3,2.5122
20.06,298.1,2.9054
21.06,298.2,3.2395
22.06,301.2,3.5199
23.06,298.4,3.8261
24.07,300.2,4.1445
25.07,299.4,4.3993
26.07,298.2,4.6212
27.07,301.2,4.8559
28.08,297.5,5.097
29.08,299.2,5.2343
30.08,282.3,5.3748
31.09,207.9,5.567
32.09,174.2,5.7127
33.1,202.6,5.8702
34.1,166.1,6.0719
35.11,197.9,6.2094
36.12,224.2,6.2986
37.12,224.4,6.4235
38.12,249.2,6.5159
39.13,161.3,6.6099
40.13,162.1,6.9213
41.14,113.4,6.9213
42.15,100.4,6.9213
43.15,140.2,6.9213
44.16,157.2,6.9213
45.16,133.5,6.9213
46.16,130.6,6.9216
47.17,139.6,6.9216
48.17,100.5,6.9216
49.18,105.5,6.9216
50.18,106.4,6.9216
51.19,118.5,6.9216
52.19,104.7,6.9216
53.19,130.7,7.0194
54.19,103.7,7.0216
55.2,121.7,7.0216
56.2,111.6,7.0216
57.2,100.8,7.0216
58.21,100.5,7.0216
59.21,103.8,7.0216
60.21,116.7,7.0216
61.21,225.4,7.0223
62.22,106.7,7.0225
63.22,101.7,7.0225
64.22,100.8,7.0225
65.22,100.7,7.0226
66.23,99.5,7.0226
67.23,139.6,7.3359
68.23,122.7,7.3358
69.24,101.8,7.3358
70.24,99.7,7.3358
71.24,100.7,7.3358
72.24,100.8,7.3358
73.25,100.7,7.3358
74.25,98.7,7.3358
75.25,109.7,7.3358
76.25,99.7,7.3358
77.26,99.7,7.3358
78.26,99.7,7.3358
79.26,101.7,7.3358
80.26,125.8,7.3501
81.27,101.7,7.3501
82.27,99.5,7.3504
83.28,102.4,7.3504
84.28,101.6,7.3504
85.29,99.5,7.3504
86.29,100.4,7.3504
87.3,99.4,7.3504
88.3,126.6,7.3504
89.31,101.5,7.3504
90.31,101.5,7.3504
91.32,99.5,7.3504
92.32,102.5,7.3504
93.32,137.6,7.3524
94.33,99.5,7.3524
95.34,102.4,7.3524
96.34,101.4,7.3524
97.35,102.4,7.3524
98.35,101.5,7.3524
99.36,100.4,7.3524
100.36,103.4,7.3524
101.37,121.4,7.3524
102.37,100.4,7.3524
103.38,101.5,7.3524
104.38,101.4,7.3524
105.39,139.2,7.3537
106.4,99.5,7.3539
107.4,101.4,7.3539
108.41,99.5,7.3539
109.41,91.5,7.3539
110.42,100.4,7.3539
111.42,101.4,7.3539
112.43,102.4,7.3539
113.43,99.5,7.3539
114.44,103.4,7.3539
115.44,100.4,7.3539
116.45,102.4,7.3539
117.45,123.7,7.5114
118.46,123.3,7.6166
119.46,101.5,7.6166
120.47,102.4,7.6166
121.47,100.4,7.6166
122.48,100.5,7.6166
123.48,99.5,7.6166
124.49,101.4,7.6166
125.5,101.5,7.6166
126.5,101.4,7.6166
127.51,101.5,7.6166
128.51,101.5,7.6166
129.52,99.4,7.6166
130.52,100.4,7.6166
131.53,101.5,7.9349
132.53,100.5,8.187
133.54,173.0,8.4819
134.54,102.5,8.4819
135.55,100.4,8.4819
136.55,99.5,8.4819
137.56,101.5,8.482
138.56,100.4,8.482
139.57,100.4,8.4821
140.57,101.7,8.4821
141.58,100.5,8.4821
142.58,102.5,8.4823
143.59,98.4,8.4823
144.6,100.4,8.4823
145.6,101.4,8.4823
146.61,103.4,8.4823
147.61,97.5,8.4823
148.62,101.4,8.4823
149.62,101.7,8.4824
150.62,99.7,8.4824
151.63,100.7,8.4827
152.63,100.5,8.4827
153.64,100.7,8.4827
154.64,99.5,8.4827
155.65,101.4,8.4827
156.65,100.7,8.4827
157.65,100.6,8.4827
158.66,101.5,8.4827
159.66,91.5,8.4827
160.67,101.4,8.4827
161.68,101.5,8.4827
162.68,100.4,8.4827
163.69,99.4,8.4835
164.69,102.4,8.4835
165.7,100.4,8.4835
166.7,101.4,8.4835
167.71,100.4,8.4835
168.71,100.5,8.4835
169.72,100.4,8.4835
170.73,100.4,8.4835
171.73,102.5,8.4835
172.74,100.4,8.4835
173.74,101.4,8.4835
174.75,100.5,8.4835
175.75,101.5,8.4835
176.76,100.5,8.4835
177.76,103.5,8.4835
178.77,101.4,8.4835
179.77,99.5,8.4835
180.78,102.4,8.4835
181.78,100.7,8.4836
182.79,99.5,8.4836
183.79,101.4,8.4836
184.8,100.4,8.4836
185.8,101.4,8.4836
186.81,101.4,8.4836
187.81,99.4,8.4836
188.82,101.5,8.4836
189.83,99.4,8.4836
190.83,102.4,8.4838
191.84,100.4,8.4838
192.84,101.4,8.4838
193.85,100.5,8.4838
194.85,101.7,8.4838
195.85,101.5,8.4838
196.86,99.5,8.4838
197.87,100.4,8.4838
198.87,102.4,8.4838
199.88,100.5,8.4838
200.88,100.5,8.4838
201.89,101.4,8.484
202.89,99.4,8.484
203.9,101.4,8.484
204.9,100.4,8.484
205.91,100.5,8.484
206.92,100.5,8.4842
207.92,102.4,8.4842
208.93,100.4,8.4842
209.93,100.5,8.4842
210.94,99.4,8.4842
211.94,101.4,8.4842
212.95,102.5,8.4844
213.95,100.7,8.4844
214.96,99.5,8.4844
215.96,102.4,8.4844
216.97,101.5,8.4844
217.97,101.4,8.4844
218.98,99.5,8.4844
219.98,101.4,8.4844
220.99,101.4,8.4844
221.99,102.4,8.4844
223.0,101.2,8.4844
224.0,99.8,8.4844
225.01,101.5,8.4844
226.01,100.5,8.4844
227.02,100.4,8.4844
228.03,99.5,8.4844
229.03,101.5,8.4844
230.04,101.5,8.4844
231.04,100.4,8.4844
232.05,100.5,8.4844
233.05,101.5,8.4844
234.06,99.4,8.4844
235.06,102.4,8.4844
236.07,100.5,8.4844
237.07,100.5,8.4844
238.08,103.4,8.4847
239.08,99.5,8.4847
240.09,101.4,8.4847
241.09,99.5,8.4847
242.1,101.4,8.4847
243.1,101.4,8.4847
244.11,99.5,8.4847
245.12,101.5,8.4847
246.12,100.4,8.4847
247.13,100.5,8.485
248.13,102.5,8.4852
249.14,99.5,8.4852
250.14,101.5,8.4852
251.15,99.5,8.4852
252.15,101.4,8.4852
253.16,101.4,8.4852
254.16,101.5,8.4852
255.17,100.6,8.4852
256.17,101.5,8.4852
257.18,101.5,8.4852
258.18,101.5,8.4852
259.19,100.4,8.4852
260.19,100.5,8.4852
261.2,101.4,8.4852
262.21,100.4,8.4852
263.21,100.7,8.4852
264.21,100.5,8.4852
265.22,100.4,8.4852
266.22,100.5,8.4852
267.23,102.4,8.4853
268.24,99.5,8.4853
269.24,101.3,8.4853
270.25,101.5,8.4853
271.25,101.5,8.4853
272.26,100.5,8.4855
273.26,101.5,8.4855
274.27,100.5,8.4855
275.27,100.4,8.4855
276.28,100.5,8.4855
277.29,102.4,8.4855
278.29,99.5,8.4855
279.3,101.4,8.4855
280.3,100.4,8.4855
281.31,100.5,8.4855
282.31,102.4,8.4855
283.32,101.3,8.4855
284.33,99.4,8.4855
285.33,102.5,8.4855
286.34,100.4,8.4855
287.34,100.5,8.4855
288.35,99.5,8.4855
289.35,102.4,8.4855
290.36,98.5,8.4855
291.36,103.5,8.4858
292.37,99.5,8.4858
293.37,100.5,8.4858
294.38,101.5,8.4858
295.38,100.5,8.4858
296.39,101.5,8.4859
297.39,100.4,8.4859
298.4,100.5,8.4859
299.4,102.4,8.4859
300.41,99.4,8.4859
301.41,101.8,8.4859
302.42,102.5,8.4859
303.42,99.6,8.4859
304.43,100.4,8.4859
305.43,100.7,8.4859
306.43,100.5,8.4859
307.44,100.4,8.4859
308.44,99.5,8.4859
309.45,100.5,8.4859
310.46,103.5,8.4861
311.46,99.5,8.4861
312.47,102.5,8.4861
313.47,99.5,8.4861
314.48,101.5,8.4861
315.48,100.5,8.4861
316.48,7.0,1.812
317.49,284.1,1.9669
318.49,234.9,2.0585
319.5,181.0,2.1175
320.5,245.1,2.1809
321.51,1521.7,1.7093
322.51,251.2,1.8847
