Time_Sec,CPU_Percent_Total,Memory_GB
1.0,218.38,0.1876
2.0,253.98,0.3964
3.01,235.67,0.5593
4.01,302.48,0.7882
5.01,269.56,0.8491
6.01,331.93,0.9176
7.01,330.9,1.0182
8.01,347.23,1.153
9.01,311.09,1.274
10.01,250.76,1.4187
11.02,338.28,1.547
12.02,302.08,1.7257
13.02,307.36,1.8638
14.02,336.46,2.0962
15.02,354.99,2.2666
16.02,228.69,1.6536
17.02,333.78,1.9039
18.03,315.8,2.1873
19.03,362.21,2.3123
20.03,341.89,2.5656
21.03,336.08,2.8187
22.03,319.89,2.9823
23.03,315.15,3.1306
24.03,315.89,3.3133
25.04,313.63,3.594
26.04,310.36,3.8903
27.04,304.27,4.1413
28.04,305.06,4.4265
29.04,309.64,4.6793
30.04,307.75,4.8709
31.05,311.74,5.0166
32.05,304.89,5.1925
33.05,314.27,5.4125
34.05,263.13,5.808
35.05,299.12,6.2707
36.05,321.6,6.8556
37.06,285.44,6.8792
38.06,144.57,6.9029
39.06,225.07,6.9031
40.06,268.53,6.9035
41.06,119.08,6.8991
42.06,115.06,6.8991
43.06,101.61,6.8993
44.07,116.34,6.8994
45.07,150.4,6.8995
46.07,188.85,6.9129
47.07,194.04,7.0186
48.07,129.46,7.0393
49.07,102.11,7.058
50.07,137.17,7.0816
51.08,149.26,7.3389
52.08,108.99,2.5008
53.08,269.86,1.906
54.08,324.79,2.007
55.08,200.38,2.0694
56.08,286.96,2.1588
57.08,214.65,1.8101
58.09,342.43,1.9835
59.09,302.23,1.7473
60.09,319.24,1.9428
61.09,368.7,2.1069
62.09,264.14,1.8498
63.09,345.89,2.0124
64.09,259.99,1.7765
65.09,301.59,1.9462
66.1,356.94,1.6743
67.1,292.04,1.9329
68.1,331.94,2.0436
69.1,323.76,1.7384
70.1,298.28,1.9257
71.1,304.27,2.021
72.1,331.78,1.6973
73.11,279.03,1.9187
74.11,317.51,2.2522
75.11,305.85,2.6082
76.11,346.48,2.72
77.11,355.94,2.9015
78.11,316.78,3.0176
79.11,313.67,3.1536
80.11,319.96,3.3369
81.12,263.58,3.5219
82.12,316.44,3.6859
83.12,307.92,3.8575
84.12,310.46,4.0138
85.12,308.56,4.2279
86.12,298.91,4.4654
87.12,317.03,4.7145
88.13,311.75,5.0231
89.13,271.03,5.2243
90.13,297.21,5.5383
91.13,287.78,5.7332
92.13,267.62,5.9604
93.13,178.03,6.1801
94.13,120.79,6.3701
95.13,163.35,6.6369
96.14,199.81,6.9674
97.14,201.57,6.9672
98.14,221.45,6.9672
99.14,218.54,6.9673
100.14,191.73,7.0674
101.14,148.73,7.0674
102.14,105.15,7.1678
103.15,130.63,7.1678
104.15,133.56,7.1678
105.15,138.16,7.1679
106.15,137.89,7.168
107.15,141.38,7.1683
108.15,139.93,7.1683
109.15,113.38,7.1683
110.16,132.77,7.1683
111.16,134.24,7.1684
112.16,213.45,7.1684
113.16,182.85,7.1684
114.16,102.53,7.1685
115.16,101.45,7.1684
116.16,102.23,7.1684
117.17,214.76,7.6573
118.17,101.12,7.7043
119.17,111.96,7.7045
120.17,104.24,7.7045
121.17,107.92,7.7045
122.17,105.06,7.7044
123.18,102.31,7.7044
124.18,197.25,7.7044
125.18,316.89,7.705
126.18,202.56,7.7057
127.18,215.61,7.7057
128.18,232.58,7.7063
129.18,159.98,7.7064
130.19,167.31,7.7687
131.19,139.03,7.9198
132.19,118.88,7.9198
133.19,101.96,7.9198
134.19,113.62,7.9198
135.19,100.79,7.9198
136.19,101.52,7.9198
137.19,100.93,7.9199
138.2,103.47,7.9199
139.2,132.86,3.0574
140.2,232.5,1.8524
141.2,329.59,2.1792
142.2,303.74,2.5626
143.2,314.17,2.6898
144.2,349.0,2.8755
145.21,322.62,2.9996
146.21,291.11,3.1294
147.21,316.06,3.3174
148.21,308.85,3.51
149.21,308.81,3.6873
150.21,307.1,3.8662
151.21,304.53,4.0465
152.21,284.76,4.3043
153.22,302.62,4.5148
154.22,315.45,4.7872
155.22,301.59,5.0626
156.22,301.71,5.2842
157.22,310.11,5.5782
158.22,301.61,5.7718
159.22,303.1,5.9798
160.22,303.78,6.1903
161.23,306.69,6.3859
162.23,300.45,6.5928
163.23,308.91,7.0165
164.23,307.48,7.0694
165.23,300.63,7.0695
166.23,279.62,7.0697
167.24,207.71,7.1577
168.24,155.56,7.1699
169.24,140.08,7.1701
170.24,168.63,7.1656
171.24,156.42,7.1656
172.24,212.46,7.1657
173.24,226.32,7.1657
174.25,152.92,7.1657
175.25,116.21,7.1658
176.25,119.03,7.1658
177.25,125.33,7.1658
178.25,115.65,7.1658
179.25,116.12,7.1658
180.26,122.48,7.1658
181.26,128.18,7.1658
182.26,134.7,7.1658
183.26,117.44,7.1658
184.26,134.02,7.2708
185.26,185.74,7.6986
186.26,105.39,7.708
187.27,103.01,7.708
188.27,109.29,7.708
189.27,130.83,7.7082
190.27,102.8,7.7081
191.27,302.84,7.7084
192.27,141.88,7.7085
193.27,203.96,7.7085
194.28,237.14,7.7192
195.28,218.29,7.741
196.28,142.02,7.7386
197.28,141.64,7.7403
198.28,154.33,7.9503
199.28,101.08,7.9503
200.28,101.45,7.9316
201.29,101.22,7.9316
202.29,103.63,7.9316
203.29,117.11,7.9316
204.29,100.57,7.9316
205.29,105.27,7.9316
206.29,101.28,7.9316
207.3,156.96,7.9317
208.3,101.16,7.9317
209.3,100.78,7.9316
210.3,100.85,7.9316
211.3,101.19,7.9316
212.3,101.23,7.9317
213.3,113.12,7.9317
214.31,101.19,7.9317
215.31,100.8,7.9316
216.31,101.18,7.9316
217.31,101.45,7.9317
218.31,101.05,7.9317
219.31,113.29,7.9317
220.32,100.76,7.9317
221.32,101.45,7.9317
222.32,105.0,7.9317
223.32,101.05,7.9317
224.32,103.51,7.9317
225.32,100.78,7.9317
226.32,100.78,7.9317
227.33,101.25,7.9317
228.33,100.77,7.9317
229.33,101.22,7.9318
230.33,100.79,7.9316
231.33,100.8,7.9316
232.33,101.27,7.9317
233.34,101.24,7.9318
234.34,101.22,7.9318
235.34,100.77,7.9318
236.34,100.75,7.9316
237.34,101.01,7.9318
238.34,100.62,7.9318
239.35,101.19,7.9318
240.35,100.84,7.9318
241.35,100.78,7.9318
242.35,103.0,7.9318
243.35,297.05,7.9327
244.35,246.72,4.2372
245.35,210.29,1.8588
246.36,332.88,2.1923
247.36,309.71,2.6046
248.36,334.23,2.7412
249.36,355.76,2.9243
250.36,322.05,3.0389
251.36,295.69,3.1656
252.36,319.53,3.3433
253.37,296.51,3.5224
254.37,306.15,3.6834
255.37,305.72,3.8447
256.37,304.16,4.011
257.37,300.65,4.1967
258.37,267.16,4.409
259.37,307.43,4.6091
260.38,308.99,4.869
261.38,302.48,5.1247
262.38,248.56,5.3197
263.38,308.26,5.6003
264.38,307.69,5.7869
265.38,303.12,6.0206
266.38,225.98,6.2146
267.39,261.92,6.408
268.39,216.53,6.737
269.39,200.13,6.9923
270.39,153.12,6.9923
271.39,185.59,6.9923
272.39,159.25,6.9995
273.39,142.3,7.0925
274.39,174.51,7.0925
275.4,142.28,7.0925
276.4,149.52,7.1927
277.4,130.29,7.1927
278.4,115.88,7.1927
279.4,140.72,7.1929
280.4,107.78,7.1929
281.4,108.74,7.1929
282.41,136.32,7.1929
283.41,104.62,7.1929
284.41,102.23,7.1929
285.41,186.18,7.1929
286.41,152.86,7.1929
287.41,119.26,7.1928
288.41,146.45,7.1928
289.42,107.03,7.1927
290.43,104.54,7.2008
291.43,213.09,7.7294
292.43,101.47,7.7294
293.43,118.83,7.7294
294.43,127.09,7.7293
295.43,137.56,7.7293
296.43,119.48,7.7293
297.44,197.92,7.7294
298.44,283.56,7.7297
299.44,146.44,7.7297
300.44,123.58,7.7297
301.44,135.05,1.7595
302.44,274.87,1.9551
303.44,318.99,2.2828
304.45,309.67,2.6291
305.45,359.81,2.7774
306.45,350.48,2.9636
307.45,319.54,3.0705
308.45,306.15,3.2318
309.45,318.92,3.4209
310.45,293.32,3.6175
311.45,312.0,3.7875
312.46,308.93,3.964
313.46,315.65,4.127
314.46,284.56,4.3788
315.46,310.76,4.5656
316.46,311.35,4.8394
317.46,302.32,5.1232
318.46,289.92,5.3208
319.47,313.06,5.6164
320.47,300.74,5.8091
321.47,302.76,6.0448
322.47,280.87,6.2559
323.47,262.12,6.4277
324.47,306.81,6.7341
325.47,256.2,7.0023
326.47,235.2,7.0024
327.48,183.27,7.0024
328.48,196.02,7.0025
329.48,115.91,7.0025
330.48,130.6,7.0025
331.48,111.33,7.0025
332.48,172.69,7.1026
