project;class;method;merge commit;OA Inter;Time
jira-client;net.rcarz.jiraclient.Field;toJson(String, Object, JSONObject);b0d7ee7a420adb7016118809e1fc4aeb1d27565e;false;2.69700
jira-client;net.rcarz.jiraclient.Field;toJson(String, Object, JSONObject);ae6e7fd9c5d3ab805026c00491f9e6265694a36e;false;3.10500
jira-client;net.rcarz.jiraclient.Field;toJson(String, Object, JSONObject);3bc59bcee2e94a0905d0325aa037ecf68133ca64;true;2.76400
hdt-java;org.rdfhdt.hdt.triples.TripleString;read(String);5478100321b500aff7bb90a75ce8eb755ca09583;false;3.18600
hdt-java;org.rdfhdt.hdt.dictionary.impl.section.PFCDictionarySectionBig;locateInBlock(int, CharSequence);9dc6b033f1d70837496faf8fed9ead5c4ccfd0cf;false;1.95900
hdt-java;org.rdfhdt.hdt.triples.impl.BitmapTriples;load(IteratorTripleID, ProgressListener);9dc6b033f1d70837496faf8fed9ead5c4ccfd0cf;false;1.86900
hdt-java;org.rdfhdt.hdt.triples.TripleIDComparator;compare(TripleID, TripleID);9dc6b033f1d70837496faf8fed9ead5c4ccfd0cf;false;1.66800
hdt-java;org.rdfhdt.hdt.dictionary.impl.section.PFCDictionarySectionBig;locateInBlock(int, CharSequence);cd88626a4e665e548f0981fdd26994e4819de68c;false;1.96800
hdt-java;org.rdfhdt.hdt.triples.impl.BitmapTriples;close();cd88626a4e665e548f0981fdd26994e4819de68c;true;1.91200
hdt-java;org.rdfhdt.hdt.hdt.impl.HDTImpl;search(CharSequence, CharSequence, CharSequence);cd88626a4e665e548f0981fdd26994e4819de68c;false;2.10300
hdt-java;org.rdfhdt.hdt.hdt.impl.HDTImpl;loadOrCreateIndex(ProgressListener);cd88626a4e665e548f0981fdd26994e4819de68c;true;2.02300
hdt-java;org.rdfhdt.hdt.fuseki.FusekiHDTCmd;processModulesAndArgs();75f3d402bc177bac168e7ea810c16f6d98776f89;false;1.92000
hdt-java;org.rdfhdt.hdt.fuseki.FusekiHDTCmd;exec();75f3d402bc177bac168e7ea810c16f6d98776f89;false;1.83000
gitools;org.gitools.cli.comparison.ComparisonTool;run(Object);46aa7bc54b455b60ac7ff4537d88a89718559c94;false;1.93200
hdt-java;org.rdfhdt.hdt.triples.impl.BitmapTriples;search(TripleID);75f3d402bc177bac168e7ea810c16f6d98776f89;false;2.09400
hdt-java;org.rdfhdt.hdt.triples.impl.BitmapTriples;load(IteratorTripleID, ProgressListener);75f3d402bc177bac168e7ea810c16f6d98776f89;false;2.02000
hdt-java;org.rdfhdt.hdt.rdf.parsers.RDFParserRIOT;doParse(String, String, RDFNotation, RDFCallback);75f3d402bc177bac168e7ea810c16f6d98776f89;false;1.92000
hdt-java;org.rdfhdt.hdt.triples.impl.PredicateIndexArray;generate(ProgressListener);75f3d402bc177bac168e7ea810c16f6d98776f89;true;2.01700
hdt-java;org.rdfhdt.hdtjena.solver.OptimizedCount;getPlan(HDTQueryEngine, Query, DatasetGraph, Binding, Context);75f3d402bc177bac168e7ea810c16f6d98776f89;false;1.79000
hdt-java;org.rdfhdt.hdt.hdt.impl.HDTImpl;mapFromHDT(File, long, ProgressListener);75f3d402bc177bac168e7ea810c16f6d98776f89;false;1.98200
hdt-java;org.rdfhdt.hdt.rdf.parsers.RDFParserTar;doParse(String, String, RDFNotation, RDFCallback);75f3d402bc177bac168e7ea810c16f6d98776f89;false;2.07900
mavanagaiata;com.github.koraktor.mavanagaiata.mojo.ChangelogMojo;run();e153234859a225b45352822576141fe470bada0f;false;2.47600
oripa;oripa.view.main.UIPanel;addPropertyChangeListenersToSetting(MainScreenSetting);c7a747856cefa97fa45aa389c08f0eabb471efff;false;1.97800
oripa;oripa.resource.StringResource_en;strings;c7a747856cefa97fa45aa389c08f0eabb471efff;false;1.72700
oripa;oripa.resource.LabelStringResource_en;strings;c7a747856cefa97fa45aa389c08f0eabb471efff;false;2.01500
oripa;oripa.viewsetting.main.uipanel.ChangeOnAlterTypeButtonSelected;changeViewSetting();cc79fc708c35d87be0ff45d54a8b2b6d6c804fbb;false;7.70700
oripa;oripa.view.main.MainFrame;MainFrame();cc79fc708c35d87be0ff45d54a8b2b6d6c804fbb;false;7.34400
oripa;oripa.viewsetting.main.uipanel.ChangeOnSelectButtonSelected;changeViewSetting();cc79fc708c35d87be0ff45d54a8b2b6d6c804fbb;false;7.06300
oripa;oripa.view.main.UIPanel;addPropertyChangeListenersToSetting(MainScreenSetting);cc79fc708c35d87be0ff45d54a8b2b6d6c804fbb;false;7.10600
oripa;oripa.view.main.UIPanel;UIPanel(StateManager, ViewScreenUpdater, MouseActionHolder, PaintContextInterface, CutModelOutlinesHolder, MainFrameSetting, MainScreenSetting);cc79fc708c35d87be0ff45d54a8b2b6d6c804fbb;false;7.97600
oripa;oripa.resource.LabelStringResource_en;strings;cc79fc708c35d87be0ff45d54a8b2b6d6c804fbb;true;7.03200
oripa;oripa.viewsetting.main.uipanel.ChangeOnPaintInputButtonSelected;changeViewSetting();cc79fc708c35d87be0ff45d54a8b2b6d6c804fbb;false;7.22400
openkeepass;de.slackspace.openkeepass.stream.HashedBlockOutputStream;writeHashedBlock();3dc44ae983c2022ca0544609982fcac1ec1bff0c;true;2.14700
openkeepass;de.slackspace.openkeepass.KeePassDatabase;decryptAndParseDatabase(byte[]);6218ade3f2e50f22e5e263714197f176e856c5a2;true;5.77400
openkeepass;de.slackspace.openkeepass.KeePassDatabase;write(KeePassFile, String, OutputStream);6218ade3f2e50f22e5e263714197f176e856c5a2;true;2.96000
gitools;org.gitools.matrix.model.compressmatrix.AbstractCompressor;initialize(IMatrixReader);f3903af522feb02e11fd24b68fe5c1d56608aa60;false;1.82400
cf-java-client;org.cloudfoundry.client.lib.rest.CloudControllerClientImpl;createApplication(String, Staging, int, List<String>, List<String>);db184246cb5eda46a232e11ab9d4a41b744d2c9a;false;20.56500
nassau;com.paritytrading.nassau.moldudp64.MoldUDP64Client;handle();77574c064155c1f9245f5dda74c0531bedc81c9e;false;3.70500
typescript-generator;cz.habarta.typescript.generator.compiler.ModelCompiler;removeInheritedProperties(SymbolTable, TsModel);d35af8140a6870436d9ff2b8f2e47164d405af58;false;3.79600
typescript-generator;cz.habarta.typescript.generator.gradle.GenerateTask;generate();d35af8140a6870436d9ff2b8f2e47164d405af58;false;1.68100
typescript-generator;cz.habarta.typescript.generator.maven.GenerateMojo;execute();d35af8140a6870436d9ff2b8f2e47164d405af58;false;1.92300
typescript-generator;cz.habarta.typescript.generator.gradle.GenerateTask;generate();1c03813f0d5593fbea4d3572a6ef028da3f034bd;false;1.86300
typescript-generator;cz.habarta.typescript.generator.maven.GenerateMojo;execute();1c03813f0d5593fbea4d3572a6ef028da3f034bd;false;2.01600
typescript-generator;cz.habarta.typescript.generator.DefaultTypeProcessor;processType(Type, Context);1c03813f0d5593fbea4d3572a6ef028da3f034bd;false;3.67100
typescript-generator;cz.habarta.typescript.generator.Input;fromClassNamesAndJaxrsApplication(List<String>, List<String>, String, boolean, Predicate<String>, ClassLoader);1c03813f0d5593fbea4d3572a6ef028da3f034bd;true;4.38400
jqm4gwt;com.sksamuel.jqm4gwt.list.JQMListItem;setCheckBox(IconPos);6513def00e116ce29ef9eaeae02e18b8ec9a41db;true;3.46600
luwak;uk.co.flax.luwak.util.SpanRewriter;rewrite(Query);666bdd192e7e1e262d1ba9b71deb1519d626046c;false;3.10300
californium;org.eclipse.californium.core.network.config.NetworkConfigDefaults;setDefaults(NetworkConfig);88ff010738dcb2c9e0726af7b6a7feb4daf1f333;true;6.49000
californium;org.eclipse.californium.core.network.config.NetworkConfigDefaults;setDefaults(NetworkConfig);4f29e53f0a4805f5a85c73d0bfa314606494611d;true;6.11700
californium;org.eclipse.californium.core.network.config.NetworkConfigDefaults;setDefaults(NetworkConfig);14cecab828b7b2ee4aa3e1728dff84940404fb02;true;5.42200
proguard-maven-plugin;com.github.wvengen.maven.proguard.ProGuardMojo;execute();f451e7e614d307e53025ba5738baa26724d3ad54;true;2.19500
proguard-maven-plugin;com.github.wvengen.maven.proguard.ProGuardMojo;execute();abfad8528e0374a1dd18c74264bad8bf20fcffc0;false;1.90900
springmvc-router;org.resthub.web.springmvc.router.RouterHandlerMapping;initApplicationContext();71d38b423902b98a187292a1c0e9a6665fe35231;false;1.90100
californium;org.eclipse.californium.core.network.config.NetworkConfigDefaults;setDefaults(NetworkConfig);b977b51748f8efee1bd10d4ebf8094c48cb51741;false;4.82800
proguard-maven-plugin;com.github.wvengen.maven.proguard.ProGuardMojo;execute();65fb4b434c390988653d6eec5ae61a4a60ef3f7a;true;1.87600
springmvc-router;org.resthub.web.springmvc.router.RouterHandlerMapping;initApplicationContext();cf86d464ca1768fae380c8a99223c5d536fa0b3e;false;2.36900
proguard-maven-plugin;com.github.wvengen.maven.proguard.ProGuardMojo;execute();4d30721e4e09b2c826da62104ba433059216a3fe;false;1.99100
californium;org.eclipse.californium.core.network.config.NetworkConfigDefaults;setDefaults(NetworkConfig);fae5f58d3db31d40a057873a424835b95a420773;false;4.67500
proguard-maven-plugin;com.github.wvengen.maven.proguard.ProGuardMojo;execute();a7884a77e6491fc22a60b167f8099794534f9cb1;false;2.05300
californium;org.eclipse.californium.core.network.stack.CoapTcpStack;CoapTcpStack(NetworkConfig, Outbox);82c3891f53102534d57b4ff829c957b9a44d79bd;false;4.98300
californium;org.eclipse.californium.core.network.config.NetworkConfigDefaults;setDefaults(NetworkConfig);82c3891f53102534d57b4ff829c957b9a44d79bd;true;5.15200
californium;org.eclipse.californium.core.network.stack.BlockwiseLayer;handleBlock2Response(Exchange, Response);54e272279f793bc458312aeab5105779434513e3;true;5.34500
californium;org.eclipse.californium.core.network.stack.BlockwiseLayer;handleBlock2Response(Exchange, Response);677286ef24f95757ec5b9ec89648a99bba9bdd67;false;1200.02100
californium;org.eclipse.californium.core.network.config.NetworkConfigDefaults;setDefaults(NetworkConfig);677286ef24f95757ec5b9ec89648a99bba9bdd67;true;4.97700
californium;org.eclipse.californium.core.network.stack.BlockwiseLayer;handleBlock2Response(Exchange, Response);0cc8e8652e7ff21b1215e3f486d592d6aad9c3bb;false;1200.01200
jndn;net.named_data.jndn.encoding.der.DerNode;toVal();11c59d2bd071a37e90ae603bfcb242a8bc4a2ce1;false;4.79700
californium;org.eclipse.californium.core.network.config.NetworkConfigDefaults;setDefaults(NetworkConfig);0cc8e8652e7ff21b1215e3f486d592d6aad9c3bb;false;4.20300
jndn;net.named_data.jndn.Node;nfdRegisterPrefix(long, Name, OnInterestCallback, OnRegisterFailed, ForwardingFlags, KeyChain, Name, WireFormat, Face);62f89871b57a8bc206428dacff6bde4e6fd305c3;true;4.84100
tinder;org.xmpp.component.AbstractComponent;processIQRequest(IQ);c99be3f06ec9c816c3416f2c1963d6b19cc412c9;false;3.20500
spark;spark.embeddedserver.jetty.EmbeddedJettyFactoryTest;create();bc05286f21e4abb498f728bcbbdbb9283458a40c;not-found;0.00300
spark;spark.embeddedserver.jetty.EmbeddedJettyFactory;create(Routes, StaticFilesConfiguration, boolean);bc05286f21e4abb498f728bcbbdbb9283458a40c;false;2.90700
spark;spark.Service;exception(Class<?extendsException>, ExceptionHandler);e2854295f7c484671ce69bff7ec37fcb0c413a32;false;2.87700
spark;spark.staticfiles.MimeType;mappings;d87688b099ec224994fa4694bb6297ac3206c6c7;false;2.82600
spark;spark.embeddedserver.jetty.EmbeddedJettyServer;ignite(String, int, SslStores, CountDownLatch, int, int, int);86bef5bbb81339f758b65b80a8488c5a10ef4d41;false;2.75100
spark;spark.Service;init();86bef5bbb81339f758b65b80a8488c5a10ef4d41;true;2.73600
mongowp;com.eightkdata.mongowp.utils.BsonReaderTool;getHostAndPort(Entry<?>, String);0d07d54c9494205afde3a7a17a9b449bb2308e6d;false;2.59500
spark;spark.GenericIntegrationTest;setup();e975642b835fda306eaf0fe0339fbc92fe7b8333;not-found;0.00200
spark;spark.http.matching.GeneralError;modify(HttpServletResponse, Body, RequestWrapper, ResponseWrapper, Exception);9b0279275378d3679902d856bc232f90d6eb3b84;false;3.15900
spark;spark.GenericIntegrationTest;setup();e5d84a2acb5352c98db084722e2164b6b2073809;not-found;0.00200
spark;spark.http.matching.MatcherFilter;doFilter(ServletRequest, ServletResponse, FilterChain);e5d84a2acb5352c98db084722e2164b6b2073809;true;11.05500
spark;spark.staticfiles.StaticFilesConfiguration;configure(String);d8f6320e4c6d98ce16ebc33f07700bee9a95ae24;false;2.50500
spark;spark.resource.ClassPathResourceHandler;getResource(String);d8f6320e4c6d98ce16ebc33f07700bee9a95ae24;true;2.92800
spark;spark.http.matching.MatcherFilter;doFilter(ServletRequest, ServletResponse, FilterChain);ce46d86ba6e01c53db6abec306add3cb1ce0fe73;false;3.62900
spark;spark.http.matching.AfterFilters;execute(RouteContext);b4ee63ef98b7572f5045857b32329ac34634d8a3;false;3.39500
spark;spark.GenericIntegrationTest;setup();4f64ce71d8eec6fdd251fd4a4ae55c02896156d9;not-found;0.00200
spark;spark.examples.filter.FilterExampleAttributes;main(String[]);d82881f845c8e678e1159e19b13aa13204bfd294;not-found;0.00200
spark;spark.webserver.SparkServer;ignite(String, int, String, String, String, String, String, String);3810603d8a0b9aecb363208b7efbc795c3d031c1;false;1.71100
spark;spark.webserver.MatcherFilter;doFilter(ServletRequest, ServletResponse, FilterChain);ae4a19a6782c0a3837d374a3bbd5a657830603f7;false;2.02800
spark;spark.webserver.MatcherFilter;doFilter(ServletRequest, ServletResponse, FilterChain);5e183332a2b897bcf233ab1b8fcc9d6c59a8a60b;false;2.62400
spark;spark.webserver.MatcherFilter;doFilter(ServletRequest, ServletResponse, FilterChain);2f578411a6a85950c5ba40fb204f8e0119b08a17;false;2.71700
spark;spark.webserver.MatcherFilter;doFilter(ServletRequest, ServletResponse, FilterChain);5ccac4563762866e957198966f153eceaf66a51b;false;2.83700
spark;spark.route.SimpleRouteMatcher;parseValidateAddRoute(String, Object);0de6842695fde634bdff38d3eab77b7802c8ffb3;false;2.68500
spark;spark.webserver.MatcherFilter;doFilter(ServletRequest, ServletResponse, FilterChain);0de6842695fde634bdff38d3eab77b7802c8ffb3;false;2.65500
spark;spark.webserver.JettyHandler;doHandle(String, Request, HttpServletRequest, HttpServletResponse);a1adf96711a0da607d7b0e9535c5fe5645580f0a;false;2.37300
mongowp;com.eightkdata.mongowp.mongoserver.api.safe.library.v3m0.commands.admin.DropIndexesCommand;marshall();cded7d4d4a7a5ef253a517e8755e565e8f32d6de;false;4.27600
mongowp;com.eightkdata.mongowp.mongoserver.api.safe.library.v3m0.pojos.IndexOptions;unmarshall(BsonDocument);88f77f1ac377baa67eb1b65a2929fee51f541e0c;false;3.99900
mongowp;com.eightkdata.mongowp.server.api.RequestProcessorAdaptor;executeCommand(C, QueryMessage, MessageReplier);88f77f1ac377baa67eb1b65a2929fee51f541e0c;false;2.30900
cjwizard;com.github.cjwizard.WizardContainer;visitPage(WizardPage);341c6c5f8dd3b1d0daafcc4bde69ad53ac42a27b;false;2.42700
cjwizard;com.github.cjwizard.WizardContainer;visitPage(WizardPage);341c6c5f8dd3b1d0daafcc4bde69ad53ac42a27b;false;2.40000
pom-manipulation-ext;org.commonjava.maven.ext.cli.CliTest;checkDependencies();d345d2903261da5654653f58df810c3fa413e32c;not-found;0.02500
