Time_Sec,CPU_Percent,Memory_GB
0.0,0.0,0.0009
1.0,223.6,0.2196
2.01,16.0,0.475
3.01,263.9,0.6854
4.01,300.6,0.8296
5.02,314.2,0.9461
6.02,337.2,1.0549
7.02,340.8,1.1828
8.03,303.0,1.2832
9.03,172.4,1.4543
10.03,362.2,1.6577
11.04,300.5,1.8526
12.04,318.0,1.9698
13.05,325.4,2.2103
14.05,25.9,1.5847
15.05,293.7,1.8432
16.06,318.4,2.1803
17.06,338.9,2.2929
18.07,343.3,2.5497
19.07,325.0,2.8277
20.07,330.4,2.9786
21.08,313.4,3.149
22.08,310.4,3.3283
23.09,316.5,3.5515
24.09,306.4,3.849
25.1,308.4,4.1284
26.1,304.4,4.4561
27.11,310.4,4.7467
28.11,305.7,4.9734
29.12,307.4,5.1973
30.12,316.4,5.462
31.13,245.7,5.768
32.13,258.8,5.8857
33.14,156.2,5.9887
34.14,135.3,6.0937
35.15,295.5,6.3306
36.15,279.8,6.8541
37.16,129.3,6.9541
38.16,130.3,6.9541
39.17,5.0,1.5782
40.17,285.8,1.8368
41.18,347.0,1.9486
42.18,234.8,2.0617
43.18,15.0,1.7086
44.19,351.9,1.8821
45.19,4.0,1.6528
46.2,305.1,1.843
47.2,335.1,1.9491
48.2,6.0,1.6788
49.21,310.0,1.8451
50.21,358.2,1.9728
51.22,12.0,1.781
52.22,314.1,1.9113
53.22,1530.0,1.687
54.23,303.8,1.8452
55.23,362.8,1.9843
56.23,8.0,1.681
57.24,310.1,1.8598
58.24,357.2,1.9787
59.25,8.0,1.7022
60.25,344.4,1.9849
61.25,306.6,2.3329
62.26,304.2,2.5337
63.26,359.8,2.6951
64.27,349.2,2.8616
65.27,317.6,2.9959
66.28,320.3,3.1441
67.28,294.5,3.3468
68.29,270.6,3.505
69.29,308.6,3.6595
70.3,309.4,3.823
71.3,303.4,3.9813
72.3,264.9,4.2582
73.31,311.4,4.4285
74.32,305.4,4.6862
75.32,301.4,4.9751
76.33,300.5,5.1907
77.33,309.6,5.4854
78.34,308.4,5.686
79.34,304.4,5.9207
80.35,215.9,6.1365
81.35,229.0,6.322
82.35,223.3,6.8148
83.36,153.4,6.8678
84.36,177.2,6.8601
85.37,192.0,6.8601
86.37,145.3,6.9016
87.38,158.2,6.9602
88.38,134.4,6.9602
89.39,153.2,6.9604
90.39,202.0,7.0604
91.4,138.3,7.0604
92.4,124.4,7.0604
93.41,106.5,7.0604
94.41,109.4,7.0604
95.42,129.3,7.0604
96.42,105.5,7.0604
97.43,102.5,7.0604
98.43,141.5,7.0604
99.44,131.4,7.0604
100.44,141.3,7.0604
101.45,128.4,7.0604
102.45,106.5,7.0604
103.45,169.5,7.3328
104.46,149.2,7.5966
105.46,105.5,7.5966
106.47,107.5,7.5966
107.48,113.4,7.5966
108.48,122.4,7.5966
109.49,114.4,7.5966
110.49,227.3,7.597
111.49,3.0,1.6593
112.5,306.6,1.8641
113.5,311.4,2.2038
114.51,254.8,2.5052
115.51,329.5,2.6598
116.52,354.2,2.856
117.52,319.4,2.9776
118.53,313.4,3.1164
119.53,317.3,3.3228
120.54,298.5,3.5023
121.54,307.4,3.6508
122.55,309.4,3.8124
123.55,303.4,3.9844
124.56,276.5,4.2373
125.56,305.4,4.4241
126.57,306.4,4.671
127.57,301.6,4.9402
128.58,303.3,5.1299
129.58,306.1,5.4378
130.59,306.4,5.6178
131.59,305.4,5.8254
132.6,303.4,6.0567
133.6,302.4,6.25
134.61,303.4,6.4608
135.61,312.0,6.6926
136.62,313.4,6.9849
137.62,307.4,6.9854
138.63,307.4,6.9854
139.63,304.4,6.9859
140.64,297.5,7.0631
141.64,255.9,7.0823
142.65,174.1,7.0826
143.65,186.0,7.0827
144.66,147.2,7.0828
145.66,206.1,7.0828
146.67,196.0,7.0828
147.67,132.3,7.0828
148.68,105.5,7.0828
149.68,123.4,7.0828
150.69,107.4,7.0828
151.69,123.4,7.0828
152.7,134.3,7.0828
153.7,118.4,7.0828
154.71,110.4,7.0828
155.71,140.3,7.0828
156.72,136.4,7.0828
157.72,128.3,7.0828
158.73,216.9,7.5749
159.73,109.4,7.6229
160.74,115.4,7.6229
161.74,101.5,7.6229
162.75,104.5,7.6229
163.75,152.6,7.6229
164.76,102.5,7.6229
165.76,260.3,7.6232
166.77,249.8,1.5734
167.77,4.0,1.7332
168.77,332.3,2.0276
169.78,310.4,2.4213
170.78,306.3,2.5989
171.78,354.9,2.7891
172.79,329.3,2.8797
173.79,314.8,2.9736
174.8,289.5,3.0976
175.8,315.5,3.261
176.81,270.7,3.4517
177.81,311.4,3.6176
178.82,310.4,3.7944
179.82,304.6,3.9642
180.83,285.5,4.2289
181.83,309.4,4.4293
182.84,304.4,4.7127
183.84,305.7,5.002
184.85,262.6,5.2599
185.85,312.4,5.5176
186.86,307.4,5.7342
187.86,304.3,5.9724
188.87,279.5,6.1868
189.87,289.5,6.3977
190.88,204.9,6.5633
191.88,220.9,6.926
192.89,176.1,6.926
193.89,190.2,6.926
194.9,141.3,7.014
195.9,166.1,7.0262
196.91,116.5,7.0264
197.91,206.9,7.0264
198.92,134.4,7.0264
199.92,120.4,7.0264
200.93,136.3,7.0264
201.93,108.4,7.0267
202.94,123.5,7.0267
203.94,102.5,7.0267
204.95,105.5,7.0267
205.95,105.4,7.0267
206.96,123.4,7.0267
207.96,103.5,7.0267
208.97,129.3,7.0267
209.97,103.5,7.0267
210.98,124.6,7.1029
211.98,191.0,7.5823
212.99,150.2,7.6163
213.99,103.5,7.6163
215.0,117.4,7.6163
216.0,123.4,7.6163
217.01,119.4,7.6163
218.01,181.1,7.6163
219.02,2.0,1.5766
220.02,301.1,1.8883
221.02,318.8,2.2853
222.03,281.1,2.5404
223.03,348.2,2.7225
224.04,344.3,2.8629
225.04,317.3,2.9572
226.05,318.3,3.0905
227.05,316.3,3.2405
228.06,289.5,3.43
229.07,314.0,3.6039
230.07,290.7,3.7863
231.08,306.4,3.965
232.08,286.1,4.2302
233.08,302.7,4.4244
234.09,307.4,4.7084
235.09,301.4,5.0081
236.1,301.5,5.2583
237.1,313.3,5.5163
238.11,306.4,5.7323
239.11,306.4,5.9568
240.12,302.4,6.1785
241.12,304.4,6.3568
242.13,296.5,6.8257
243.13,292.8,6.9257
244.14,290.5,6.9257
245.14,229.0,6.9257
246.15,200.0,7.0294
247.15,176.1,7.0294
248.16,148.2,7.1294
249.16,143.3,7.1298
250.17,131.3,7.1154
251.17,129.3,7.1154
252.18,134.3,7.1154
253.19,119.4,7.1154
254.19,137.3,7.1154
255.19,104.5,7.1154
256.2,156.2,7.1154
257.21,127.4,7.1154
258.21,105.5,7.1154
259.22,116.4,7.1154
260.22,118.4,7.1154
261.23,115.4,7.1154
262.23,111.4,7.1154
263.24,205.9,7.6051
264.24,101.5,7.6051
265.25,107.4,7.6051
266.25,135.2,7.6051
267.26,129.3,7.6051
268.26,126.3,7.6051
269.27,162.2,7.6051
270.27,212.9,1.5746
271.28,4.0,1.7685
272.28,321.4,2.103
273.29,314.5,2.4201
274.29,262.2,2.5655
275.29,355.0,2.7837
276.3,331.3,2.928
277.3,318.4,3.0993
278.31,318.3,3.2972
279.31,307.4,3.4877
280.32,308.4,3.6375
281.32,308.4,3.8245
282.33,303.6,4.0073
283.33,268.6,4.2876
284.34,307.4,4.4931
285.34,305.4,4.7825
286.35,303.4,5.0258
287.35,301.4,5.294
288.36,309.3,5.5469
289.36,307.3,5.7608
290.37,306.5,6.0096
291.37,305.7,6.2219
292.38,303.2,6.4386
293.38,313.0,6.7061
294.39,316.8,6.9735
295.39,248.7,6.9735
296.4,231.9,6.9742
297.4,182.1,7.0742
298.41,138.3,7.0742
299.41,136.3,7.0743
300.42,155.2,7.0743
301.42,132.3,7.0695
302.43,129.3,7.0695
303.43,160.2,7.0696
304.44,105.5,7.0696
305.44,133.3,7.0696
306.45,106.5,7.0696
307.45,129.3,7.0697
308.46,113.4,7.0699
309.46,135.3,7.0699
310.47,139.5,7.07
311.47,141.7,7.0736
312.48,102.5,7.0737
313.48,103.5,7.0738
314.49,210.9,7.5643
315.49,109.5,7.6123
316.5,108.4,7.6123
317.5,102.5,7.6123
318.51,121.4,7.6123
319.51,113.4,7.6123
320.52,138.3,7.6123
321.52,231.8,1.5759
322.52,5.0,1.7535
323.53,330.3,2.0886
324.53,316.4,2.4429
325.54,322.0,2.609
326.54,360.0,2.8223
327.54,325.5,2.9694
328.55,309.6,3.1402
329.55,317.1,3.2983
330.56,290.5,3.4722
331.56,308.5,3.6314
332.57,308.4,3.7959
333.57,303.4,3.953
334.58,273.6,4.1894
335.58,304.7,4.4087
336.59,307.4,4.6877
337.59,301.4,4.9687
338.6,301.4,5.2035
339.6,307.7,5.5043
340.61,308.4,5.7189
341.61,301.6,5.9502
342.62,305.4,6.1582
343.62,308.5,6.3469
344.63,278.9,6.8223
345.63,194.2,6.9226
346.64,200.0,6.9226
347.64,160.2,6.9226
348.65,180.1,6.9226
349.65,107.4,7.0226
350.66,165.2,7.0226
351.66,148.3,7.0226
352.67,163.2,7.0184
353.67,157.2,7.0184
354.68,200.0,7.1184
355.68,208.9,7.1184
356.69,108.5,7.1184
357.69,120.4,7.1184
358.7,102.5,7.1187
359.7,125.4,7.1187
360.71,103.5,7.1187
361.71,116.4,7.1187
362.72,118.4,7.1187
363.72,108.4,7.1187
364.73,127.4,7.1187
365.73,102.5,7.1187
366.74,197.4,7.5736
367.74,118.6,7.6083
368.74,103.5,7.6083
369.75,103.5,7.6083
370.75,113.4,7.6083
371.76,124.4,7.6083
372.76,101.5,7.6083
373.77,268.2,7.6095
374.77,10.0,1.691
375.78,326.3,1.9459
376.78,307.3,2.3031
377.78,302.4,2.5652
378.78,354.9,2.7039
379.79,353.2,2.8697
380.79,316.4,2.9908
381.8,294.6,3.1245
382.8,305.1,3.286
383.81,291.6,3.4487
384.81,311.5,3.59
385.82,306.4,3.7368
386.82,307.4,3.8907
387.83,304.5,4.0771
388.83,304.4,4.3203
389.84,306.4,4.5131
390.84,305.4,4.7969
391.85,302.6,5.0682
392.85,309.4,5.3503
393.86,310.5,5.6057
394.86,298.0,5.8344
395.87,306.0,6.0727
396.87,305.5,6.2844
397.88,305.5,6.4995
398.88,334.2,6.8603
399.88,305.9,7.0133
400.89,221.8,7.0133
401.89,197.0,7.0134
402.9,117.4,7.0134
403.9,143.3,7.0134
404.91,153.2,7.0137
405.91,139.3,7.0137
406.92,172.1,7.1138
407.92,126.3,7.1138
408.93,149.2,7.1138
409.93,116.4,7.1138
410.94,127.4,7.1138
411.94,112.4,7.1138
412.95,106.5,7.1138
413.95,121.4,7.1138
414.96,106.6,7.1138
415.96,118.4,7.1138
416.97,134.3,7.1138
417.97,103.5,7.1138
418.98,101.5,7.1138
419.98,213.9,7.6079
420.99,101.5,7.6558
421.99,107.5,7.6558
423.0,110.4,7.6558
424.0,130.3,7.6558
425.01,122.6,7.6558
426.01,189.1,7.6559
427.02,2.0,1.6677
428.02,311.2,1.9417
429.03,312.4,2.3466
430.03,307.1,2.5665
431.04,364.9,2.7865
432.04,325.3,2.9306
433.05,318.3,3.1039
434.05,322.3,3.3034
435.06,308.4,3.5149
436.06,308.4,3.7142
437.07,308.5,3.9093
438.07,302.5,4.1347
439.07,304.1,4.4022
440.08,308.5,4.7005
441.08,301.4,5.008
442.09,302.4,5.2911
443.09,309.7,5.5533
444.1,310.7,5.7919
445.1,269.6,6.0488
446.11,188.0,6.2649
447.11,199.4,6.5621
448.12,207.9,6.8748
449.12,187.0,6.8748
450.13,202.0,6.8748
451.13,133.3,6.9748
452.14,131.3,6.9748
453.14,147.5,6.9748
454.15,128.3,6.9748
455.15,131.3,6.9749
456.16,132.3,6.9749
457.16,146.2,6.9752
458.17,127.3,6.9752
459.17,119.4,6.9752
460.18,102.5,6.9752
461.18,104.5,6.9752
462.19,108.4,6.9752
463.19,107.4,6.9752
464.2,115.4,7.0752
465.2,133.3,7.0752
466.21,111.4,7.0752
467.21,100.5,7.0752
468.22,211.0,7.5743
469.22,102.5,7.6118
470.23,103.5,7.6118
471.23,120.4,7.6118
472.24,130.3,7.6118
473.24,119.4,7.6118
474.25,213.9,7.6118
475.25,5.0,1.6064
476.26,286.5,1.8486
477.26,319.0,1.9545
478.27,2.0,1.7892
479.27,313.0,1.9106
480.27,7.0,1.7645
481.28,348.0,1.9306
482.28,6.0,1.7481
483.28,356.9,1.9288
484.29,3226.6,1.7726
485.29,301.1,1.9019
486.29,362.0,2.0652
487.3,2.0,1.7775
488.3,310.1,1.9152
489.3,337.4,1.5824
490.31,6.0,1.83
491.31,314.2,1.9474
492.31,340.6,2.1744
493.32,327.0,2.4228
494.32,2.0,1.6787
495.33,287.5,1.839
496.33,328.0,1.9687
497.33,3393.4,1.7342
498.34,310.6,1.894
499.34,7.0,1.6735
500.35,310.8,1.8658
501.35,314.0,1.9781
502.35,337.0,2.224
503.36,330.2,2.4633
504.36,2.0,1.6829
505.37,314.5,1.8815
506.37,321.4,2.0159
507.38,335.2,2.318
508.38,325.4,2.5514
509.38,2.0,1.7949
510.39,298.2,1.9459
511.39,360.0,2.1139
512.39,8.0,1.7613
513.39,321.2,1.9214
514.4,350.2,2.128
515.41,316.3,2.393
516.41,331.2,2.5971
517.41,5.0,1.7085
518.42,324.2,1.8927
519.42,369.1,2.1164
520.42,2.0,1.7735
521.42,332.2,1.9319
522.43,362.9,2.1155
523.43,2.0,1.7967
524.43,318.2,1.9298
525.44,358.2,2.1339
526.44,3.0,1.7182
527.44,329.0,1.8855
528.45,378.9,2.0846
529.45,2.0,1.8063
530.45,324.0,1.9357
531.46,2232.1,1.7143
532.46,337.0,1.9213
533.46,376.9,2.0675
534.47,2.0,1.8406
535.47,299.1,1.9615
536.48,3.0,1.7016
537.48,315.4,1.9023
538.48,351.0,2.0137
539.49,272.6,2.1346
540.49,3.0,1.7778
541.49,311.2,1.961
542.5,352.5,2.1517
543.5,325.6,2.3892
544.51,319.4,2.5149
545.51,5.0,1.6736
546.52,293.1,1.8571
547.52,324.0,1.9543
548.52,3.0,1.835
549.53,345.9,1.9898
550.53,355.9,2.1915
551.53,326.1,2.4093
552.54,13.9,1.693
553.54,304.1,1.8764
554.54,323.0,1.9954
555.55,347.0,2.2274
556.55,15.0,1.7503
557.55,294.4,1.9026
558.56,365.9,2.0997
559.56,348.5,2.2646
560.56,13.0,1.8048
561.57,302.1,1.9404
562.57,358.1,2.1729
563.57,2.0,1.7149
564.58,325.4,1.9426
565.58,349.0,2.0711
566.59,330.4,2.3341
567.59,346.5,2.5354
568.6,271.6,2.6292
569.6,218.0,2.7089
570.61,107.5,2.7912
571.61,138.3,2.8778
572.62,134.3,2.958
573.62,117.4,3.0436
574.63,110.4,3.1284
575.63,276.7,3.4443
576.64,146.2,1.6107
577.64,11.0,1.8495
578.64,347.1,2.009
579.65,352.5,2.224
580.65,333.9,2.4526
581.65,273.6,2.5839
582.66,148.2,2.6297
583.66,133.3,2.6848
584.67,110.4,2.7399
585.68,103.4,2.7858
586.68,103.5,2.8296
587.69,112.4,2.8683
588.69,111.6,2.9047
589.69,103.5,2.9428
590.7,136.3,2.9768
591.7,102.5,3.0107
592.71,99.5,3.0341
593.72,109.4,3.0628
594.72,105.5,3.0908
595.73,116.4,3.1147
596.73,108.5,3.1409
597.74,100.5,3.1663
598.74,104.5,3.1865
599.75,112.4,3.1954
600.75,100.5,3.1994
601.76,128.4,3.2162
602.76,275.5,3.6555
603.77,108.5,4.2117
604.77,16.0,1.7469
605.77,344.0,1.9796
606.78,347.9,2.1025
607.78,337.0,2.33
608.78,347.2,2.558
609.79,325.5,2.7884
610.79,330.3,2.9904
611.8,2.0,1.7513
612.8,347.0,1.9396
613.8,361.0,2.1571
614.81,1457.7,1.7425
615.81,288.0,1.9091
616.81,361.7,2.0961
617.82,2.0,1.7199
618.82,301.5,1.892
619.83,340.9,2.035
620.83,355.0,1.6181
621.83,2920.2,1.886
622.84,315.0,2.0114
623.84,349.0,2.2124
624.84,4.0,1.7513
625.85,319.6,1.9886
626.85,337.9,2.1157
627.86,335.7,2.3412
628.86,352.7,2.6056
629.86,331.0,2.8683
630.86,316.4,3.0745
631.87,236.8,1.6195
632.87,2.0,1.9211
633.88,344.0,2.0709
634.88,338.3,2.2903
635.88,349.1,2.5305
636.89,321.4,2.7982
637.89,343.7,2.9848
638.9,264.8,3.1968
639.9,5.0,1.7346
