Time_Sec,CPU_Percent,Memory_GB
0.0,0.0,0.0009
1.0,217.3,0.2914
2.01,252.4,0.496
3.01,280.2,0.7479
4.01,275.9,0.8663
5.02,333.2,0.9519
6.02,346.8,1.0717
7.02,307.2,1.2309
8.03,290.2,1.3355
9.03,45.9,1.539
10.03,166.5,1.7486
11.03,320.4,1.91
12.04,337.7,2.1526
13.04,344.2,2.3385
14.05,28.9,1.7502
15.05,327.3,2.1126
16.05,334.1,2.2744
17.06,329.0,2.4959
18.06,314.4,2.8074
19.07,334.2,3.007
20.07,322.9,3.2615
21.08,308.2,3.587
22.08,307.4,3.9935
23.09,304.8,4.3949
24.09,309.5,4.7649
25.1,304.4,5.0391
26.1,309.7,5.3568
27.11,283.7,5.7583
28.11,142.3,6.2472
29.12,167.1,6.8019
30.12,126.3,6.852
31.13,107.4,6.952
32.13,117.4,6.9521
33.14,103.3,6.9521
34.15,124.4,6.9521
35.15,295.5,6.9521
36.16,259.7,6.958
37.16,143.3,6.9521
38.17,106.5,6.9521
39.17,102.5,6.9522
40.18,102.5,6.9522
41.18,119.4,6.9522
42.19,121.4,6.9522
43.19,124.4,6.9524
44.2,125.3,6.9524
45.2,121.6,6.9525
46.2,229.4,7.0161
47.21,141.4,7.2244
48.21,102.5,7.2247
49.22,138.4,7.2247
50.22,103.5,1.5765
51.23,6.0,1.7379
52.23,353.9,1.9339
53.23,298.5,2.0646
54.24,8.0,1.609
55.24,288.5,1.8536
56.25,312.1,1.9663
57.25,13.0,1.7242
58.25,319.1,1.8844
59.25,357.2,2.0588
60.26,3.0,1.8314
61.26,355.7,1.9708
62.26,5261.3,1.7365
63.27,309.2,1.9077
64.27,2946.2,1.6822
65.28,303.0,1.8533
66.28,362.0,1.9821
67.28,8.0,1.6775
68.28,308.9,1.8557
69.29,337.2,1.9653
70.29,1501.1,1.6652
71.3,304.1,1.8684
72.3,306.6,2.2122
73.31,297.4,2.5143
74.31,351.9,2.7213
75.31,340.8,2.9128
76.32,321.4,3.0969
77.32,323.3,3.355
78.33,303.4,3.5964
79.33,308.4,3.8262
80.34,308.4,4.0745
81.34,288.5,4.3612
82.35,311.3,4.708
83.35,300.5,5.0247
84.36,302.4,5.404
85.36,315.3,5.678
86.37,304.5,5.9063
87.37,300.4,6.0964
88.38,311.6,6.2847
89.38,262.6,6.5081
90.39,238.7,6.9228
91.39,178.1,6.9232
92.4,159.2,6.9234
93.4,202.9,6.9234
94.41,119.4,7.0235
95.41,179.0,7.0191
96.42,136.3,7.0191
97.42,126.3,7.0191
98.43,139.3,7.0191
99.43,135.3,7.0191
100.44,117.4,7.0192
101.44,118.5,7.0193
102.45,121.4,7.0193
103.45,102.5,7.0193
104.46,119.4,7.0196
105.47,120.4,7.0196
106.47,202.0,7.5485
107.48,108.4,7.605
108.48,103.5,7.605
109.49,120.4,7.605
110.49,123.4,7.605
111.5,239.9,7.6053
112.5,227.8,7.6054
113.51,132.4,7.6054
114.51,121.4,7.6054
115.51,107.6,7.6054
116.52,104.5,7.6054
117.52,101.5,7.6054
118.53,184.0,7.8144
119.54,114.4,7.8144
120.54,101.5,7.8144
121.54,100.5,7.8144
122.55,109.4,7.8144
123.56,100.5,7.8144
124.56,100.5,7.8144
125.56,102.5,7.8144
126.57,100.5,7.8144
127.58,99.5,7.8144
128.58,131.7,7.8147
129.58,141.3,7.8875
130.59,102.5,7.8875
131.59,99.5,7.8875
132.6,101.5,7.8875
133.6,101.5,7.8875
134.61,100.6,7.8875
135.61,101.5,7.8875
136.62,101.5,7.8875
137.62,100.5,7.8875
138.63,101.5,7.8875
139.63,171.1,7.8892
