Time_Sec,CPU_Percent,Memory_GB
0.0,0.0,0.001
1.0,212.7,0.221
2.01,9.0,0.4941
3.01,286.2,0.7568
4.01,267.0,0.8672
5.02,330.7,0.9641
6.02,340.1,1.0843
7.02,309.2,1.2469
8.02,315.5,1.3198
9.03,9011.6,1.5322
10.03,119.6,1.7543
11.03,335.2,1.917
12.03,319.2,2.1812
13.04,334.2,2.3271
14.04,26.9,1.7765
15.05,329.3,2.1494
16.05,346.0,2.3266
17.05,337.3,2.6138
18.06,332.9,2.8526
19.06,323.4,3.0379
20.06,316.1,3.2159
21.07,315.1,3.4258
22.07,312.4,3.7249
23.08,307.4,3.9883
24.08,313.3,4.2609
25.09,309.7,4.5915
26.09,305.4,4.8736
27.1,314.3,5.0998
28.1,312.6,5.3995
29.11,246.7,5.7812
30.11,135.3,6.1979
31.12,145.6,6.6974
32.12,125.4,6.8513
33.13,115.4,6.8513
34.13,107.4,6.9513
35.14,101.5,6.9513
36.14,120.4,6.9513
37.15,116.5,6.9513
38.15,138.7,6.9513
39.15,204.0,6.9523
40.16,103.5,6.9523
41.16,102.5,6.9523
42.17,100.5,6.9523
43.17,102.6,6.9523
44.18,104.5,6.9524
45.18,104.5,6.9524
46.19,119.4,6.9524
47.19,114.4,6.9527
48.2,114.4,6.9527
49.2,118.4,6.9527
50.21,155.2,6.9527
51.21,126.4,6.953
52.22,211.9,6.9534
53.22,178.1,7.2248
54.23,101.5,7.2248
55.23,127.5,7.225
56.24,110.4,7.225
57.24,102.5,1.5639
58.25,8.0,1.8033
59.25,297.2,1.8969
60.25,215.2,1.9609
61.26,249.3,2.0565
62.26,5.0,1.7216
63.26,315.1,1.8743
64.27,6.0,1.6496
65.27,306.4,1.836
66.28,334.0,1.9408
67.28,7.0,1.6761
68.28,302.9,1.8456
69.29,361.7,1.9758
70.29,4.0,1.7852
71.29,317.0,1.9087
72.3,6.0,1.6718
73.3,320.8,1.8449
74.31,344.0,1.9712
75.31,8.0,1.6653
76.32,300.8,1.8405
77.32,335.9,1.9532
78.32,3.0,1.6661
79.33,314.3,1.8891
80.33,307.6,2.2291
81.34,283.9,2.5087
82.34,337.0,2.6407
83.35,352.2,2.813
84.35,321.3,2.9468
85.36,294.5,3.093
86.36,306.4,3.2509
87.37,275.6,3.462
88.37,311.3,3.6636
89.38,309.4,3.8665
90.38,279.5,4.1067
91.39,279.5,4.3753
92.39,315.3,4.6856
93.4,301.4,5.0001
94.4,302.4,5.2909
95.41,311.4,5.5619
96.41,246.9,5.7738
97.42,174.1,5.9939
98.42,142.3,6.1626
