Time_Sec,CPU_Percent,Memory_GB
0.0,0.0,0.0018
1.0,220.5,0.2177
2.01,19.9,0.4743
3.01,267.3,0.6925
4.01,285.9,0.8637
5.02,316.8,0.9754
6.02,341.0,1.0923
7.02,341.2,1.2261
8.02,299.5,1.3137
9.03,4543.0,1.4884
10.03,324.1,1.6948
11.03,297.6,1.8727
12.04,335.9,2.0154
13.04,339.1,2.243
14.04,10.0,1.5965
15.05,26.9,1.8604
16.05,318.6,2.1726
17.05,340.9,2.2936
18.06,341.4,2.5499
19.06,323.9,2.8445
20.07,331.3,2.9942
21.07,313.3,3.1825
22.08,316.4,3.4109
23.08,311.3,3.7643
24.09,311.4,4.0878
25.09,305.6,4.434
26.1,312.3,4.7514
27.1,307.4,4.9905
28.11,304.4,5.2011
29.12,314.3,5.5039
30.12,177.1,5.8466
31.13,167.1,6.1998
32.13,105.5,6.5411
33.14,201.9,6.9402
34.14,129.4,6.9404
35.15,231.8,6.9856
36.15,104.5,6.9856
37.16,103.5,6.9856
38.16,120.4,6.9857
39.17,112.4,6.9858
40.17,126.3,6.9859
41.18,174.0,6.9859
42.18,261.7,6.9874
43.19,145.2,6.9881
44.19,101.5,6.9882
45.2,127.3,6.9883
46.2,164.5,7.2123
47.21,100.5,1.6017
48.21,8.0,1.851
49.21,333.0,1.9578
50.22,211.9,2.0245
51.22,249.7,2.1174
52.23,5.0,1.8347
53.23,312.9,1.9393
54.24,9.0,1.7078
55.24,320.0,1.8748
56.24,348.9,1.9943
57.25,3209.4,1.7292
58.25,321.0,1.8999
59.25,344.2,2.0245
60.26,4.0,1.8106
61.26,314.0,1.9367
62.27,1445.9,1.7203
63.27,302.9,1.8907
64.28,373.8,2.0253
65.28,13.0,1.7097
66.28,324.0,1.8852
67.29,334.0,2.0039
68.29,5.0,1.6987
69.3,304.7,1.9079
70.3,318.3,2.2525
71.31,286.9,2.5587
72.31,349.7,2.713
73.31,347.7,2.8584
74.32,325.3,2.9946
75.32,300.4,3.1363
76.33,300.4,3.2919
77.33,310.5,3.4869
78.34,310.3,3.663
79.35,307.3,3.8549
80.35,305.4,4.0344
81.36,290.5,4.3207
82.36,296.4,4.5485
83.37,305.5,4.8666
84.37,272.5,5.1015
85.38,302.3,5.4499
86.38,314.3,5.6721
87.39,307.3,5.9393
88.39,270.6,6.174
89.4,273.7,6.3765
90.4,292.4,6.8527
91.41,221.0,6.8558
92.41,199.9,6.8558
93.42,198.0,6.9373
94.42,130.3,6.956
95.43,161.1,6.956
96.44,155.2,6.956
97.44,146.2,6.956
98.45,139.2,6.9563
99.45,124.3,7.0563
100.46,156.2,7.0563
101.46,126.4,7.0563
102.47,123.4,7.0563
103.47,102.5,7.0563
104.48,126.3,7.0563
105.49,127.1,7.0563
106.49,100.5,7.0563
107.5,118.4,7.0563
108.5,133.3,7.0563
109.5,106.6,7.0563
110.51,204.9,7.5415
111.51,120.5,7.6384
112.52,118.3,7.6385
113.52,120.6,7.6385
114.53,120.4,7.6385
115.53,118.4,7.6385
116.54,179.1,7.6385
117.54,274.2,7.6389
118.55,125.3,7.6389
119.55,120.4,7.6389
120.56,100.5,7.6389
121.56,103.5,7.6389
122.57,198.0,7.8523
123.57,102.5,7.8523
124.58,99.5,7.8523
125.58,101.5,7.8523
126.59,102.5,7.8523
127.59,101.5,7.8523
128.6,110.5,7.8523
129.6,101.5,7.8523
130.61,132.3,7.8527
131.61,5.0,1.7321
132.62,349.2,2.0154
133.62,306.7,2.362
134.63,304.1,2.6044
135.63,365.1,2.8337
136.63,319.4,2.9537
137.64,301.5,3.0881
138.64,311.4,3.2525
139.65,302.4,3.4212
140.65,307.4,3.5554
141.66,310.4,3.7017
142.66,308.4,3.8698
143.67,304.4,4.051
144.68,287.5,4.3209
145.68,311.3,4.54
146.69,301.5,4.8517
147.69,302.6,5.0813
148.7,304.3,5.4403
149.7,310.3,5.6569
150.71,307.4,5.8942
151.71,305.4,6.1282
152.72,303.3,6.3338
153.72,301.4,6.5481
154.73,330.2,6.959
155.73,307.4,7.0594
156.74,301.4,7.0629
157.74,306.4,7.061
158.75,298.4,7.1396
159.75,298.7,7.14
160.76,254.7,7.1412
161.76,259.6,7.1373
162.77,221.8,7.1356
163.77,181.0,7.1359
