Time_Sec,CPU_Percent,Memory_GB
0.0,0.0,0.0009
1.0,214.3,0.2144
2.01,23.9,0.4706
3.01,267.0,0.685
4.01,305.8,0.8252
5.02,308.0,0.9437
6.02,337.0,1.0516
7.02,341.8,1.1797
8.03,299.0,1.2939
9.03,213.1,1.4722
10.04,345.9,1.6899
11.04,297.1,1.8768
12.04,323.4,2.016
13.05,335.7,2.2549
14.05,32.9,1.6985
15.06,318.4,1.9121
16.06,317.3,2.2541
17.06,356.1,2.3633
18.07,344.0,2.6346
19.07,339.9,2.8764
20.07,326.4,3.0393
21.08,312.0,3.1946
22.08,309.4,3.364
23.09,309.4,3.5835
24.09,306.4,3.8879
25.1,306.4,4.1321
26.1,306.4,4.4154
27.11,312.4,4.7128
28.11,306.6,4.9646
29.12,308.4,5.1568
30.12,309.4,5.4368
31.13,314.4,5.7893
32.13,275.8,5.913
33.14,281.5,6.0637
34.14,305.9,6.2897
35.15,295.5,6.636
36.15,245.0,7.0288
37.16,136.3,7.129
38.16,119.4,7.129
39.17,12.0,1.7122
40.17,323.3,1.8974
41.17,292.2,1.9961
42.17,200.4,2.0737
43.18,5.0,1.701
44.18,286.5,1.8602
45.19,352.9,1.9859
46.19,12.0,1.7436
47.19,326.2,1.8979
48.19,369.9,2.0397
49.2,3.0,1.8104
50.2,306.0,1.9326
51.21,3466.2,1.7162
52.21,298.8,1.8814
53.21,1.0,1.604
54.22,4.0,1.8893
55.22,368.9,2.0261
56.23,10.0,1.7162
57.23,337.3,1.909
58.23,358.0,2.0419
59.23,13.0,1.7796
60.24,332.3,2.1193
61.24,304.4,2.4812
62.25,324.0,2.6046
63.25,354.9,2.8066
64.26,336.3,2.9268
65.26,320.3,3.072
66.27,312.4,3.2414
67.27,307.4,3.4354
68.28,312.4,3.6221
69.28,306.4,3.8217
70.29,308.7,4.0138
71.29,248.7,4.309
72.3,308.6,4.5102
73.3,306.4,4.8096
74.31,302.4,5.0597
75.31,301.4,5.368
76.32,308.4,5.5941
77.32,305.4,5.8128
78.33,306.4,6.0441
79.33,247.9,6.238
80.34,216.0,6.446
81.34,155.2,6.6061
82.34,214.5,6.9609
83.35,161.2,6.9609
84.35,157.2,6.9544
85.36,170.1,6.9544
86.36,114.4,6.9544
87.37,119.4,6.9544
88.37,108.4,6.9544
89.38,113.4,6.9548
90.39,131.3,6.9548
91.39,152.3,7.0548
92.39,233.8,7.0562
93.4,136.3,7.0562
94.41,109.4,7.0562
95.41,123.4,7.0562
96.42,109.4,7.0562
97.42,117.4,7.0562
98.43,105.5,7.0562
99.43,107.4,7.0562
100.44,126.3,7.0562
101.44,106.5,7.0562
102.45,138.3,7.0562
103.45,103.5,7.0562
104.45,198.4,7.5248
105.46,113.4,7.6273
106.46,102.5,7.643
107.47,107.5,7.643
108.48,118.4,7.643
109.48,146.2,7.643
110.48,105.5,7.643
111.49,169.5,7.643
112.49,184.1,1.6067
113.5,3.0,1.8176
114.5,314.3,2.1546
115.51,311.4,2.5134
116.51,300.0,2.6428
117.52,347.2,2.8229
118.52,327.3,2.9581
119.53,271.6,3.0986
120.53,312.4,3.2629
121.54,310.6,3.4454
122.54,312.4,3.6318
123.55,310.4,3.8177
124.55,304.4,4.0023
125.55,292.2,4.2589
126.56,314.4,4.4617
127.57,306.4,4.7356
128.57,302.4,5.0096
129.58,301.4,5.2378
130.58,308.3,5.5249
131.59,306.7,5.7058
132.59,309.4,5.9222
133.6,304.3,6.1308
134.6,302.7,6.3148
135.61,303.5,6.5053
136.61,326.9,6.9084
137.61,304.6,7.0116
138.62,306.4,7.0116
139.62,306.4,7.0116
140.63,295.5,7.0826
141.63,188.2,7.1118
142.64,173.1,7.1119
143.64,153.2,7.1057
144.65,139.3,7.1061
145.65,114.4,7.1063
146.66,139.3,7.1063
147.67,146.2,7.1063
148.67,119.4,7.1003
149.68,102.5,7.1003
150.68,103.5,7.1003
151.69,114.4,7.1003
152.69,125.4,7.1003
153.69,122.5,7.1003
154.7,118.4,7.1003
155.71,120.4,7.1003
156.71,103.5,7.1003
157.72,140.3,7.1003
158.72,197.4,7.5597
159.72,115.4,7.6404
160.73,103.5,7.6404
161.73,102.5,7.6404
162.74,104.5,7.6404
163.74,141.3,7.6404
164.75,108.4,7.6404
165.75,265.7,7.6408
166.76,10.0,1.7051
167.76,323.3,1.9907
168.77,314.4,2.422
169.77,309.0,2.6289
170.78,361.5,2.8547
171.78,324.4,3.0021
172.79,312.2,3.1638
173.79,309.5,3.3575
174.8,300.5,3.5344
175.8,311.4,3.7099
176.81,307.6,3.8976
177.81,306.7,4.0969
178.82,294.5,4.3251
179.82,308.5,4.5462
180.83,306.4,4.8377
181.83,302.5,5.0627
182.84,299.4,5.3335
183.84,311.4,5.5788
184.85,309.4,5.7867
185.85,206.9,5.9793
186.86,198.0,6.1209
187.86,154.2,6.2701
188.87,146.2,6.4298
189.87,210.9,6.8468
190.88,149.2,6.8999
191.88,162.2,6.8999
192.89,182.1,6.8999
193.89,125.4,6.9999
194.9,123.4,7.0001
195.9,110.4,7.0001
196.91,105.4,7.0002
197.91,144.4,7.0002
198.92,172.1,7.0015
199.92,205.2,7.1016
200.93,133.3,7.1016
201.93,116.4,7.1016
202.94,121.4,7.1016
203.94,102.5,7.1016
204.95,126.3,7.1016
205.95,107.5,7.1016
206.96,153.2,7.1016
207.96,130.3,7.1016
208.97,102.5,7.1016
209.97,141.4,7.1016
210.98,103.5,7.1016
211.98,199.4,7.5764
212.99,112.5,7.6375
213.99,114.4,7.6375
215.0,109.4,7.6375
216.0,119.4,7.6375
217.01,150.2,7.6376
218.01,110.6,7.6377
219.02,216.9,1.6092
220.02,3.0,1.7897
221.02,315.4,2.1363
222.03,313.5,2.5104
223.03,343.2,2.6494
224.04,351.6,2.8363
225.04,334.3,2.9689
226.05,295.5,3.1049
227.05,318.4,3.2755
228.06,276.5,3.4708
229.06,314.4,3.6579
230.07,308.4,3.8439
231.07,302.6,4.018
232.08,291.6,4.2863
233.08,302.4,4.4835
234.09,306.7,4.7647
235.09,302.4,5.0493
236.1,257.7,5.3205
237.1,264.6,5.5598
238.11,244.7,5.7892
239.11,135.3,6.0143
240.12,142.3,6.2213
241.12,178.2,6.4351
242.13,131.5,6.6312
243.13,226.5,6.9654
244.13,183.1,6.9654
245.14,198.0,6.9654
246.14,125.4,7.0356
247.15,131.3,7.0654
248.15,117.4,7.0656
249.16,144.3,7.0656
250.16,205.9,7.0657
251.17,139.3,7.0657
252.17,135.3,7.0657
253.18,105.5,7.0658
254.18,120.4,7.0658
255.19,114.4,7.0658
256.19,107.5,7.0658
257.2,102.5,7.0658
258.2,118.4,7.0658
259.21,117.4,7.0658
260.21,113.5,7.0658
261.22,124.4,7.0658
262.22,103.5,7.0658
263.23,204.1,7.5558
264.23,117.4,7.6522
265.24,102.5,7.6557
266.24,168.1,7.6558
267.25,103.5,7.6558
268.25,131.2,7.6558
269.26,103.5,7.6558
270.26,188.3,7.6559
271.27,6.0,1.6828
272.27,294.6,1.8985
273.28,314.2,2.22
274.28,301.4,2.5504
275.29,346.0,2.7131
276.29,351.8,2.9043
277.3,323.6,3.0425
278.3,304.4,3.2144
279.31,309.4,3.4378
280.31,307.4,3.6144
281.32,311.4,3.8031
282.32,306.4,3.9671
283.33,247.7,4.2012
284.33,302.0,4.4348
285.33,308.7,4.6986
286.34,304.4,4.9817
287.34,302.4,5.1711
288.35,306.7,5.4811
289.35,312.4,5.6699
290.36,292.4,5.8685
291.36,272.6,6.1119
292.37,141.3,6.2956
293.37,194.6,6.4995
294.37,212.4,6.9482
295.38,161.2,6.958
296.38,163.2,6.9532
297.39,211.9,6.9532
298.39,138.3,7.0532
299.4,128.4,7.0534
300.4,114.4,7.0534
301.41,129.4,7.0536
302.41,137.6,7.0536
303.42,185.1,7.0536
304.42,131.3,7.0536
305.43,119.4,7.0536
306.43,108.4,7.0536
307.44,124.4,7.0536
308.44,105.5,7.0536
309.45,100.5,7.0536
310.45,191.0,7.0536
311.46,118.4,7.0536
312.46,108.4,7.0536
313.47,129.3,7.0536
314.47,108.5,7.0536
315.48,150.5,7.2767
316.48,173.1,7.6345
317.49,101.5,7.6428
318.49,107.4,7.6428
319.5,131.3,7.6428
320.5,130.3,7.6428
321.51,119.4,7.6428
322.51,199.0,7.6428
323.52,3.0,1.6979
324.52,316.4,1.9382
325.53,312.4,2.2894
326.53,278.8,2.566
327.54,345.9,2.7121
328.54,356.7,2.9086
329.55,317.4,3.0157
330.55,293.5,3.1557
331.56,312.4,3.3645
332.56,310.4,3.5493
333.56,308.9,3.7276
334.57,310.5,3.9004
335.57,307.4,4.0835
336.58,286.5,4.3323
337.58,306.6,4.5532
338.59,303.6,4.8477
339.59,301.4,5.0688
340.6,297.4,5.3704
341.61,307.4,5.5997
342.61,295.8,5.8036
343.61,303.7,6.0435
344.62,218.0,6.2487
345.62,255.7,6.4664
346.63,259.7,6.8598
347.63,132.4,6.8628
348.64,169.2,6.8628
349.64,140.5,6.863
350.65,161.2,6.963
351.65,114.4,6.963
352.66,147.2,6.963
353.66,115.5,6.9633
354.67,158.2,6.9633
355.67,117.4,7.0633
356.68,124.4,7.0633
357.68,139.3,7.0633
358.69,106.4,7.0633
359.69,118.4,7.0634
360.7,113.5,7.0634
361.7,105.5,7.0636
362.71,108.4,7.0636
363.71,114.4,7.0636
364.72,100.5,7.0636
365.72,124.4,7.0636
366.73,117.4,7.0636
367.73,101.5,7.0636
368.74,210.9,7.6029
369.74,106.4,7.6457
370.75,104.5,7.6457
371.75,104.5,7.6457
372.76,123.4,7.6457
373.77,132.3,7.6457
374.77,117.5,7.6457
375.77,236.3,7.646
376.78,2784.5,1.7191
377.78,326.3,1.9579
378.79,306.7,2.2992
379.79,309.8,2.5778
380.79,345.9,2.7256
381.8,347.7,2.9155
382.8,314.4,3.0273
383.81,279.5,3.1888
384.81,310.4,3.3991
385.82,282.5,3.5712
386.82,305.4,3.7252
387.83,304.4,3.9127
388.83,305.7,4.127
389.84,305.6,4.3567
390.84,317.4,4.5943
391.85,303.4,4.8912
392.85,301.4,5.0864
393.86,303.4,5.4243
394.86,310.6,5.629
395.87,305.4,5.8406
396.87,297.1,6.051
397.88,299.8,6.2405
398.88,290.5,6.4588
399.89,255.3,6.868
400.89,183.1,6.871
401.9,203.0,6.871
402.9,168.1,6.871
403.91,107.5,6.871
404.91,150.2,6.871
405.92,150.3,6.871
406.92,150.6,6.8713
407.93,128.4,6.8713
408.93,112.5,6.8713
409.93,168.2,6.8713
410.94,125.3,6.8713
411.94,120.4,6.8713
412.95,116.4,6.8713
413.95,104.5,6.8713
414.96,103.5,6.9119
415.96,116.4,6.9713
416.97,116.4,6.9713
417.98,106.5,7.0693
418.98,122.4,7.0713
419.99,103.5,7.0713
420.99,183.4,7.5113
421.99,122.4,7.6539
423.0,104.5,7.6539
424.0,102.5,7.6539
425.01,124.4,7.6539
426.01,139.4,7.6539
427.02,102.5,7.6539
428.02,226.8,1.613
429.03,2.0,1.7245
430.03,338.3,1.969
431.04,306.4,2.275
432.04,269.1,2.577
433.04,371.9,2.7953
434.05,343.0,2.9435
435.05,314.4,3.1221
436.06,315.4,3.3369
437.06,310.4,3.5447
438.07,307.4,3.7337
439.07,306.4,3.9229
440.08,303.5,4.1288
441.08,295.5,4.3672
442.09,312.4,4.6003
443.09,303.4,4.9017
444.1,297.7,5.1093
445.1,305.4,5.4523
446.11,312.4,5.6648
447.11,306.4,5.9102
448.12,305.3,6.1426
449.12,302.4,6.3632
450.13,299.4,6.5706
451.13,328.3,6.9685
452.14,308.4,7.0636
453.14,302.1,7.0642
454.15,300.1,7.0642
455.15,273.6,7.1644
456.16,194.0,7.1646
457.16,179.1,7.1646
458.17,264.8,7.165
459.17,235.8,7.1653
460.18,149.3,7.1653
461.18,124.4,7.1653
462.19,107.5,7.1653
463.19,116.4,7.1653
464.2,132.3,7.1588
465.2,101.5,7.1588
466.21,130.3,7.1588
467.21,124.4,7.1588
468.22,126.3,7.1588
469.22,199.0,7.1598
470.23,114.5,7.1598
471.23,107.4,7.1598
472.24,208.9,7.6526
473.24,102.5,7.6526
474.25,101.5,7.6526
475.25,103.5,7.6526
476.26,122.4,7.6526
477.26,132.3,7.6526
478.27,149.2,7.6526
479.27,231.9,1.6147
480.28,3.0,1.7842
481.28,331.7,1.9514
482.28,3.0,1.7619
483.28,302.1,1.9106
484.29,1463.8,1.7452
485.29,322.1,1.8965
486.3,3.0,1.7231
487.3,294.8,1.8896
488.31,3.0,1.7141
489.31,306.7,1.9048
490.32,378.1,2.0802
491.32,4.0,1.8138
492.32,297.1,1.9422
493.33,342.4,1.6168
494.33,4.0,1.8639
495.34,309.1,1.9835
496.34,343.2,2.2534
497.35,340.5,2.5206
498.35,5.0,1.7925
499.35,302.3,1.9313
500.36,4.0,1.7183
501.36,293.5,1.8934
502.36,339.0,2.0222
503.37,9.0,1.7715
504.37,325.8,1.9329
505.37,348.9,2.1447
506.38,329.0,2.4627
507.38,1489.1,1.7247
508.39,320.4,1.9053
509.39,347.0,2.0427
510.39,334.3,2.3405
511.4,318.3,1.6189
512.4,2.0,1.896
513.41,326.1,2.032
514.41,14.9,1.7044
515.42,300.5,1.9065
516.42,341.9,2.0391
517.43,344.4,2.3355
518.43,337.2,2.6238
519.43,1.0,1.7507
520.44,321.3,1.9192
521.44,357.4,2.094
522.44,3.0,1.7455
523.45,337.2,1.9383
524.45,359.1,2.1179
525.46,3.0,1.819
526.46,337.0,2.0074
527.46,347.3,2.2032
528.47,4.0,1.7874
529.47,305.1,1.9477
530.47,369.2,2.1174
531.48,3.0,1.827
532.48,325.1,1.9647
533.48,5.0,1.7551
534.49,329.0,1.9632
535.49,3.0,1.7217
536.49,313.1,1.9294
537.5,314.2,2.0323
538.5,7.0,1.7534
539.51,343.3,1.9653
540.51,379.8,2.0914
541.51,310.4,2.205
542.52,3.0,1.7803
543.52,340.4,1.9981
544.53,363.1,2.1713
545.53,334.9,2.4271
546.54,331.3,2.5457
547.54,3.0,1.6303
548.54,277.1,1.8881
549.55,5.0,1.7273
550.55,315.4,1.9566
551.56,330.0,2.0736
552.56,329.4,2.3163
553.56,335.0,2.5176
554.57,13.0,1.782
555.57,312.1,1.9405
556.57,363.3,2.1448
557.58,299.5,1.6339
558.58,13.0,1.8711
559.58,319.0,1.9857
560.59,356.9,2.2235
561.59,12.9,1.7534
562.6,302.5,1.9293
563.6,346.2,2.074
564.61,348.2,2.2813
565.61,8.0,1.812
566.61,343.0,2.0173
567.62,367.1,2.2003
568.62,339.0,2.4418
569.62,333.0,2.5822
570.63,213.3,2.6478
571.63,142.1,2.7115
572.64,110.4,2.7759
573.64,107.5,2.8493
574.65,120.4,2.9375
575.65,124.4,3.0235
576.66,114.4,3.1095
577.66,158.4,3.2346
578.67,167.2,3.7599
579.67,3097.3,1.7634
580.67,344.3,1.9913
581.68,352.9,2.1172
582.68,330.3,2.3688
583.69,342.2,2.5673
584.69,243.7,2.6513
585.7,142.3,2.712
586.7,113.4,2.7676
587.71,104.5,2.8174
588.71,111.4,2.8646
589.72,115.4,2.9044
590.72,109.4,2.943
591.73,107.5,2.9781
592.73,99.5,3.0128
593.74,113.4,3.0433
594.74,101.5,3.075
595.75,107.3,3.0998
596.76,106.5,3.1278
597.76,99.5,3.1524
598.77,108.5,3.1794
599.77,102.7,3.2035
600.77,100.5,3.2274
