Time_Sec,CPU_Percent,Memory_GB
0,0.0,0.0009099999999999999
1,208.85,0.20942000000000002
2,346.63,0.4652
3,267.17999999999995,0.68498
4,295.18,0.84429
5,308.9,0.9582499999999999
6,337.74,1.0737100000000002
7,336.89,1.2047800000000002
8,297.36,1.3195799999999998
9,380.02000000000004,1.4951999999999999
10,291.57,1.67976
11,231.24,1.8721299999999998
12,324.37,2.03235
13,307.13,2.1825500000000004
14,85.18999999999998,1.7001400000000004
15,259.53000000000003,1.9704100000000004
16,322.98,2.24693
17,352.27000000000004,2.41314
18,345.00000000000006,2.68629
19,334.26,2.9412100000000003
20,325.06000000000006,3.12078
21,312.34000000000003,3.32547
22,311.67,3.55929
23,310.47,3.85591
24,307.65000000000003,4.15311
25,306.76,4.44196
26,308.15999999999997,4.74217
27,306.29,5.003100000000001
28,303.29,5.22414
29,308.6,5.47626
30,300.15999999999997,5.798840000000001
31,249.93,5.99305
32,246.72000000000003,6.15566
33,219.60999999999999,6.31158
34,209.7,6.08815
35,232.88000000000002,5.78681
36,161.34,5.9588600000000005
37,128.42000000000002,4.87887
38,115.72,3.37667
39,133.2,1.7778800000000001
40,307.91999999999996,1.9407900000000002
41,192.79000000000002,1.93059
42,529.5400000000001,1.92383
43,139.28,1.84888
44,204.04999999999998,1.85401
45,202.83999999999997,1.86987
46,171.1,1.8373599999999999
47,649.4300000000001,1.8428
48,269.34,1.91901
49,103.6,1.8165799999999996
50,258.37,1.9263199999999998
51,551.62,1.9385100000000002
52,233.22000000000003,1.9144400000000004
53,694.1400000000001,2.02937
54,160.44,2.0628599999999997
55,300.09,2.1413
56,238.75,2.17578
57,191.27,2.2492
58,289.00999999999993,2.41937
59,229.01,2.52126
60,276.73,2.71673
61,313.18,2.99193
62,312.89,3.1981
63,329.36,3.3808300000000004
64,320.90000000000003,3.57733
65,314.11,3.780309999999999
66,311.13,3.9506
67,307.41,4.12712
68,298.93,4.299339999999999
69,291.89,4.481310000000001
70,281.89,4.66197
71,286.21,4.873060000000001
72,281.64000000000004,5.078070000000001
73,279.04,5.281070000000001
74,275.5,5.49062
75,263.26,5.69448
76,259.26000000000005,5.8738600000000005
77,249.66000000000003,6.05834
78,263.46000000000004,6.219679999999999
79,247.86999999999998,6.380820000000001
80,235.01000000000005,6.58961
81,225.23999999999995,6.80411
82,193.54000000000002,6.941749999999999
83,183.03000000000003,7.023179999999999
84,175.00000000000006,7.0540199999999995
85,152.48,7.0624899999999995
86,155.68,7.07829
87,471.91,6.5152
88,166.68,6.60364
89,149.3,6.651740000000001
90,170.04000000000002,6.696949999999999
91,156.94,6.72592
92,165.49,6.748660000000001
93,135.74,6.775220000000002
94,150.65,6.1961
95,280.13,6.24828
96,154.37,6.338700000000001
97,153.86999999999998,6.38658
98,155.77,6.444039999999999
99,160.14000000000001,6.496080000000001
100,157.13000000000002,6.549989999999999
101,154.31,6.61566
102,154.95,6.76164
103,155.45999999999998,6.921469999999999
104,173.75,7.202770000000001
105,134.02,7.26168
106,139.4,7.30129
107,150.38,7.34336
108,148.84000000000003,7.377770000000001
109,166.84999999999997,6.198850000000001
110,147.56,6.26061
111,193.9777777777778,3.497977777777778
112,623.7800000000001,2.9408000000000003
113,283.58000000000004,3.1935200000000004
114,259.48,3.33949
115,294.23333333333335,3.4231000000000003
116,308.37,3.64524
117,311.91999999999996,3.78122
118,297.41999999999996,3.8670100000000005
119,284.0,3.784471428571428
120,270.71,4.1235599999999994
121,271.62,4.26619
122,281.7900000000001,4.456619999999999
123,266.28000000000003,4.61938
124,265.36,4.7615
125,253.09,4.971439999999999
126,261.04,5.14841
127,284.02000000000004,4.755240000000001
128,259.28,4.978289999999999
129,292.68,5.2213199999999995
130,289.78000000000003,5.47911
131,277.25999999999993,5.674739999999999
132,279.23,5.857130000000001
133,270.43,6.04049
134,271.86,6.26134
135,280.93,6.451180000000001
136,241.82000000000002,6.04239
137,262.13,6.17597
138,239.67,6.25125
139,227.28000000000003,6.31298
140,217.20999999999998,6.38552
141,210.31000000000003,6.4475
142,202.68,6.521209999999999
143,198.63999999999996,6.58151
144,189.32999999999998,6.63355
145,177.16000000000003,6.6823299999999985
146,172.82999999999998,6.7605
147,165.98,6.79581
148,158.83,6.829440000000001
149,147.95,6.866370000000001
150,139.88,6.91502
151,135.42000000000002,6.951599999999999
152,146.86999999999998,6.98269
153,135.23,7.01773
154,133.35999999999999,7.04404
155,134.35,7.12984
156,128.02,7.18777
157,151.18,7.34387
158,130.27,7.423439999999999
159,134.06,7.5188999999999995
160,121.78,7.5318
161,116.31000000000002,7.5318
162,141.15,7.583869999999999
163,134.49,6.98645
164,164.83,5.20978
165,170.71,4.6938699999999995
166,349.48,4.251530000000001
167,254.20000000000005,2.62754
168,239.60999999999999,2.83175
169,313.24,3.04128
170,310.64,3.2651499999999998
171,306.52000000000004,3.45911
172,298.19,3.6238200000000007
173,290.39,3.78054
174,289.02000000000004,3.93834
175,282.77000000000004,4.1057
176,295.67,4.284599999999999
177,268.03999999999996,3.881640000000001
178,302.39000000000004,4.11789
179,305.32000000000005,4.37074
180,303.76,4.6329899999999995
181,305.02,4.90889
182,306.15,5.15381
183,308.6,5.40347
184,305.82,5.641400000000001
185,301.58000000000004,5.8623
186,278.05,6.103340000000001
187,264.53000000000003,6.394500000000001
188,244.31000000000003,6.5217800000000015
189,231.48000000000002,6.6367
190,212.34,6.7384900000000005
191,170.89,6.81709
192,180.62000000000003,6.8938999999999995
193,175.97999999999996,6.93764
194,157.95999999999998,6.97568
195,161.49999999999997,7.062989999999999
196,159.32999999999998,7.06958
197,135.6,7.06903
198,144.66,7.07907
199,126.25999999999999,7.0792
200,129.28,7.08922
201,122.05,7.09923
202,109.55999999999999,7.099259999999999
203,124.41,7.149089999999999
204,112.62,7.15328
205,118.71000000000001,7.15328
206,113.12,7.15328
207,123.9,7.17107
208,145.3,7.305489999999999
209,114.92999999999999,6.808280000000001
210,148.51,6.92342
211,131.53,6.976699999999999
212,168.60999999999999,7.14225
213,141.07999999999998,7.1808499999999995
214,157.21999999999997,6.5993200000000005
215,116.25,5.43011
216,191.53000000000003,4.31501
217,182.19,3.86314
218,243.23000000000002,3.48448
219,244.75,2.4827
220,296.78000000000003,2.73106
221,331.17,2.97458
222,316.43,3.19392
223,322.04999999999995,3.3790500000000003
224,312.2,3.57614
225,302.26,3.7584600000000004
226,305.56,3.94034
227,301.05000000000007,4.14476
228,292.2,4.34901
229,298.25000000000006,4.550940000000001
230,287.24,4.7961
231,282.36,5.01233
232,277.49,5.2726299999999995
233,285.56,5.48039
234,278.12,5.71185
235,274.88,5.92145
236,257.51000000000005,6.12308
237,263.4800000000001,6.35771
238,244.84,6.5134799999999995
239,244.45999999999998,6.685630000000001
240,224.34999999999997,6.79922
241,210.75,6.89367
242,168.46999999999997,6.96708
243,180.7,7.03684
244,153.63,7.04516
245,168.70000000000002,7.107010000000001
246,142.10999999999999,7.13264
247,146.3,7.1351700000000005
248,143.27,7.14528
249,134.62,7.1453299999999995
250,143.05,7.14392
251,140.73000000000002,7.14399
252,111.16000000000001,6.55277
253,142.25,6.62996
254,142.27,6.667400000000001
255,127.71999999999998,6.69096
256,151.44,6.715299999999999
257,139.55,6.731049999999999
258,140.22000000000003,6.7594899999999996
259,172.09000000000003,6.324510000000001
260,126.49000000000001,6.43862
261,160.91,6.55947
262,160.17,6.653240000000001
263,175.76999999999998,6.7975200000000005
264,155.11000000000004,6.85263
265,148.8,6.90273
266,206.0,5.757320000000001
267,137.82999999999998,4.63676
268,232.82999999999998,4.173090000000001
269,212.85,3.7846699999999998
270,265.71000000000004,3.39803
271,247.71999999999997,3.0268100000000002
272,302.65,3.25068
273,314.55999999999995,3.4710600000000005
274,298.16999999999996,3.63467
275,308.83000000000004,3.80169
276,291.07000000000005,3.96684
277,294.07000000000005,4.151339999999999
278,294.86,4.294300000000001
279,291.33000000000004,4.4423900000000005
280,281.05,4.61074
281,271.44999999999993,4.775779999999999
282,272.48999999999995,4.971469999999999
283,256.97999999999996,5.17674
284,266.5,5.38462
285,270.27,5.6021
286,266.63,5.796889999999999
287,269.44000000000005,5.973520000000001
288,270.49000000000007,6.15245
289,258.97,6.345160000000002
290,241.92000000000002,6.521889999999999
291,222.72000000000003,6.676519999999999
292,226.97000000000003,6.87894
293,218.93,7.01472
294,194.76999999999998,7.09146
295,161.68,7.10578
296,160.56,7.12705
297,142.68,6.559389999999999
298,164.76999999999998,6.00733
299,151.99999999999997,6.06739
300,183.95,6.12275
301,174.70999999999998,6.17329
302,180.67000000000002,6.2081800000000005
303,167.9,6.24747
304,161.43,6.2862
305,152.76,6.33265
306,154.71999999999997,6.38239
307,159.01,6.431109999999999
308,149.45999999999998,6.478669999999999
309,157.60999999999999,6.534229999999999
310,169.35999999999999,6.648680000000001
311,162.76999999999998,6.7712
312,167.38000000000002,6.9383099999999995
313,168.26,7.121100000000001
314,159.98000000000002,7.235080000000001
315,156.94,7.31673
316,157.57,7.40711
317,168.0111111111111,6.783222222222223
318,145.93,6.91935
319,166.22857142857143,5.756799999999999
320,155.19,4.61123
321,190.21666666666667,4.655166666666667
322,226.49999999999994,3.69405
323,233.77777777777777,4.016044444444444
324,261.47,3.3935000000000004
325,295.1875,3.7737624999999997
326,295.83000000000004,3.6998799999999994
327,293.40000000000003,3.5475
328,272.16,3.9820599999999997
329,292.8375,3.8095875
330,268.75000000000006,4.2567900000000005
331,282.34444444444443,4.099288888888889
332,264.99,4.56039
333,267.99000000000007,4.731769999999999
334,265.16999999999996,4.9113299999999995
335,274.44,5.14514
336,275.91999999999996,5.41384
337,257.9,5.62679
338,265.95000000000005,5.821249999999999
339,271.32000000000005,6.02223
340,266.71999999999997,6.20551
341,273.02,5.17622
342,224.48000000000002,5.45347
343,280.26,5.687499999999999
344,266.61999999999995,5.90527
345,244.79000000000002,6.04743
346,232.58,6.1310400000000005
347,203.60999999999999,6.20519
348,181.88000000000002,6.26198
349,178.04000000000002,6.314740000000001
350,173.34,6.3824
351,196.21999999999997,6.46193
352,190.39000000000001,6.51655
353,182.08,6.579950000000001
354,170.23,6.645700000000001
355,174.24,6.721760000000001
356,173.10999999999999,6.79889
357,162.38,6.85415
358,158.92,6.90172
359,154.43,6.94662
360,157.61999999999998,7.017519999999999
361,141.19,7.058540000000001
362,118.57000000000001,7.0572099999999995
363,134.5,7.15987
364,146.62999999999997,7.285269999999999
