Time_Sec,CPU_Percent,Memory_GB
0.0,0.0,0.0009
1.0,213.5,0.219
2.01,12.0,0.463
3.01,270.9,0.7017
4.01,264.1,0.9656
5.02,321.0,1.0738
6.02,339.5,1.106
7.02,298.9,1.2539
8.02,324.2,1.3464
9.03,292.0,1.4668
10.03,365.1,1.5921
11.03,158.5,1.7967
12.04,310.1,1.9373
13.04,335.6,2.1953
14.04,319.5,1.6147
15.05,34.9,1.8406
16.05,318.1,2.1672
17.05,338.2,2.3121
18.05,342.2,2.6075
19.06,325.4,2.909
20.06,316.7,3.1842
21.07,313.4,3.4049
22.07,307.5,3.7051
23.08,311.4,4.0528
24.08,304.9,4.3308
25.09,304.6,4.573
26.09,304.6,4.7997
27.1,309.4,5.0831
28.1,302.4,5.2225
29.11,257.3,5.349
30.11,174.6,5.5494
31.11,160.3,5.6745
32.12,210.1,5.817
33.12,129.3,5.9899
34.13,109.4,6.1834
35.13,124.4,6.2686
36.14,144.3,6.3914
37.14,190.0,6.4864
38.15,202.0,6.5905
39.15,180.1,6.8731
40.16,105.5,6.9157
41.16,110.4,6.9157
42.17,101.5,6.916
43.17,106.4,6.916
44.18,103.5,6.9161
45.18,135.3,6.9161
46.19,107.5,6.9162
47.19,128.3,6.9162
48.2,116.4,6.9162
49.2,107.5,6.9162
50.21,119.4,6.9162
51.21,112.5,6.9162
52.22,154.2,6.9165
53.23,101.5,6.9165
54.23,173.1,7.0164
55.24,99.5,7.0164
56.24,103.5,7.0164
57.25,106.5,7.0164
58.25,112.4,7.0164
59.26,178.1,7.0164
60.26,296.5,7.0167
61.27,181.1,7.0167
62.27,116.4,7.0168
63.28,122.4,7.0168
64.28,159.2,7.3301
65.29,102.5,7.3301
66.29,102.5,7.3301
67.3,108.5,7.3302
68.3,100.5,7.3302
69.31,103.5,7.3302
70.31,100.5,7.3302
71.32,125.4,7.3302
72.32,127.6,7.3306
73.33,128.4,7.3456
74.33,108.5,7.3456
75.34,103.5,7.3456
76.34,100.5,7.3456
77.35,101.5,7.3456
78.35,101.5,7.3456
79.36,102.5,7.3456
80.36,101.5,7.3456
81.37,145.2,7.3456
82.37,100.5,7.3456
