Time_Sec,CPU_Percent_Total,Memory_GB
1.0,223.43,0.3517
2.0,257.07,0.5608
3.01,238.65,0.7254
4.01,306.15,0.9501
5.01,271.44,1.0387
6.01,298.7,1.1942
7.01,331.47,1.3222
8.01,341.89,1.4323
9.01,306.36,1.5554
10.02,271.11,1.702
11.02,337.84,1.9074
12.02,343.24,2.1503
13.02,343.31,2.2985
14.02,360.31,2.5694
15.02,320.88,2.8584
16.02,314.49,3.1724
17.03,307.01,3.4601
18.03,306.81,3.7702
19.03,304.69,4.1084
20.03,303.66,4.432
21.03,302.63,4.7688
22.03,306.32,5.1881
23.03,301.45,5.5427
24.03,301.86,5.8968
25.04,277.26,3.8247
26.04,273.56,2.0402
27.04,323.79,2.2792
28.04,350.07,2.5371
29.04,318.02,2.8414
30.04,309.49,3.1473
31.04,305.47,3.4365
32.05,302.85,3.7424
33.05,303.74,4.0407
34.05,304.69,4.2973
35.05,304.74,4.582
36.05,303.24,4.878
37.05,303.32,5.2351
38.05,302.31,5.5886
39.05,301.96,5.9565
40.06,229.49,1.9377
41.06,306.81,2.0664
42.06,327.52,1.8539
43.06,310.91,2.103
44.06,358.42,2.275
45.06,338.16,2.5766
46.06,313.23,2.8734
47.07,310.65,3.1344
48.07,311.7,3.401
49.07,321.38,3.651
50.07,225.52,3.9227
51.07,207.56,4.1429
52.07,185.44,4.2467
53.07,113.58,4.2862
54.07,104.44,4.3317
55.08,101.98,4.3731
56.08,103.55,4.439
57.08,160.79,4.6599
58.08,106.0,4.9353
59.08,105.43,4.9908
60.08,100.93,5.0169
61.09,100.74,5.0488
62.09,100.63,5.0798
63.09,102.55,5.1101
64.09,100.89,5.138
65.09,102.77,5.1662
66.09,100.72,5.1917
67.09,116.92,5.2256
68.1,101.28,5.2475
69.1,101.29,5.2583
70.1,100.77,5.2817
71.1,102.38,5.2998
72.1,100.5,5.3242
73.1,100.91,5.3443
74.1,100.92,5.3683
75.11,100.47,5.3906
76.11,100.9,5.4108
77.11,100.48,5.4346
78.11,100.66,5.4591
79.11,101.02,5.4816
80.11,126.04,5.5021
81.11,200.74,5.5312
82.12,201.15,5.5563
83.12,175.45,5.5838
84.12,100.82,5.6044
85.12,101.05,5.6224
86.12,101.02,5.6424
87.12,100.72,5.666
88.12,101.32,5.6719
89.13,100.56,5.6888
90.13,100.96,5.7067
91.13,100.55,5.7244
92.13,100.58,5.7458
93.13,101.87,5.7658
94.13,100.6,5.7827
95.14,100.98,5.7965
96.14,100.65,5.8112
97.14,100.67,5.8498
98.14,101.11,5.8498
99.14,100.88,5.8498
100.14,100.75,5.8632
101.14,101.2,5.876
102.15,100.81,5.89
103.15,101.59,5.9063
104.15,100.79,5.9206
105.15,111.89,6.1262
106.15,138.6,6.44
107.15,103.43,6.7315
108.16,125.97,6.855
109.16,103.13,6.855
110.16,100.78,6.855
111.16,101.63,6.855
112.16,104.35,6.855
113.16,101.97,6.8549
114.16,101.61,6.8549
115.17,100.75,6.8549
116.17,100.8,6.8549
117.17,101.18,6.8926
118.17,100.91,6.9553
119.17,101.27,6.9553
120.17,100.82,6.9553
121.18,100.83,6.9553
122.18,101.22,6.9553
123.18,101.22,6.9553
124.18,101.19,6.9553
125.18,100.72,6.9553
126.18,100.7,6.9553
127.18,101.11,6.9553
128.19,100.82,6.9553
129.19,101.31,6.9553
130.19,102.24,6.9553
131.19,100.73,6.9553
132.19,100.96,6.9553
133.19,101.01,6.9553
134.2,100.81,6.9553
135.2,101.2,6.9553
136.2,100.78,6.9553
137.2,101.27,6.9553
138.2,105.42,6.9553
139.2,101.15,6.9553
140.2,101.67,6.9553
141.21,100.77,6.9553
142.21,101.34,6.9553
143.21,102.21,6.9553
144.21,100.74,6.9553
145.21,101.43,6.9553
146.21,100.81,6.9553
147.22,100.78,6.9553
148.22,101.11,6.9553
149.22,100.75,6.9553
150.22,100.6,6.9553
151.22,100.93,6.9553
152.22,100.82,6.9553
153.22,101.11,6.9553
154.23,100.53,6.9553
155.23,100.66,6.9553
156.23,100.93,6.9553
157.23,100.58,6.9553
158.23,100.52,6.9553
159.23,101.07,6.9553
160.23,100.52,6.9553
161.24,100.92,6.9553
162.24,100.6,6.9553
163.24,100.85,6.9553
164.24,100.98,6.9553
165.24,100.64,6.9553
166.24,100.92,6.9553
167.25,100.6,6.9553
168.25,100.54,6.9553
169.25,101.33,6.9553
170.25,100.8,6.9553
171.25,100.96,6.9553
172.25,101.03,6.9553
173.25,100.83,6.9553
174.26,100.94,6.9553
175.26,100.69,6.9553
176.26,100.64,6.9553
177.26,101.45,6.9553
178.26,100.76,6.9553
179.26,100.95,6.9553
180.27,100.53,6.9553
181.27,100.52,6.9553
182.27,101.12,6.9553
183.27,100.97,6.9553
184.27,100.49,6.9553
185.27,101.33,6.9554
186.27,100.79,6.9554
187.28,101.37,6.9554
188.28,100.77,6.9554
189.28,100.99,6.9554
190.28,101.19,6.9554
191.28,101.48,6.9554
192.28,118.31,7.1289
193.29,100.94,7.1289
194.29,100.8,7.1289
195.29,101.21,7.1289
196.29,100.79,7.1289
197.29,100.88,7.1289
198.29,101.31,7.1289
199.29,100.98,7.1289
200.3,101.19,7.1289
201.3,100.78,7.1289
202.3,101.25,7.1289
203.3,101.5,7.1289
204.3,100.78,7.1289
205.3,101.17,7.1289
206.31,100.78,7.1289
207.31,101.25,7.1289
208.31,101.19,7.1289
209.31,100.63,7.1289
210.31,100.78,7.1289
211.31,101.17,7.1289
212.31,100.84,7.1289
213.32,101.57,7.1289
214.32,100.84,7.1289
215.32,100.75,7.1289
216.32,100.79,7.1289
