Time_Sec,CPU_Percent_Total,Memory_GB
1.0,234.46,0.3772
2.0,258.43,0.6162
3.0,280.27,0.8526
4.01,286.77,0.9522
5.01,306.58,1.0689
6.01,335.42,1.1814
7.01,332.27,1.3131
8.01,316.47,1.4354
9.01,270.25,1.5199
10.01,317.52,1.7106
11.01,326.28,1.914
12.02,322.28,2.1836
13.02,347.66,2.3154
14.02,321.24,2.5422
15.02,309.37,2.7785
16.02,306.96,3.0282
17.02,304.81,3.2638
18.02,306.45,3.5749
19.03,303.36,3.9272
20.03,304.45,4.2473
21.03,306.22,4.5974
22.03,303.45,5.0008
23.03,302.31,5.4022
24.03,303.44,5.7963
25.03,301.45,6.0985
26.03,210.84,1.8919
27.04,324.76,2.1701
28.04,334.62,2.318
29.04,342.72,2.6256
30.04,313.22,2.915
31.04,308.69,3.2104
32.04,307.85,3.5282
33.04,306.58,3.8807
34.05,304.28,4.207
35.05,302.94,4.5377
36.05,304.06,4.9127
37.05,301.1,5.334
38.05,302.92,5.6974
39.05,308.28,6.0508
40.05,235.86,1.9035
41.06,328.13,2.0786
42.06,299.7,1.93
43.06,351.32,2.123
44.06,360.75,2.3786
45.06,331.09,2.637
46.06,314.16,2.8673
47.06,310.86,3.1537
48.06,322.11,3.4559
49.07,221.37,1.8402
50.07,339.39,2.19
51.07,357.12,2.3463
52.07,339.26,2.6437
53.07,319.22,2.9541
54.07,311.58,3.2138
55.07,305.29,3.4548
56.08,226.07,1.8293
57.08,328.36,2.0302
58.08,364.55,2.2662
59.09,306.67,2.7088
60.09,297.99,3.2122
61.09,298.42,3.7217
62.09,132.83,4.2813
63.09,244.29,1.9301
64.09,347.6,2.1132
65.09,342.2,2.4168
66.1,224.6,1.911
67.1,340.27,2.0922
68.1,277.75,1.9257
69.1,290.09,2.087
70.1,332.16,1.8641
71.1,296.59,2.114
72.1,320.53,1.9849
73.1,292.95,2.1622
74.11,310.25,2.0055
75.11,319.68,2.2108
76.11,334.71,2.3579
77.11,261.53,2.0362
78.11,307.42,2.2078
79.11,351.19,2.4035
80.11,331.08,2.7229
81.12,265.22,2.1404
82.12,363.26,2.2678
83.12,340.54,2.4933
84.12,248.69,2.009
85.12,317.69,2.1865
86.12,354.86,2.3725
87.12,315.48,1.9161
88.12,295.06,2.1822
89.13,361.36,2.3705
90.13,287.69,1.9902
91.13,303.75,2.1661
92.13,327.39,2.3061
93.13,279.15,2.0457
94.13,350.82,2.2219
95.13,292.73,2.0077
96.14,294.16,2.1745
97.14,352.67,2.3369
98.14,290.31,2.0971
99.14,339.02,2.3512
100.14,364.0,2.602
101.14,326.05,2.884
102.14,318.31,3.1579
103.14,308.78,3.4013
104.15,304.6,3.6016
105.15,318.24,3.871
106.15,196.45,4.3198
107.15,157.2,4.7954
108.15,113.03,5.2834
109.15,163.8,5.5202
110.16,132.03,5.6642
111.16,212.9,2.6401
112.16,289.81,2.2192
113.16,343.52,2.4178
114.16,338.87,2.6465
115.16,313.9,2.8778
116.16,312.63,3.1011
117.17,307.54,3.3053
118.17,305.78,3.5335
119.17,305.94,3.7207
120.17,303.45,4.0845
121.17,198.99,4.5333
122.17,230.23,4.9794
123.17,285.15,5.1514
124.17,301.24,5.2605
125.18,301.83,5.4572
126.18,193.1,2.0348
127.18,334.57,2.3313
128.18,353.48,2.4815
129.18,352.74,2.8207
130.18,325.89,3.1722
131.18,308.33,3.532
132.19,302.76,3.9288
133.19,308.67,4.3047
134.19,312.11,4.6002
135.19,304.22,4.8452
136.19,312.52,5.155
137.19,291.84,5.5019
138.19,189.07,5.6639
