Time_Sec,CPU_Percent_Total,Memory_GB
1.0,53.46,1.3923
2.0,63.07,1.5987
3.01,57.67,1.7596
4.01,76.93,1.9955
5.01,65.6,2.0744
6.01,81.33,2.1526
7.01,83.08,2.255
8.01,85.48,2.3833
9.02,80.04,2.5145
10.02,77.99,2.5953
11.02,75.11,2.7405
12.02,87.33,2.854
13.02,77.31,3.0861
14.02,88.53,3.2448
15.02,88.39,3.4989
16.03,76.92,2.9503
17.03,79.71,3.1761
18.03,80.92,3.4982
19.03,84.82,3.618
20.03,86.82,3.8908
21.03,85.47,4.151
22.03,81.02,4.3336
23.04,78.6,4.5432
24.04,77.59,4.793
25.04,78.14,5.1493
26.04,77.81,5.4541
27.04,76.55,5.7866
28.04,76.46,6.0675
29.04,76.92,6.2857
30.05,77.11,6.5071
31.05,79.05,6.8194
32.05,67.22,7.0143
33.05,64.06,7.2396
34.05,71.47,7.5296
35.05,76.9,7.8148
36.06,65.42,8.3033
37.06,43.21,8.4643
38.06,31.3,8.4937
39.06,30.71,8.5201
40.06,38.58,3.0514
41.06,77.15,3.2125
42.06,71.14,3.2905
43.07,57.03,3.385
44.07,65.73,3.1365
45.07,89.86,3.3137
46.07,71.16,3.1296
47.07,84.38,3.2874
48.07,67.86,3.0529
49.07,83.9,3.2454
50.07,69.98,3.0402
51.08,83.2,3.2427
52.08,76.63,3.0374
53.08,83.96,3.2416
54.08,92.31,3.4502
55.08,72.82,3.2083
56.08,90.27,3.3493
57.08,72.75,3.173
58.09,82.37,3.5784
59.09,71.95,3.8857
60.09,91.04,4.1057
61.09,86.52,4.262
62.09,79.98,4.4517
63.09,80.58,4.6782
64.09,73.97,4.8758
65.1,76.87,5.054
66.1,76.51,5.2282
67.1,76.08,5.4247
68.1,66.93,5.6579
69.1,77.42,5.8834
70.1,76.03,6.182
71.1,74.37,6.3947
72.11,71.84,6.6908
73.11,76.62,6.9417
74.11,76.93,7.1676
75.11,75.49,7.3988
76.11,76.18,7.5916
77.11,59.37,7.8011
78.12,44.23,7.9784
79.12,56.05,8.2913
80.12,41.13,8.2913
81.12,49.71,8.2913
82.12,35.84,8.3862
83.12,36.26,8.3862
84.12,33.24,8.3863
85.12,35.94,8.3863
86.13,45.82,8.3863
87.13,47.69,8.3864
88.13,34.48,8.3864
89.13,27.28,8.3864
90.13,28.79,8.3864
91.13,25.93,8.3864
92.14,25.73,8.3864
93.14,29.6,8.3864
94.14,25.69,8.3864
95.14,30.11,8.3863
96.14,34.48,8.3863
97.14,26.44,8.3863
98.15,52.35,8.8917
99.15,26.24,8.9741
100.15,25.85,8.9741
101.15,27.37,8.9743
102.15,30.76,8.9742
103.15,26.22,8.9742
104.16,46.49,8.9744
105.16,45.8,3.0399
106.16,86.13,3.3857
107.16,76.05,3.8501
108.16,83.95,4.005
109.16,89.25,4.2226
110.16,72.66,4.4005
111.17,80.77,4.6333
