Time_Sec,CPU_Percent_Total,Memory_GB
1.0,217.2,0.1842
2.0,250.65,0.3901
3.0,237.12,0.5512
4.01,299.94,0.7836
5.01,240.8,0.8634
6.01,318.07,0.9427
7.01,329.9,1.0454
8.01,346.98,1.1264
9.01,316.31,1.248
10.01,276.55,1.3283
11.02,262.04,1.3553
12.02,301.0,1.5173
13.02,319.52,1.677
14.02,305.93,1.8394
15.02,339.09,1.9893
16.02,332.31,2.2105
17.02,295.46,1.6576
18.03,313.16,1.844
19.03,318.26,2.156
20.03,344.66,2.2845
21.03,347.38,2.5338
22.03,332.01,2.8325
23.03,335.56,3.0002
24.03,313.21,3.1625
25.03,313.08,3.3737
26.04,310.02,3.7044
27.04,312.31,4.0176
28.04,309.72,4.3316
29.04,307.61,4.6268
30.04,302.81,4.8809
31.04,313.96,5.0688
32.04,305.97,5.305
33.05,320.75,5.6286
34.05,256.8,5.8459
35.05,294.24,6.0458
36.05,304.92,6.2669
37.05,313.53,6.6097
38.05,240.27,6.8955
39.05,123.58,7.0107
40.06,134.2,7.0321
41.06,102.94,3.1987
42.06,269.3,1.8957
43.06,336.85,2.0085
44.06,256.33,2.145
45.06,248.04,1.7651
46.06,308.0,1.9274
47.07,340.51,2.0398
48.07,294.39,1.9054
49.07,367.76,2.0491
50.07,222.29,1.784
51.07,315.86,1.9375
52.07,298.24,1.7446
53.07,313.74,1.9107
54.08,353.5,2.0406
55.08,272.83,1.8694
56.08,307.93,1.9733
57.08,360.1,2.1619
58.08,266.61,1.8774
59.08,300.94,1.9923
60.08,345.02,1.6864
61.08,293.33,1.914
62.08,313.06,2.2318
63.09,253.63,2.5739
64.09,316.98,2.7044
65.09,356.78,2.9192
66.09,316.88,3.0446
67.09,305.07,3.1787
68.09,298.18,3.318
69.09,276.96,3.4659
70.1,264.16,3.5875
71.1,309.56,3.7187
72.1,304.91,3.8441
73.1,304.15,3.9944
74.1,269.69,4.1984
75.1,294.39,4.4269
76.11,313.92,4.6455
77.11,307.86,4.9449
78.11,306.8,5.1075
79.11,298.25,5.4112
80.11,310.84,5.6275
81.11,306.73,5.8261
82.11,302.63,6.0482
83.11,302.37,6.2543
84.12,303.69,6.447
85.12,292.12,6.6238
86.12,269.04,6.9905
87.12,232.35,6.9909
88.12,218.62,6.9913
89.12,143.32,7.0916
90.13,181.61,7.0916
91.13,186.81,7.0916
92.13,172.27,7.0918
93.13,156.71,7.0918
94.13,123.8,7.0917
95.13,173.91,7.0919
96.13,113.47,7.0919
97.14,123.54,7.0919
98.14,105.14,7.0918
99.14,104.48,7.0919
100.14,117.73,7.0918
101.14,103.43,7.0918
102.14,144.05,7.0918
103.14,112.3,7.0919
104.15,102.25,7.0919
105.15,210.52,7.6186
106.15,101.64,7.6807
107.15,108.89,7.6808
108.15,122.13,7.6808
109.15,102.47,7.6808
110.15,105.34,7.6808
111.16,251.17,7.6813
112.16,151.88,1.7357
113.16,311.18,1.9519
114.16,317.61,2.3081
115.16,266.24,2.5822
116.16,349.64,2.7561
117.16,351.79,2.9198
118.17,320.24,3.0413
119.17,301.51,3.1688
120.17,315.07,3.3206
121.17,288.33,3.476
122.17,284.83,3.6044
123.17,309.77,3.7773
124.17,307.78,3.954
125.18,304.4,4.1584
126.18,289.88,4.3715
127.18,312.77,4.61
128.18,306.53,4.9041
129.18,301.05,5.1158
130.18,303.78,5.42
131.18,310.22,5.6459
132.19,305.3,5.8768
133.19,269.26,6.1235
134.19,171.92,6.3329
135.19,153.54,6.551
136.19,225.66,7.0032
137.19,160.71,7.044
138.19,182.24,7.044
139.2,186.58,7.0442
140.2,127.5,7.1443
141.2,117.12,7.1443
142.2,131.12,7.1443
143.2,114.22,7.1443
144.2,113.91,7.1443
145.2,144.81,7.1443
146.21,116.68,7.1443
147.21,115.44,7.1443
148.21,102.82,7.1443
149.21,107.92,7.1443
150.21,107.48,7.1443
151.21,169.46,7.1443
152.21,111.23,7.1443
153.22,137.4,7.1443
154.22,103.93,7.1443
155.22,112.38,7.1443
156.22,202.77,7.6867
157.22,104.13,7.6867
158.22,121.38,7.6868
159.23,118.28,7.687
160.23,122.13,7.6869
161.23,150.28,7.687
162.23,257.64,4.9091
163.23,207.0,1.8083
164.23,335.97,2.1528
165.23,302.51,2.5114
166.24,338.5,2.6674
167.24,355.72,2.8642
168.24,327.7,3.0073
169.24,301.23,3.1586
170.24,315.83,3.3495
171.24,277.79,3.5474
172.24,308.8,3.7119
173.25,311.37,3.8796
174.25,306.57,4.0392
175.25,289.24,4.2658
176.25,308.93,4.4838
177.25,308.41,4.7537
178.25,302.37,5.0397
179.25,301.1,5.2313
180.26,311.78,5.536
181.26,310.33,5.7222
182.26,302.9,5.9358
183.26,304.56,6.1715
184.26,298.59,6.3432
185.26,293.56,6.5457
186.27,305.93,6.9392
187.27,251.7,6.9618
188.27,212.92,6.9537
189.27,212.43,6.9539
190.27,120.68,7.054
191.27,168.72,7.054
192.27,115.2,7.054
193.28,137.93,7.0763
194.28,207.83,7.1479
195.28,142.85,7.1479
196.28,118.77,7.1479
197.28,120.47,7.1479
198.28,104.31,7.1479
199.28,109.34,7.1479
200.29,105.02,7.1479
201.29,113.66,7.1479
202.29,123.77,7.1479
203.29,128.92,7.1479
204.29,104.29,7.1479
205.29,144.04,7.3433
206.29,172.02,7.6856
207.29,101.71,7.6856
208.3,116.84,7.6856
209.3,124.64,7.6856
210.3,125.82,7.6856
211.3,164.28,7.6856
212.3,170.46,1.7015
213.3,287.75,1.9169
214.3,311.7,2.2448
215.31,304.6,2.5884
216.31,338.49,2.7295
217.31,352.71,2.9113
218.31,327.33,3.0709
219.31,315.25,3.2277
220.31,301.07,3.4257
221.31,306.09,3.592
222.32,306.55,3.7513
223.32,307.93,3.9048
224.32,302.85,4.0588
225.32,270.96,4.3384
226.32,307.33,4.5132
227.32,303.57,4.7728
228.32,302.76,5.065
229.33,290.83,5.259
230.33,307.88,5.5534
231.33,308.96,5.7422
232.33,299.36,5.9399
233.33,302.81,6.158
234.33,292.43,6.333
235.33,278.24,6.5227
236.33,260.96,6.9033
237.34,182.7,7.0566
238.34,165.7,7.0565
239.34,195.39,7.0568
240.34,147.24,7.057
241.34,154.14,7.1569
242.34,135.5,7.1569
243.35,142.9,7.1569
244.35,125.32,7.157
245.35,209.5,7.1569
246.35,216.06,7.1569
247.35,108.53,7.1569
248.35,109.89,7.1569
249.35,118.69,7.1569
250.35,105.09,7.1569
251.36,105.61,7.1569
252.36,102.47,7.1569
253.36,126.76,7.1569
254.36,109.04,7.1569
255.36,129.42,7.1569
256.36,102.82,7.1569
257.37,209.93,7.6464
258.37,102.01,7.6945
259.37,106.01,7.6945
260.37,122.2,7.6945
261.37,131.39,7.6945
262.37,121.03,7.6945
263.37,176.81,7.6945
264.38,179.2,1.6915
265.38,289.69,1.9186
266.38,321.42,2.2964
267.38,299.91,2.61
268.38,349.08,2.7689
269.38,345.07,2.9184
270.38,322.27,3.0516
271.39,295.92,3.2085
272.39,308.4,3.4002
273.39,290.99,3.5636
274.39,305.8,3.7024
275.39,308.59,3.8433
276.39,301.11,3.9906
277.39,302.89,4.1678
278.4,285.49,4.3828
279.4,312.48,4.5988
280.4,302.1,4.8712
281.4,303.95,5.0972
282.4,301.79,5.3203
283.4,307.83,5.5703
284.4,304.8,5.7311
285.41,305.13,5.9355
286.41,302.02,6.1387
287.41,307.63,6.3104
288.41,306.99,6.5135
289.41,295.02,6.6558
290.41,275.11,7.0526
291.41,180.1,7.0611
292.42,259.5,7.0611
293.42,206.32,7.0984
294.42,136.95,7.1613
295.42,139.77,7.1613
296.42,136.83,7.1614
297.42,148.4,7.1614
298.43,204.33,7.1614
299.43,228.0,7.1614
300.43,177.2,7.1614
301.43,137.57,7.1614
302.43,112.83,7.1615
303.43,109.17,7.1617
304.43,121.81,7.1618
305.44,108.75,7.1618
306.44,119.05,7.1618
307.44,147.83,7.1618
308.44,106.36,7.1618
309.44,102.89,7.1617
310.44,208.07,7.6455
311.44,104.92,7.7036
312.45,109.58,7.7036
313.45,119.39,7.7036
314.45,130.76,7.7036
315.45,105.25,7.7036
316.45,169.34,7.7036
317.45,186.75,1.9252
318.46,278.31,1.9076
319.46,323.18,2.2915
320.46,306.67,2.602
321.46,368.52,2.8074
322.46,341.18,2.9386
323.46,319.33,3.0555
324.46,271.76,3.1859
325.47,278.63,3.3237
326.47,267.32,3.4747
327.47,281.09,3.602
328.47,306.81,3.748
329.47,308.14,3.9155
330.47,308.25,4.0732
331.47,251.98,4.3524
332.48,301.04,4.5248
333.48,309.04,4.7824
334.48,302.43,5.0623
335.48,288.04,5.2855
336.48,309.18,5.5566
337.48,303.6,5.7253
338.48,306.14,5.941
339.49,288.67,6.1548
340.49,271.47,6.3283
341.49,256.07,6.5299
342.49,198.86,6.9057
343.49,178.24,7.0651
344.49,178.13,7.1022
345.49,135.67,7.1022
346.5,175.23,7.1021
347.5,114.78,7.2024
348.5,202.51,7.2024
349.5,211.94,7.2025
350.5,157.7,7.2026
351.5,198.47,7.2026
352.5,221.02,7.2026
353.51,178.3,7.2026
354.51,117.09,7.2026
355.51,132.13,7.2026
356.51,108.59,7.2027
357.51,103.79,7.2027
358.51,103.63,7.2026
359.51,116.89,7.2026
360.52,108.68,7.2027
361.52,122.79,7.2028
362.52,111.99,7.2027
363.52,133.29,7.3175
364.52,179.48,7.6971
365.52,103.07,7.6971
366.53,102.36,7.6971
367.53,112.14,7.6971
368.53,129.07,7.6972
369.53,105.85,7.6972
370.53,203.9,7.6975
371.53,163.04,1.7362
372.53,309.14,1.9276
373.54,311.25,2.2742
374.54,297.93,2.5943
375.54,352.94,2.7701
376.54,350.86,2.9414
377.54,312.07,3.021
378.54,267.58,3.1482
379.54,310.38,3.2741
380.54,287.21,3.4179
381.55,308.39,3.5747
382.55,302.28,3.7293
383.55,308.75,3.9014
384.55,302.58,4.0658
385.55,308.2,4.3486
386.55,252.52,4.51
387.55,304.17,4.786
388.56,303.06,5.0536
389.56,254.27,5.2505
390.56,285.76,5.535
391.56,284.48,5.7192
392.56,231.13,5.9542
393.56,165.03,6.1725
394.57,175.37,6.3723
395.57,146.58,6.5803
396.57,212.73,7.0009
397.57,148.48,7.0009
398.57,180.05,7.0009
399.57,171.15,7.0084
400.57,142.46,7.1011
401.58,120.81,7.1011
402.58,160.44,7.1011
403.58,131.99,7.1011
404.58,208.63,7.1009
405.58,154.83,7.1009
406.58,102.24,7.1009
407.58,116.6,7.1011
408.59,117.91,7.1011
409.59,102.03,7.1012
410.59,101.83,7.1012
411.59,190.19,7.1012
412.59,116.01,7.1012
413.59,135.67,7.1016
414.59,102.6,7.1016
415.6,101.3,7.1016
416.6,211.46,7.5918
417.6,101.93,7.6919
418.6,115.88,7.6919
419.6,118.25,7.6917
420.6,109.89,7.6918
421.61,146.64,7.6918
422.61,103.9,7.6918
423.61,219.84,5.028
424.61,196.84,1.8078
425.61,331.48,2.134
426.61,304.27,2.4915
427.61,339.49,2.6605
428.61,356.5,2.8517
429.62,331.14,2.9846
430.62,300.98,3.1451
431.62,311.9,3.32
432.62,285.31,3.5165
433.62,314.64,3.686
434.62,305.19,3.8594
435.63,302.79,4.0131
436.63,290.24,4.2486
437.63,281.04,4.4658
438.63,313.57,4.7205
439.63,316.29,5.0114
440.63,288.65,5.2191
441.63,305.45,5.5321
442.63,305.0,5.7302
443.64,298.43,5.9758
444.64,258.35,6.2039
445.64,242.76,6.4087
446.64,183.53,6.6147
447.64,219.06,7.0167
448.64,229.66,7.0613
449.65,198.91,7.0613
450.65,153.78,7.0613
451.65,151.09,7.0613
452.65,141.18,7.0613
453.65,179.24,7.1615
454.65,218.85,7.1615
455.65,223.99,7.1615
456.66,224.84,7.1614
457.66,118.83,7.1614
458.66,141.53,7.1614
459.66,102.35,7.1614
460.66,105.12,7.1614
461.66,103.06,7.1614
462.66,125.33,7.1614
463.67,117.28,7.1614
464.67,101.45,7.1614
465.67,105.74,7.1614
466.67,122.93,7.2325
467.67,189.63,7.6662
468.67,102.52,7.7027
469.67,107.27,7.7027
470.68,136.37,7.7027
471.68,128.77,7.7027
472.68,103.5,7.7027
473.68,265.81,6.8156
474.68,167.83,1.7961
475.68,341.45,1.9764
476.68,293.52,1.8535
477.69,348.01,2.0113
478.69,269.89,1.8962
479.69,334.35,2.0069
480.69,270.48,1.8269
481.69,324.87,1.9804
482.69,281.9,1.8065
483.69,331.36,1.9617
484.69,362.35,2.1139
485.7,269.19,1.8356
486.7,301.29,1.9754
487.7,335.16,1.6775
488.7,282.3,1.9226
489.7,328.03,2.0373
490.7,338.91,2.2708
491.7,329.3,2.5044
492.7,245.1,1.7622
493.71,326.68,1.9514
494.71,341.43,1.7289
495.71,288.9,1.9183
496.71,311.95,2.0446
497.71,270.32,1.8038
498.71,301.11,1.9701
499.71,350.47,2.1821
500.72,330.6,2.4402
501.72,323.04,2.6196
502.72,234.36,1.8547
503.72,315.3,1.996
504.72,342.53,2.2238
505.72,321.81,2.4862
506.72,282.78,1.7463
507.72,307.41,1.9597
508.73,350.47,2.0588
509.73,328.07,1.693
510.73,310.01,1.9195
511.73,334.01,2.035
512.73,337.52,2.2685
513.73,314.72,2.5436
514.73,340.38,2.7367
515.74,208.26,1.8329
516.74,338.79,2.0168
517.74,358.22,2.1962
518.74,285.11,1.9203
519.74,339.45,2.0846
520.74,256.19,1.7703
521.74,312.35,1.962
522.75,349.05,2.1201
523.75,318.27,2.2622
524.75,245.21,1.8554
525.75,323.74,2.0075
526.75,352.08,1.7967
527.75,286.23,1.9265
528.75,341.04,1.6785
529.75,282.13,1.925
530.76,312.59,2.048
531.76,287.22,1.7938
532.76,330.74,2.0018
533.76,312.73,1.7541
534.76,301.66,1.9657
535.76,363.43,2.1019
536.76,330.84,2.229
537.77,203.47,1.7772
538.77,334.21,2.0056
539.77,332.9,2.1579
540.77,355.41,2.4595
541.77,325.78,2.5865
542.77,264.26,1.7688
543.77,312.24,1.9489
544.77,326.61,1.7603
545.78,324.29,2.0103
546.78,366.3,2.1718
547.78,354.85,2.4765
548.78,259.34,1.7816
549.78,302.3,1.9722
550.78,360.23,2.1531
551.78,339.5,1.9365
552.79,275.06,1.9202
553.79,347.78,2.0353
554.79,348.47,2.2735
555.79,262.93,1.7989
556.79,321.16,1.9924
557.79,365.67,2.1914
558.79,321.31,1.7668
559.79,298.54,1.9772
560.8,334.93,2.1136
561.8,346.01,2.3631
562.8,338.63,2.5459
563.8,311.03,2.6672
564.8,205.06,2.7433
565.8,134.63,2.8259
566.8,121.26,2.9043
567.81,111.52,2.9907
568.81,111.49,3.0724
569.81,109.46,3.1574
570.81,200.72,3.3596
571.81,149.18,3.9445
572.81,196.39,1.8671
573.81,338.23,2.0924
574.82,367.47,2.2546
575.82,323.22,2.5234
576.82,332.36,2.6915
577.82,177.94,2.7462
578.82,145.73,2.8058
579.82,107.09,2.8582
580.82,110.74,2.9054
581.83,109.98,2.9483
582.83,119.47,2.9898
583.83,110.39,3.0249
584.83,101.09,3.0627
585.83,103.73,3.0936
