Time_Sec,CPU_Percent,Memory_GB
0.0,0.0,0.001
1.0,123.7,0.1498
2.01,113.6,0.3931
3.01,226.5,0.5616
4.01,287.3,0.8163
5.02,282.9,0.9005
6.02,334.4,0.9929
7.03,338.7,1.1
8.03,306.0,1.2545
9.03,306.2,1.3831
10.03,327.1,1.5474
11.04,112.6,1.767
12.04,307.1,1.9042
13.05,333.3,2.1567
14.05,348.2,2.3119
15.05,32.9,1.705
16.06,341.2,1.9892
17.06,323.1,2.2286
18.07,356.9,2.3862
19.07,320.7,2.7007
20.08,339.1,2.9406
21.08,316.3,3.157
22.09,311.5,3.3902
23.09,314.3,3.7331
24.1,310.4,4.0463
25.1,305.5,4.3791
26.11,307.7,4.689
27.11,307.4,4.9491
28.12,307.4,5.1487
29.12,312.4,5.4473
30.13,274.8,5.7109
31.13,117.4,6.0263
32.14,121.4,6.3514
33.14,186.0,6.8102
34.15,105.6,6.8622
35.15,105.5,6.8571
36.16,103.5,6.8571
37.16,142.3,6.8572
38.17,130.4,6.8572
39.17,103.5,6.8572
40.18,265.6,6.858
41.18,101.5,6.858
42.19,101.6,6.858
43.19,103.5,6.858
44.2,106.5,6.8581
45.2,102.5,6.8581
46.21,152.2,6.8649
47.21,107.5,6.9583
48.22,112.4,6.9584
49.22,118.5,6.9585
50.23,200.0,6.9585
51.23,126.4,6.9604
52.24,197.0,6.9611
53.24,196.4,7.2335
54.25,101.5,7.2335
55.25,119.5,7.2335
56.26,124.4,7.2335
57.26,100.5,1.574
58.27,7.0,1.7527
59.27,318.1,1.9035
60.27,265.2,1.9991
61.28,8.0,1.6794
62.28,323.0,1.863
63.29,320.4,1.5749
64.29,11.0,1.8316
65.29,324.0,1.9331
66.3,4.0,1.6624
67.3,309.0,1.8416
68.3,351.0,1.9493
69.31,4.0,1.6969
70.31,333.1,1.8765
71.32,4.0,1.6653
72.32,304.4,1.8516
73.32,347.9,1.9602
74.33,10.0,1.6616
75.33,301.1,1.8486
76.33,319.1,1.9659
77.34,9.0,1.6892
78.34,344.2,2.0436
79.35,307.5,2.51
80.35,357.1,2.6585
81.36,353.1,2.8343
82.36,328.0,2.9919
83.37,299.5,3.1478
84.37,312.8,3.3301
85.38,310.4,3.5345
86.38,307.4,3.7233
87.39,309.5,3.9276
88.39,268.6,4.1843
89.4,308.6,4.4355
90.4,305.4,4.7342
91.41,301.4,5.033
92.41,302.4,5.3525
93.42,314.3,5.6034
94.42,304.4,5.8592
95.43,302.4,6.1126
96.43,300.4,6.3385
97.44,241.7,6.5662
98.44,236.8,6.9362
99.45,168.2,6.9362
100.45,177.1,7.0362
101.46,227.8,7.0362
102.46,229.8,7.0362
103.47,164.2,7.0362
104.48,152.2,7.0362
105.48,104.5,7.0364
106.49,129.4,7.0364
107.49,137.3,7.0365
108.5,128.3,7.0365
109.5,116.4,7.0365
110.51,104.5,7.0365
111.51,104.4,7.0365
112.52,119.4,7.0365
113.52,101.7,7.0365
114.52,143.3,7.0365
115.53,112.4,7.0454
116.54,195.0,7.6212
117.54,104.4,7.6212
118.55,117.4,7.6212
119.55,126.3,7.6212
120.56,150.2,7.6212
121.56,173.2,7.6213
122.57,303.4,7.6217
123.57,139.3,7.6217
124.58,139.3,7.6217
125.58,105.4,7.6217
126.59,102.5,7.6217
127.59,101.4,7.6217
128.6,188.0,7.8305
129.6,117.4,7.8305
130.61,101.5,7.8305
131.61,102.5,7.8305
132.62,108.4,7.8305
133.62,99.5,7.8305
134.63,100.5,7.8305
135.63,101.5,7.8305
136.64,103.5,7.8305
137.64,100.5,7.8305
138.65,100.5,7.8305
139.66,178.1,7.9046
140.66,101.5,7.9046
141.67,100.5,7.9046
142.67,101.5,7.9046
143.68,101.5,7.9046
144.68,100.5,7.9046
145.69,100.5,7.9046
146.69,101.5,7.9046
147.7,100.5,7.9046
148.7,101.5,7.9046
149.71,100.5,7.9046
150.71,160.5,7.9051
151.72,125.4,7.9059
152.72,101.5,7.9059
153.73,101.5,7.9059
154.73,99.5,7.9059
155.74,100.5,7.9059
156.74,107.6,7.9059
157.75,100.5,7.9059
158.75,100.5,7.9059
159.76,101.5,7.9059
160.76,100.5,7.9059
161.76,112.6,7.9062
162.77,174.2,8.066
163.77,102.5,8.066
164.78,101.5,8.066
165.78,116.4,8.0661
166.79,100.5,8.0661
167.79,101.5,8.0661
168.8,100.5,8.0661
169.8,101.5,8.0661
170.81,104.5,8.0661
171.82,100.5,8.0661
172.82,115.6,8.0996
173.82,244.8,8.5022
174.83,101.5,8.5022
175.83,101.5,8.5022
176.84,99.5,8.5022
177.84,101.5,8.5022
178.85,101.6,8.5022
179.85,102.5,8.5022
180.86,123.4,8.5022
181.86,140.3,8.5022
182.87,101.6,8.5022
183.87,101.5,8.5022
184.88,112.6,8.572
185.88,110.4,8.636
186.89,101.5,8.636
187.89,99.5,8.636
188.9,120.4,8.6361
189.9,100.5,8.6361
190.91,101.5,8.6361
191.91,100.6,8.6361
192.92,100.5,8.6361
193.92,100.5,8.6361
194.93,101.5,8.6361
195.93,101.5,8.6361
196.94,103.5,8.6366
197.94,100.5,8.6366
198.95,100.5,8.6366
199.95,100.5,8.6366
200.96,99.5,8.6366
201.96,101.5,8.6366
202.97,100.5,8.6366
203.97,101.5,8.6366
204.98,101.5,8.6366
205.98,99.5,8.6366
206.99,101.5,8.6366
208.0,102.5,8.6372
209.0,101.5,8.6372
210.01,99.5,8.6372
211.01,101.5,8.6372
212.02,100.5,8.6372
213.02,100.5,8.6372
214.03,102.5,8.6372
215.03,101.5,8.6372
216.04,100.5,8.6372
217.04,100.5,8.6372
218.05,102.5,8.6374
219.05,99.5,8.6374
220.06,101.5,8.6374
221.06,99.5,8.6374
222.07,102.5,8.6374
223.07,100.6,8.6374
224.08,102.5,8.6374
225.08,99.5,8.6374
226.09,101.5,8.6374
227.09,101.5,8.6374
228.1,103.5,8.6377
229.1,100.5,8.6377
230.11,101.5,8.6377
231.11,101.5,8.6377
232.12,99.5,8.6377
233.12,101.5,8.6377
234.13,100.5,8.6377
235.13,101.6,8.6377
236.14,99.5,8.6377
237.14,102.5,8.6377
238.15,101.5,8.6377
239.15,100.5,8.6378
240.16,101.5,8.6378
241.16,100.5,8.6378
242.17,101.5,8.6378
243.17,100.5,8.6378
244.18,100.5,8.6378
245.19,100.5,8.6378
246.19,100.5,8.6378
247.2,102.5,8.6378
248.2,100.5,8.6378
249.21,101.5,8.6381
250.21,100.5,8.6381
251.22,99.5,8.6381
252.22,100.5,8.6381
253.23,102.5,8.6381
254.23,101.5,8.6381
255.24,102.5,8.6381
256.24,101.5,8.6381
257.25,99.5,8.6381
258.25,101.5,8.6381
259.26,101.4,8.6382
260.26,101.4,8.6382
261.27,99.5,8.6382
262.27,101.5,8.6382
263.28,100.5,8.6382
264.28,101.5,8.6382
265.29,100.5,8.6382
266.3,100.5,8.6382
267.3,101.5,8.6382
268.31,101.5,8.6382
269.31,99.5,8.6382
270.32,102.5,8.6382
271.32,100.5,8.6382
272.33,102.5,8.6382
273.33,100.5,8.6382
274.34,100.5,8.6382
275.34,100.5,8.6382
276.35,101.5,8.6382
277.35,100.5,8.6382
278.36,100.5,8.6382
279.36,101.5,8.6382
280.37,99.5,8.6382
281.37,101.5,8.6383
282.38,104.5,8.6383
283.38,101.5,8.6383
284.39,99.5,8.6383
285.39,100.7,8.6383
286.4,100.5,8.6383
287.4,101.5,8.6383
288.41,100.4,8.6383
289.41,100.5,8.6383
290.42,103.5,8.6383
291.42,99.5,8.6383
292.43,102.5,8.6386
293.43,102.5,8.6386
294.44,100.5,8.6386
295.44,99.5,8.6386
296.45,100.5,8.6386
297.45,101.5,8.6386
298.46,101.5,8.6386
299.46,101.5,8.6386
300.47,100.5,8.6386
301.47,100.5,8.6386
302.48,101.5,8.6386
303.48,101.5,8.6387
304.49,100.5,8.6387
305.49,103.5,8.6387
306.5,99.5,8.6387
307.5,100.5,8.6387
308.51,100.5,8.6387
309.51,101.5,8.6387
310.52,100.5,8.6387
311.53,100.5,8.6387
312.53,99.5,8.6387
313.54,102.5,8.6387
314.54,100.5,8.6387
315.55,101.5,8.6387
316.55,100.5,8.6387
317.56,101.5,8.6387
318.56,101.5,8.6387
319.57,101.5,8.6387
320.57,100.5,8.6387
321.58,100.5,8.6387
322.58,101.5,8.6387
323.59,99.5,8.6387
324.59,101.5,8.6387
325.6,101.5,8.6387
326.6,100.5,8.6387
327.61,103.5,8.6389
328.61,101.5,8.6389
329.62,99.5,8.6389
330.62,100.5,8.6389
331.63,102.5,8.6389
332.63,101.5,8.6389
333.64,100.5,8.6389
334.64,101.5,8.6389
335.65,102.5,8.6393
336.66,101.5,8.6393
337.66,100.6,8.6393
338.66,101.5,8.6393
339.67,100.5,8.6393
340.68,101.5,8.6395
341.68,100.6,8.6395
342.68,100.5,8.6395
343.69,101.5,8.6395
344.7,99.5,8.6395
345.7,103.5,8.6395
346.71,100.5,8.6395
347.71,102.5,8.6395
348.72,99.5,8.6395
349.72,100.5,8.6395
350.73,100.5,8.6395
351.73,100.5,8.6395
352.74,103.5,8.6395
353.74,100.5,8.6395
354.75,100.5,8.6395
355.75,102.5,8.6395
356.76,100.5,8.6395
357.76,100.6,8.6395
358.76,100.7,8.6395
359.77,101.5,8.6395
360.78,99.5,8.6395
361.78,101.1,8.6395
362.79,101.5,8.6397
363.79,103.5,8.6401
364.8,99.5,8.6401
365.8,100.5,8.6401
366.81,100.2,8.6401
367.82,100.6,8.6401
368.82,102.5,8.6401
369.83,101.6,8.6401
370.83,100.5,8.6401
371.84,101.2,8.6401
372.84,101.5,8.6401
373.85,100.6,8.6401
374.85,100.5,8.6401
375.86,101.5,8.7183
376.86,103.5,8.7191
377.87,3.0,1.7514
378.87,324.3,2.1152
379.88,304.6,2.4414
380.88,330.8,2.5918
381.88,353.9,2.7975
382.89,339.3,2.9294
383.89,314.3,3.1049
384.9,322.8,3.335
385.9,301.4,3.5449
386.91,310.4,3.7487
387.91,307.4,3.946
388.92,291.5,4.2523
389.92,307.4,4.4729
390.93,306.6,4.7898
391.93,303.4,5.0506
392.94,303.4,5.4181
393.94,308.4,5.6472
394.95,305.3,5.9052
395.96,304.4,6.1625
396.96,307.4,6.3832
397.96,306.1,6.6153
398.97,326.4,6.9642
399.97,299.5,6.9916
400.98,287.5,6.9918
401.98,189.0,6.9919
402.99,180.2,7.0848
403.99,157.2,7.0848
405.0,166.2,7.085
406.0,199.0,7.085
407.01,192.9,7.0853
408.01,212.9,7.0865
409.02,130.3,7.0865
410.03,107.4,7.0865
411.03,110.4,7.0865
412.04,105.4,7.0865
413.04,139.3,7.0865
414.05,106.4,7.0865
415.05,128.3,7.0865
416.06,124.3,7.0865
417.06,201.2,7.5798
418.07,109.4,7.6278
419.07,107.4,7.6279
420.08,125.4,7.6279
421.08,166.1,7.6281
422.09,255.7,7.6284
423.09,203.9,7.6285
424.1,143.4,7.6285
425.1,189.0,7.6285
426.11,200.9,7.6362
427.11,127.3,7.6389
428.12,160.5,7.6325
429.12,156.2,7.841
430.13,100.5,7.841
431.13,100.5,7.841
432.14,102.5,7.841
433.14,126.4,7.841
434.15,100.5,7.841
435.15,101.5,7.841
436.16,110.4,7.841
437.16,103.5,7.841
438.17,106.4,7.841
439.17,100.5,7.841
440.18,205.3,7.9075
441.18,120.4,7.9075
442.19,101.5,7.9075
443.19,100.5,7.9075
444.2,102.6,7.9075
445.2,100.5,7.9075
446.21,99.5,7.9075
447.21,101.6,7.9075
448.22,99.5,7.9075
449.22,101.5,7.9075
450.23,101.5,7.9075
451.23,100.5,7.9075
452.24,185.0,7.908
453.24,101.5,7.908
454.25,100.5,7.908
455.25,101.5,7.908
456.26,102.5,7.908
457.26,99.5,7.908
458.27,102.5,7.9081
459.27,101.5,7.9081
460.28,99.5,7.9081
461.28,102.5,7.9081
462.29,189.0,8.069
463.29,100.6,8.069
464.3,101.5,8.069
465.3,99.5,8.069
466.31,102.5,8.069
467.31,100.5,8.069
468.32,101.5,8.069
469.32,100.5,8.069
470.33,100.6,8.069
471.33,101.5,8.069
472.34,101.5,8.069
473.34,101.5,8.069
474.35,257.6,8.5142
475.35,101.5,8.5142
476.36,101.5,8.5142
477.37,105.4,8.5142
478.37,99.5,8.5142
479.38,101.5,8.5142
480.38,100.5,8.5142
481.39,100.4,8.5142
482.39,99.5,8.5142
483.4,101.4,8.5142
484.4,101.5,8.5142
485.41,127.4,8.6427
486.41,101.5,8.6423
487.42,100.5,8.6423
488.42,101.5,8.6423
489.43,101.6,8.6423
490.43,101.5,8.6423
491.44,100.5,8.6423
492.44,102.5,8.6423
493.45,118.4,8.6423
494.45,100.5,8.6423
495.46,101.5,8.6423
496.46,103.5,8.6428
497.47,100.5,8.6428
498.48,101.5,8.6428
499.48,99.5,8.6428
500.49,101.5,8.6428
501.49,100.5,8.6428
502.5,101.5,8.6428
503.5,101.5,8.6428
504.51,99.5,8.6428
505.51,100.5,8.6428
506.52,101.5,8.6428
507.52,102.5,8.6428
508.53,100.5,8.6433
509.53,102.5,8.6433
510.54,99.5,8.6433
511.54,101.5,8.6433
512.55,99.5,8.6433
513.55,102.5,8.6433
514.56,99.5,8.6433
515.56,101.5,8.6433
516.57,101.5,8.6433
517.57,99.7,8.6433
518.58,100.5,8.6433
519.58,102.5,8.6438
520.59,101.5,8.6438
521.59,101.6,8.6438
522.6,101.5,8.6438
523.6,101.5,8.6438
524.61,99.5,8.6438
525.61,101.5,8.6438
526.62,100.5,8.6438
527.62,100.5,8.6438
528.63,101.5,8.6438
529.63,101.5,8.6438
530.64,101.5,8.6438
531.64,101.5,8.6438
532.65,101.5,8.6438
533.65,101.5,8.6438
534.66,101.5,8.6438
535.67,101.5,8.6438
536.67,99.5,8.6438
537.68,100.5,8.6438
538.68,106.5,8.6438
539.68,100.7,8.6439
540.69,100.5,8.6439
541.69,101.5,8.6439
542.7,100.5,8.6439
543.7,100.5,8.6439
544.71,101.5,8.6439
545.71,99.5,8.6439
546.72,101.5,8.6439
547.73,100.5,8.6439
548.73,100.5,8.6439
549.74,101.5,8.6442
550.74,103.5,8.6442
551.75,103.5,8.6442
552.75,100.5,8.6442
553.76,102.5,8.6442
554.76,100.5,8.6442
555.77,100.5,8.6442
556.77,101.5,8.6442
557.78,99.6,8.6442
558.78,101.5,8.6442
559.79,101.5,8.6442
560.79,100.5,8.6442
561.8,102.6,8.6442
562.8,99.4,8.6442
563.81,101.5,8.6442
564.81,100.5,8.6442
565.82,101.5,8.6442
566.82,100.5,8.6442
567.83,100.5,8.6442
568.83,100.5,8.6442
569.84,100.5,8.6442
570.84,100.5,8.6442
571.85,102.5,8.6443
572.85,100.8,8.6443
573.85,100.8,8.6443
574.86,100.6,8.6443
575.86,101.5,8.6443
576.87,100.4,8.6443
577.88,100.3,8.6443
578.88,100.5,8.6443
579.89,101.5,8.6443
580.89,99.5,8.6443
581.9,102.5,8.6443
582.9,101.2,8.6444
583.91,101.5,8.6444
584.91,100.5,8.6444
585.92,100.6,8.6444
586.92,100.5,8.6444
587.93,102.5,8.6444
588.93,100.5,8.6444
589.94,100.5,8.6444
590.94,101.5,8.6444
591.95,101.5,8.6444
592.96,103.5,8.6446
593.96,101.5,8.6446
594.96,99.6,8.6446
595.97,102.5,8.6446
596.97,99.5,8.6446
597.98,101.4,8.6446
598.99,99.5,8.6446
599.99,100.5,8.6446
601.0,101.5,8.6446
602.0,101.5,8.6446
603.01,100.5,8.6446
604.01,101.5,8.6446
605.02,100.5,8.6447
606.02,100.5,8.6447
607.03,101.5,8.6447
608.03,100.5,8.6447
609.04,102.5,8.6447
610.04,100.5,8.6447
611.05,100.5,8.6447
612.05,100.5,8.6447
613.06,101.5,8.6447
614.06,101.5,8.6447
615.07,101.5,8.6449
616.07,100.5,8.6449
617.08,101.5,8.6449
618.08,102.5,8.6449
619.09,99.5,8.6449
620.09,101.5,8.6449
621.1,100.5,8.6449
622.1,100.5,8.6449
623.11,101.5,8.6449
624.11,101.5,8.6449
625.12,100.5,8.6449
626.13,102.5,8.6449
627.13,101.5,8.645
628.14,99.5,8.645
629.14,102.5,8.6451
630.15,100.5,8.6451
631.15,101.5,8.6452
632.16,102.5,8.6452
633.16,99.5,8.6452
634.17,102.5,8.6452
635.17,100.5,8.6452
636.18,101.5,8.6452
637.18,100.5,8.6452
638.19,100.5,8.6452
639.19,101.5,8.6453
640.2,100.5,8.6453
641.2,107.5,8.6455
642.21,99.5,8.6455
643.21,101.5,8.6455
