scenario_jar,num_conflicts,num_scenarios
/home/miningframework/output/files/typescript-generator/1c03813f0d5593fbea4d3572a6ef028da3f034bd/original-without-dependencies/typescript-generator-core-1.16-SNAPSHOT.jar,1,1
/home/miningframework/output/files/jqm4gwt/6513def00e116ce29ef9eaeae02e18b8ec9a41db/original-without-dependencies/jqm4gwt-library-1.3.1-SNAPSHOT.jar,3,1
/home/miningframework/output/files/jndn/62f89871b57a8bc206428dacff6bde4e6fd305c3/original-without-dependencies/jndn-0.7.jar,1,1
/home/miningframework/output/files/designwizard/58fcd555cc6909bb7ca3df27d277600d8c871a81/original-without-dependencies/designwizard-1.5-SNAPSHOT.jar,2,1
/home/miningframework/output/files/spotify-web-api-java/e836da54e76e85cf60a2b34fc264e75a21d6f97a/original-without-dependencies/spotify-web-api-java-9.0.0-RC1.jar,1,1
/home/miningframework/output/files/launch4j-maven-plugin/fa32ac37750ca59daf0bc99d03ab1bf20c2f03ea/original-without-dependencies/launch4j-maven-plugin-1.7.9-SNAPSHOT.jar,2,2
/home/miningframework/output/files/migration-tools/de0e2f210167f6fea3a5a9937dfe42e1dccb4ddb/original-without-dependencies/nuodb-migrator-core-2.0-SNAPSHOT.jar,19,4
/home/miningframework/output/files/mongodb-async-driver/2df4f3664dbf6f7217cd03ea369c9f7d28427892/original-without-dependencies/mongodb-async-driver-1.1.0-SNAPSHOT.jar,1,1
/home/miningframework/output/files/log-synth/83316ef849229d87b24ce5d0d6d54f1f76764759/original-without-dependencies/log-synth-0.1-SNAPSHOT.jar,9,2
/home/miningframework/output/files/iban4j/52ace4f3cfdb442793c5a0b0f4b58c8fa5397c69/original-without-dependencies/iban4j-3.2.4-RELEASE.jar,9,1
/home/miningframework/output/files/iban4j/f3bf7d2b03dc703f74882f2f478e90e86db121a1/original-without-dependencies/iban4j-3.2.3-RELEASE.jar,4,1
/home/miningframework/output/files/iban4j/cb73f417d976a89c1b5066506a6ec368556845f6/original-without-dependencies/iban4j-3.2.2-RELEASE.jar,1,1
/home/miningframework/output/files/canal/10930b9e3d7a006f4c1c0eba42dfa6bfddc0a468/original-without-dependencies/canal.parse-1.0.21-SNAPSHOT.jar,3,1
/home/miningframework/output/files/roller/a963bb123df4591e12bfc0511791d9c79a71c0f7/original-without-dependencies/roller-classes.jar,2,1
/home/miningframework/output/files/accumulo/8312b0740ecdfaff7afd963e8bab91a0bfdeafd1/original-without-dependencies/accumulo-core-1.6.0-SNAPSHOT.jar,2,1
/home/miningframework/output/files/jboss-msc/2109ea6f82b5ab20a1a6b918654f7f0e990a5c06/original-without-dependencies/jboss-msc-1.3.0.Beta1-SNAPSHOT.jar,1,1
/home/miningframework/output/files/staxmapper/8df8c6aad07328ccec3c4326485074342d85673b/original-without-dependencies/staxmapper-1.2.0.Beta1-SNAPSHOT.jar,1,1
/home/miningframework/output/files/remoting-jmx/de3218ef58ebd3293e2afbe472f5a90f5c33e0e0/original-without-dependencies/remoting-jmx-3.0.5.CR1-SNAPSHOT.jar,4,2
/home/miningframework/output/files/discovery/99c2bc3a686bfaa15e56484c3828e1fb0e17cfd6/original-without-dependencies/discovery-plugin-strategy-starter-gateway-6.11.0-SNAPSHOT.jar,1,1
/home/miningframework/output/files/discovery/b71b398b74eea4b8684bfdb091c43e58b627403d/original-without-dependencies/discovery-plugin-strategy-starter-gateway-6.11.0-SNAPSHOT.jar,1,1
/home/miningframework/output/files/onebusaway-application-modules/a21c48b8807544c88faf02f00c51ae2bd26d3d8b/original-without-dependencies/onebusaway-presentation-2.2.8-cs-SNAPSHOT.jar,1,1
/home/miningframework/output/files/nfe/a4be269d5dc77dafeedaa7986ce331f1dac5bfae/original-without-dependencies/nfe-3.0.31-SNAPSHOT.jar,1,1
/home/miningframework/output/files/nfe/e844ec0fb51e9a8692e52dd917a51c8f6efbad5c/original-without-dependencies/nfe-3.0.1-SNAPSHOT.jar,3,1
/home/miningframework/output/files/dcm4che/751257d4699542e73929367a83fe59d2989fafca/original-without-dependencies/dcm4che-imageio-opencv-5.23.0.jar,1,1
/home/miningframework/output/files/datasift-java/27ae5e0af9801b9e37cd960e12136404eae3676e/original-without-dependencies/datasift-java-1.1.1-SNAPSHOT.jar,6,2
/home/miningframework/output/files/datasift-java/63473e61923aeb786325b6edf3828aa7538be0e6/original-without-dependencies/datasift-java-1.1.0-SNAPSHOT.jar,2,2
/home/miningframework/output/files/orientdb-etl/889e65b57d07559f507bcef0e966f6f0612ae9dd/original-without-dependencies/orientdb-etl-2.1.3.jar,1,1
/home/miningframework/output/files/camus/94ecd8cac46d23ae6dfd40fb37d149660ed2cf34/original-without-dependencies/camus-sweeper-0.1.0-SNAPSHOT.jar,1,1
/home/miningframework/output/files/geoserver-manager/352e241e0bf2b9c4a7d640dd5ca7795e1b5d303a/original-without-dependencies/geoserver-manager-1.2-SNAPSHOT.jar,3,2
/home/miningframework/output/files/jsondiff/4ac27123bccc0e733c27d3be222175e4862a5869/original-without-dependencies/jsondiff-1.0-SNAPSHOT.jar,1,1
/home/miningframework/output/files/jsondiff/cd3cba0a2fcc4f07a4e04f0e729962c2bbd6b769/original-without-dependencies/jsondiff-1.0-SNAPSHOT.jar,1,1
/home/miningframework/output/files/jruby-maven-plugins/9a1038d1343abc2df3ead351e22d7d481bbdffbe/original-without-dependencies/gemify-maven-plugin-0.22.0-SNAPSHOT.jar,1,1
/home/miningframework/output/files/jruby-maven-plugins/1b783e16c0c48cfd4ac14e4bb393963879969688/original-without-dependencies/gem-maven-plugin-0.22.0-SNAPSHOT.jar,7,1
/home/miningframework/output/files/asterisk-java/c2e7dc11a5842730c43dea7f8a0f7b7f9cc1f8ee/original-without-dependencies/asterisk-java.jar,3,2
/home/miningframework/output/files/asterisk-java/a4b27137cc92af086da78fdfb634a441cb07e1d0/original-without-dependencies/asterisk-java.jar,2,1
/home/miningframework/output/files/swagger-maven-plugin/6709abca5c021468e26de8b69255cf583959377b/original-without-dependencies/swagger-maven-plugin-2.3.2-SNAPSHOT.jar,1,1
/home/miningframework/output/files/camel-ironmq/7b8e755aa410ddd2841a5471f78bf5256a647b76/original-without-dependencies/camel-ironmq-2.15.3.jar,1,1
/home/miningframework/output/files/movsim/633cf8a7804a537c3b908eff2ec21dc4213d9b77/original-without-dependencies/MovsimCore-1.6.0-SNAPSHOT-jar-with-dependencies.jar,1,1
/home/miningframework/output/files/movsim/dda7cfc15c5dc1102f21327f720973fa36dbc38b/original-without-dependencies/movsim-0.1.jar,1,1
/home/miningframework/output/files/azure-tables-hadoop/f5ae55a8d5024fba05bd9a188ae18116b624a69d/original-without-dependencies/microsoft-hadoop-azure-0.0.2.jar,1,1
/home/miningframework/output/files/otr4j/445fe2a8ad55d7da4043a22a4adc2c09ee4097f4/original-without-dependencies/org.otr4j-0.23-SNAPSHOT.jar,2,2
/home/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/lyra-0.3.2-SNAPSHOT.jar,9,2
/home/miningframework/output/files/shazamcrest/9be9807f1cf79c5a11d69fde25afc99f3fb2f40c/original-without-dependencies/shazamcrest-0.11-SNAPSHOT.jar,1,1
/home/miningframework/output/files/ninja/335e2c3e80a2687ceb8ae90a08a6228ef6daef02/original-without-dependencies/ninja-core-5.1.5-SNAPSHOT.jar,7,1
/home/miningframework/output/files/sdk-java/afce3a22ad47ca4eb3292a0285d378c4ae4cc605/original-without-dependencies/sdk-java-2.0.0-SNAPSHOT.jar,2,2
/home/miningframework/output/files/redpen/6070b11414a006e8f3c05e457543200a9f558809/original-without-dependencies/redpen-core-1.5.6-SNAPSHOT.jar,2,1
/home/miningframework/output/files/redpen/40227ac51b9b6b17183afc17af9f910131ca6f91/original-without-dependencies/redpen-core-1.5.6-SNAPSHOT.jar,1,1
/home/miningframework/output/files/jline2/6db1644351479fb82c909d82b0b57b321440a5e6/original-without-dependencies/original-jline-2.12-SNAPSHOT.jar,2,2
/home/miningframework/output/files/pebble/aa932204dedbe24bdefeb75593385eb0c091e7f7/original-without-dependencies/pebble-3.0.0-SNAPSHOT.jar,6,3
/home/miningframework/output/files/pebble/c8c30f79bfa1849d04e41ed14402ddc2f2746fe9/original-without-dependencies/pebble-3.0.0-SNAPSHOT.jar,6,3
/home/miningframework/output/files/elasticsearch-analysis-morfologik/6024cb183c93a9bcde34205c97b4a1dfb3694ac5/original-without-dependencies/original-elasticsearch-analysis-morfologik-2.1.jar,2,1
/home/miningframework/output/files/dyn4j/b6c114ea1ff974840b5daa3092732877134ecda2/original-without-dependencies/dyn4j-4.1.0.jar,1,1
/home/miningframework/output/files/openpnp/36f65ec0aa210007f525f3fad494d0f2e8d843cb/original-without-dependencies/openpnp-gui-0.0.1-alpha-SNAPSHOT.jar,1,1
/home/miningframework/output/files/openpnp/db3203525ab5fe997c4cf7f90dce74d9d5c74943/original-without-dependencies/openpnp-gui-0.0.1-alpha-SNAPSHOT.jar,3,1
/home/miningframework/output/files/openpnp/0713b6c46487e92a89d68780a39282cce8446abd/original-without-dependencies/openpnp-gui-0.0.1-alpha-SNAPSHOT.jar,1,1
/home/miningframework/output/files/liquibase/9ae2b572c79ff0273f1dfb2f867148e74dfebb98/original-without-dependencies/liquibase-3.7.0-SNAPSHOT.jar,1,1
/home/miningframework/output/files/ohc/cf706bb89ebae023432c2bbd949266bfd68401e8/original-without-dependencies/ohc-core-0.6.0.jar,1,1
/home/miningframework/output/files/jbox2d/6c7d53a0ccf1fe88f0cd1debaf7389b52810e14d/original-without-dependencies/jbox2d-library-2.2.1.2-SNAPSHOT.jar,2,1
/home/miningframework/output/files/consumer-dispatcher/ad52e52884dde01fb2762e25e77fcd8db77ab84f/original-without-dependencies/consumerdispatcher-0.1.1-jar-with-dependencies.jar,1,1
/home/miningframework/output/files/jcabi-github/70a85681b5440ecdadd24e346039ddebc81e965d/original-without-dependencies/jcabi-github-1.0-SNAPSHOT.jar,6,1
/home/miningframework/output/files/mclauncher-api/18b42d87e39be1a3bd4f51f5828aa7db54dd6e11/original-without-dependencies/mclauncher-api-0.3.jar,4,1
/home/miningframework/output/files/couchdb-lucene/a26642d5ab84f52d51eca92ce9ee594420eb719e/original-without-dependencies/couchdb-lucene-0.6-SNAPSHOT.jar,6,2
/home/miningframework/output/files/jcabi-github/b753098546c4fce159d88e863277216c3ec2e845/original-without-dependencies/jcabi-github-1.0-SNAPSHOT.jar,1,1
/home/miningframework/output/files/atom-hopper/5addacd45fc6c2c434d877a5a15f78af9c7674be/original-without-dependencies/ah-jetty-server-0.9.6-SNAPSHOT.jar,2,1
/home/miningframework/output/files/galen/ac103adc6ff68969627d7df20590a8177c24af19/original-without-dependencies/galen-1.0.5-SNAPSHOT.jar,2,2
/home/miningframework/output/files/rabbitmq-flume-plugin/ed70b2c5c33b52017f2528a587894c01be750ed7/original-without-dependencies/rabbitmq-flume-plugin-1.0.3-customheaders-0.1.jar,1,1
/home/miningframework/output/files/hdfs2cass/d9ccc2bac7fe1bbb5a690b6a95ab80eac4e0fa36/original-without-dependencies/spotify-hdfs2cass-2.5.jar,1,1
/home/miningframework/output/files/gelfj/f57a572d8c372b60afde1f1f300fdb93e3d1a194/original-without-dependencies/gelfj-1.0.jar,1,1
/home/miningframework/output/files/aeolus/85127f4c5b94cc63493a78baf3bcb0f703a4bca5/original-without-dependencies/lrb-1.0-SNAPSHOT-jar-with-utils.jar,15,1
/home/miningframework/output/files/jdbi3/9f40c034b7d4b1a262f723ec81a630d1ebeb31bd/original-without-dependencies/jdbi3-0.1-SNAPSHOT.jar,1,1
/home/miningframework/output/files/apgdiff/6184333a9bab436893e9d501b6cdba86b0c4b0c8/original-without-dependencies/apgdiff-2.6.0.jar,1,1
/home/miningframework/output/files/apgdiff/df3a67acdd167f1c2af1b52bb94e8580ce323e43/original-without-dependencies/apgdiff-2.5.0-SNAPSHOT.jar,3,1
/home/miningframework/output/files/apgdiff/f8a63c5f0ad47c6bbb48220fffad3a1d0889bb3b/original-without-dependencies/apgdiff-2.4.1-SNAPSHOT.jar,1,1
/home/miningframework/output/files/apgdiff/969537124e1b37732eb6bf02926238ec18dc7c3e/original-without-dependencies/apgdiff-2.3-SNAPSHOT.jar,1,1
/home/miningframework/output/files/swagger-parser/73715caa96ec4699d6ef99da54e59497c565e6b4/original-without-dependencies/swagger-parser-cli.jar,6,1
/home/miningframework/output/files/swagger-parser/3b00f2990dbc8aa4f4bddeac1926c18f943dcec4/original-without-dependencies/swagger-parser-v3-2.0.13-SNAPSHOT.jar,3,1
/home/miningframework/output/files/swagger-parser/9bd3910e741bbf9612deed248dfe61c51afa41b6/original-without-dependencies/swagger-parser-1.0.23-SNAPSHOT.jar,1,1
/home/miningframework/output/files/jsonld-java/67ce1f47c7e559fb636cf7c5a1cd2d5950990156/original-without-dependencies/jsonld-java-0.11.0-SNAPSHOT.jar,1,1
/home/miningframework/output/files/omnisecurity/709bf9a6157b4b5ff8defca103c94811a87c0c04/original-without-dependencies/omnifaces-security-0.1-SNAPSHOT.jar,1,1
/home/miningframework/output/files/firefly/7c207900f6cb1bb9eca2ab0d127b42442231b0fd/original-without-dependencies/firefly-nettool.jar,2,1
/home/miningframework/output/files/schema-repo/f85f90da3d8305f4cd40870cf736123b49ae379f/original-without-dependencies/schema-repo-server-0.1.2-SNAPSHOT.jar,4,1
/home/miningframework/output/files/xdi2/eb0bebb706227aea2ddd7fbdb01fd0d5d7c77038/original-without-dependencies/xdi2-core-0.7-SNAPSHOT.jar,6,2
/home/miningframework/output/files/jgrapht/f1961d7d4809ba4ac3dc8ab59f88d269d1ebdec0/original-without-dependencies/jgrapht-io-1.1.1-SNAPSHOT-uber.jar,1,1
/home/miningframework/output/files/fastweixin/0519f3179f85a6f22a87251442e898f49ad53d7c/original-without-dependencies/fastweixin.jar,1,1
/home/miningframework/output/files/structr/970ffd3236d38988dc90f3fd659acb693e3d8740/original-without-dependencies/structr-core-3.6-SNAPSHOT.jar,2,1
/home/miningframework/output/files/nar-maven-plugin/f094671078becaaf84107cb3859f4a41a66be2af/original-without-dependencies/nar-maven-plugin-3.6.1-SNAPSHOT.jar,1,1
/home/miningframework/output/files/docker-java/62843f36d4563fb512f037e0b8b7418aa0a33765/original-without-dependencies/docker-java-0.6.1-SNAPSHOT.jar,1,1
/home/miningframework/output/files/assertj-assertions-generator/90ea9aa591a04829f67fe32d1f2f97fa3ca20064/original-without-dependencies/assertion-generator.jar,1,1
