Time_Sec,CPU_Percent,Memory_GB
0,0.0,0.0007199999999999999
1,217.36999999999998,0.21778
2,45.78,0.46597
3,261.0,0.67177
4,300.25,0.84824
5,288.6,0.96875
6,334.78000000000003,1.0410300000000001
7,332.14,1.15335
8,309.60999999999996,1.28599
9,286.74,1.36753
10,238.97999999999996,1.5078
11,322.8,1.6531799999999996
12,149.85999999999999,1.8659500000000002
13,317.4800000000001,2.01917
14,301.55,2.1046500000000004
15,398.06000000000006,1.6978199999999997
16,337.44,1.9512100000000003
17,324.9,2.24772
18,341.38,2.43331
19,342.74000000000007,2.712
20,325.61999999999995,3.01447
21,316.7,3.26552
22,309.64,3.495
23,307.0300000000001,3.6976499999999994
24,305.85,3.88403
25,304.7900000000001,4.10941
26,306.39,4.29892
27,305.49000000000007,4.4536
28,303.56000000000006,4.61642
29,299.19,4.73909
30,288.98,4.867189999999999
31,279.17,5.0068
32,267.09999999999997,5.1947
33,226.63000000000002,5.32439
34,200.91000000000003,5.42403
35,168.11,5.51131
36,168.99000000000004,5.627419999999999
37,168.67000000000002,5.76478
38,149.94,5.861089999999999
39,153.95999999999998,5.9512
40,183.72000000000003,6.0362100000000005
41,167.34,6.145950000000001
42,141.06,6.249810000000001
43,132.50000000000006,6.345470000000001
44,116.30999999999999,6.39803
45,112.21999999999998,6.4528099999999995
46,121.67999999999999,6.5192299999999985
47,123.08,6.575480000000001
48,144.47,6.62632
49,150.53000000000003,6.7719700000000005
50,138.84,6.870900000000001
51,117.96,6.912389999999999
52,140.78000000000003,6.917699999999999
53,150.04000000000002,6.91802
54,136.88,6.928009999999999
55,117.65,6.928009999999999
56,107.86999999999998,6.934639999999999
57,122.88000000000002,6.938059999999998
58,124.85999999999999,6.95249
59,133.74999999999997,6.98607
60,146.38,6.988479999999998
61,129.13,6.988489999999999
62,117.84,6.991079999999999
63,112.48000000000002,7.02069
64,111.85,7.06097
65,109.25999999999999,7.061
66,105.09,7.061020000000001
67,107.67999999999999,7.06104
68,106.26999999999998,7.06112
69,109.99000000000001,7.06113
70,114.27000000000001,7.0611500000000005
71,122.19000000000001,7.0612200000000005
72,120.61999999999998,7.0627900000000015
73,123.00000000000003,7.0642900000000015
74,123.17999999999999,7.06432
75,125.87,7.064330000000001
76,124.1,7.064330000000001
77,112.55,7.064330000000001
78,109.17,7.064330000000001
79,126.29,7.064500000000001
80,119.2,7.0673
81,135.23,7.07042
82,133.69,7.07876
83,138.9,7.111110000000001
84,143.06,7.111670000000001
85,173.01000000000002,7.14344
86,162.52,7.17012
87,134.85999999999999,7.178880000000001
88,117.83000000000001,7.210940000000001
89,128.0,7.29597
90,108.0,7.332179999999999
91,104.59,7.332179999999999
92,104.8,7.332179999999999
93,106.47,7.333779999999999
94,105.58,7.333779999999999
95,113.47,7.36154
96,115.03999999999999,7.389419999999999
97,111.84,7.3909
98,108.87,7.392270000000001
99,119.58999999999999,7.397270000000001
100,104.47999999999999,7.397270000000001
101,110.07000000000001,7.397320000000001
102,101.41,7.397320000000001
103,101.41,7.450489999999999
104,123.19000000000001,7.507680000000001
105,101.8,7.617614285714285
106,119.52000000000001,7.570519999999999
107,101.0,7.911250000000001
108,114.72,7.57077
109,122.05,7.3533
110,100.89,7.57105
111,101.1,7.57106
112,102.12,7.571070000000001
113,106.0,7.593166666666666
114,110.66,7.57123
115,102.74444444444445,7.5933111111111105
116,115.03,7.5715699999999995
117,111.25999999999999,7.57161
118,101.5,7.57161
119,106.57000000000001,7.597869999999999
120,100.4,7.597869999999999
121,101.42,7.597869999999999
122,112.74000000000001,7.65038
123,101.2,7.65038
124,117.74000000000001,7.72671
125,108.46,7.75538
126,106.67,7.78159
127,100.5,7.78159
128,107.37,7.8149299999999995
129,109.47999999999999,7.846089999999999
130,109.68000000000002,7.8927700000000005
131,105.88,7.94982
132,112.14000000000001,8.01925
133,111.65,8.21653
134,127.46,8.347209999999999
135,116.81999999999998,8.43708
136,111.46,8.472379999999998
137,101.3,8.472379999999998
138,100.88,8.472379999999998
139,101.49,8.472379999999998
140,101.1,8.472379999999998
141,101.2,8.472399999999999
142,102.31,8.472460000000002
143,101.11,8.472489999999999
144,101.31,8.47257
145,100.7,8.4726
146,101.0,8.4726
147,101.2,8.47263
148,101.11,8.47263
149,102.1,8.47263
150,100.97999999999999,8.47263
151,101.4,8.47263
152,101.32000000000001,8.47263
153,101.9,8.47263
154,100.2,8.47263
155,101.4,8.47263
156,102.8,8.472639999999998
157,100.73,8.47266
158,105.47999999999999,8.47266
159,105.47,8.47266
160,106.96,8.472669999999999
161,105.77000000000001,8.47269
162,100.91,8.47269
163,103.5,8.472710000000001
164,106.28,8.47272
165,105.17999999999999,8.47272
166,103.79,8.47272
167,104.1,8.47272
168,101.31,8.472760000000001
169,101.6,8.472760000000001
170,102.08,8.472760000000001
171,100.84,8.47278
172,102.71,8.47278
173,102.3,8.47278
174,101.51,8.47278
175,100.89,8.47278
176,100.86,8.47278
177,101.7,8.47278
178,100.6,8.47278
179,101.41,8.472789999999998
180,100.51,8.472789999999998
181,101.13,8.472789999999998
182,100.9,8.472799999999998
183,102.91,8.472799999999998
184,101.42999999999999,8.472799999999998
185,101.41,8.472799999999998
186,100.13000000000001,8.472819999999999
187,100.9,8.472819999999999
