Time_Sec,CPU_Percent,Memory_GB
0.0,0.0,0.0009
1.01,186.4,0.1949
2.01,44.9,0.4309
3.01,193.4,0.5939
4.01,280.3,0.8166
5.02,250.3,0.9152
6.02,283.3,1.0677
7.02,278.3,1.1829
8.02,298.2,1.3126
9.03,284.3,1.4305
10.03,251.3,1.5204
11.03,61.9,1.7003
12.03,186.5,1.8922
13.04,287.3,2.0604
14.04,288.2,2.1647
15.04,297.2,2.4129
16.05,270.7,1.7671
17.05,24.9,1.984
18.05,297.3,2.3308
19.06,288.2,2.4835
20.06,277.2,2.7188
21.06,299.3,3.0136
22.06,300.1,3.2769
23.07,298.1,3.4862
24.07,300.3,3.6548
25.07,298.1,3.8118
26.08,298.1,3.9934
27.08,299.1,4.2116
28.08,299.1,4.3454
29.08,298.1,4.4875
30.09,300.1,4.6311
31.09,299.1,4.7174
32.09,299.1,4.8346
33.1,284.2,4.9566
34.1,235.7,5.1558
35.11,185.0,5.2609
36.11,175.0,5.3582
37.12,108.5,5.4273
38.12,160.2,5.5112
39.13,160.1,5.6766
40.13,111.4,5.742
41.14,145.2,5.8274
42.15,108.4,5.8933
43.15,183.0,6.0131
44.16,164.1,6.1342
45.16,154.1,6.263
46.16,142.7,6.3522
47.17,103.7,6.4002
48.17,103.7,6.4701
49.18,102.5,6.5582
50.18,106.5,6.6133
51.18,144.5,6.6783
52.19,116.6,6.7453
53.19,171.5,7.0168
54.19,98.7,7.0688
55.2,103.7,7.0688
56.2,152.6,7.0688
57.2,121.8,7.0693
58.2,103.7,7.0693
59.21,99.7,7.0693
60.21,100.7,7.0693
61.21,101.8,7.0693
62.22,101.4,7.1407
63.22,102.8,7.1695
64.22,107.7,7.174
65.23,103.4,7.174
66.23,102.6,7.174
67.24,102.7,7.1685
68.24,100.7,7.1685
69.24,106.5,7.1686
70.25,98.7,7.1686
71.25,100.7,7.1686
72.26,100.5,7.1686
73.26,99.5,7.1686
74.27,102.5,7.1686
75.27,101.7,7.1686
76.27,104.7,7.1686
77.28,100.7,7.1686
78.28,98.7,7.1686
79.28,101.7,7.1686
80.28,104.7,7.1686
81.29,111.7,7.1686
82.29,100.7,7.1686
83.29,99.7,7.1686
84.3,101.7,7.1686
85.3,100.7,7.1686
86.3,99.7,7.1686
87.31,100.7,7.1686
88.31,99.7,7.1686
89.31,100.7,7.1686
90.31,100.7,7.1686
91.32,140.6,7.1686
92.32,214.3,7.1712
93.33,108.4,7.1715
94.33,106.4,7.1715
95.34,101.4,7.1716
96.34,105.4,7.1716
97.35,104.5,7.1716
98.35,152.5,7.4853
99.36,108.4,7.4853
100.36,100.4,7.4853
101.37,103.5,7.4853
102.37,101.4,7.4853
103.38,105.4,7.4853
104.38,100.4,7.4853
105.39,104.4,7.4853
106.4,103.4,7.4853
107.4,103.4,7.4855
108.41,101.4,7.4855
109.41,113.7,7.4855
110.42,109.4,7.4855
111.42,101.4,7.4855
112.43,101.4,7.4855
113.43,104.4,7.4855
114.44,101.4,7.4855
115.44,101.5,7.4855
116.45,159.1,7.4993
117.46,100.4,7.4993
118.46,100.4,7.4993
119.47,100.4,7.4993
120.47,106.4,7.4993
121.48,99.4,7.4993
122.48,105.5,7.4993
123.49,101.4,7.4993
124.49,99.4,7.4993
125.5,120.3,7.4994
126.51,100.5,7.4994
127.51,101.4,7.4994
128.52,101.4,7.4994
129.52,100.5,7.4994
130.53,136.5,7.4999
131.53,106.4,7.4999
132.54,101.5,7.4999
133.54,100.4,7.4999
134.55,100.4,7.4999
135.55,101.5,7.4999
136.56,101.4,7.4999
137.56,99.4,7.4999
138.57,101.3,7.4999
139.58,102.4,7.4999
140.58,104.4,7.4999
141.59,99.4,7.4999
142.59,101.5,7.4999
143.6,101.4,7.4999
144.6,100.5,7.4999
145.61,101.5,7.4999
146.61,148.3,7.5003
147.62,101.4,7.5003
148.62,100.4,7.5003
149.63,103.5,7.5003
150.63,99.4,7.5003
151.64,100.5,7.5003
152.65,103.4,7.5005
153.65,101.4,7.5005
154.66,100.4,7.5005
155.66,100.4,7.5005
156.67,101.5,7.5005
157.67,104.4,7.5008
158.68,101.5,7.5008
159.68,101.4,7.5008
160.69,101.4,7.5008
161.7,152.2,7.7633
162.7,101.4,7.7633
163.71,100.4,7.7633
164.71,100.5,7.7633
165.72,100.5,7.7633
166.72,100.4,7.7633
167.73,101.5,7.7633
168.73,101.4,7.7633
169.74,100.4,7.7633
170.74,101.4,7.7633
171.75,100.4,7.7633
172.76,101.5,7.7633
173.76,101.4,7.7633
174.77,99.4,7.7633
175.77,100.4,7.7633
176.78,101.4,7.7633
177.78,102.4,7.8505
178.79,101.4,8.1518
179.8,99.4,8.3338
180.8,181.0,8.6281
181.81,99.4,8.6281
182.81,102.5,8.6281
183.82,100.4,8.6281
184.82,101.4,8.6281
185.83,100.4,8.6281
186.83,101.4,8.6281
187.84,99.5,8.6281
188.85,101.4,8.6282
189.85,99.4,8.6282
190.86,102.4,8.6282
191.86,98.4,8.6282
192.87,102.5,8.6282
193.87,100.3,8.6282
194.88,100.5,8.6282
195.89,101.4,8.6282
196.89,101.4,8.6282
197.9,99.4,8.6282
198.9,102.4,8.6282
199.91,100.8,8.6285
200.91,100.5,8.6285
201.92,102.5,8.6285
202.92,99.4,8.6288
203.92,100.7,8.6288
204.93,100.5,8.6288
205.94,101.4,8.6288
206.94,102.5,8.6288
207.95,100.5,8.6289
208.95,100.4,8.6289
209.96,99.5,8.6289
210.96,101.7,8.6289
211.97,100.5,8.6289
212.97,100.5,8.6289
213.97,99.7,8.6289
214.98,100.4,8.6289
215.99,100.5,8.6289
216.99,101.4,8.6292
218.0,102.5,8.6292
219.0,99.5,8.6292
220.01,101.5,8.6292
221.01,102.5,8.6292
222.02,102.4,8.6292
223.02,99.5,8.6294
224.03,101.3,8.6294
225.03,100.4,8.6294
226.04,91.7,8.6294
227.04,101.5,8.6294
228.05,100.5,8.6294
229.05,101.4,8.6294
230.06,100.5,8.6294
231.06,101.5,8.6294
232.07,100.5,8.6294
233.07,100.5,8.6294
234.08,99.8,8.6294
235.08,101.5,8.6298
236.09,101.5,8.6298
237.09,100.7,8.6298
238.09,99.7,8.6298
239.1,97.3,8.6298
240.11,101.2,8.6298
241.12,100.4,8.6298
242.12,99.7,8.6298
243.12,102.5,8.6298
244.13,99.4,8.6298
245.13,101.5,8.6298
246.14,100.5,8.6298
247.14,99.8,8.6298
248.15,101.5,8.63
249.15,100.5,8.63
250.16,99.4,8.63
251.16,101.4,8.63
252.17,100.7,8.6301
253.17,102.5,8.6301
254.18,101.5,8.6301
255.18,101.4,8.6301
256.19,99.5,8.6301
257.19,100.4,8.6301
258.2,101.5,8.6301
259.2,100.5,8.6301
260.21,101.5,8.6301
261.21,99.5,8.6301
262.22,102.5,8.6301
263.23,100.4,8.6301
264.23,101.4,8.6301
265.23,99.8,8.6301
266.24,101.5,8.6301
267.24,100.4,8.6301
268.25,100.7,8.6301
269.25,100.5,8.6301
270.26,101.5,8.6301
271.26,101.5,8.6301
272.27,99.7,8.6301
273.27,102.5,8.6301
274.28,99.5,8.6301
275.28,101.4,8.6301
276.29,101.5,8.6301
277.29,99.6,8.6301
278.3,102.5,8.6301
279.3,100.6,8.6301
280.3,100.7,8.6301
281.31,100.5,8.6301
282.31,100.4,8.6301
283.32,100.5,8.6301
284.32,101.5,8.6301
285.33,100.5,8.6301
286.34,100.5,8.6301
287.34,102.4,8.6301
288.35,100.4,8.6301
289.35,100.5,8.6301
290.36,100.5,8.6301
291.36,100.4,8.6301
292.37,101.5,8.6304
293.37,99.5,8.6306
294.38,100.4,8.6306
295.38,100.5,8.6306
296.39,101.4,8.6306
297.39,102.5,8.6306
298.4,100.5,8.6306
299.41,100.2,8.6306
300.41,101.4,8.6306
301.42,99.5,8.6306
302.42,101.4,8.6306
303.43,101.4,8.6306
304.44,101.5,8.6311
305.44,100.4,8.6311
306.45,101.4,8.6311
307.45,100.5,8.6311
308.46,101.5,8.6311
309.46,100.4,8.6311
310.47,100.4,8.6311
311.47,101.4,8.6311
312.48,101.5,8.6311
313.48,99.5,8.6311
314.49,99.5,8.6311
315.5,100.5,8.6311
316.5,2045.9,1.8808
317.5,228.5,2.0405
318.5,255.3,2.1255
319.51,266.4,2.2019
320.51,128.4,2.2511
321.52,199.9,2.2873
322.52,227.2,2.3355
323.52,5.0,1.7859
324.53,255.3,2.013
325.53,279.2,2.1251
326.53,6.0,1.8728
327.54,263.3,2.0443
328.54,277.2,2.1526
329.54,9.0,1.8933
330.55,272.2,2.0485
331.55,273.5,2.1473
332.55,4263.4,1.9232
333.55,271.2,2.08
334.56,273.5,1.779
335.57,2.0,2.0174
336.57,271.2,2.1141
337.57,296.0,2.3189
338.58,12.0,1.9247
339.58,277.5,2.0698
340.58,275.2,2.1848
341.59,248.3,1.78
342.59,9.0,2.0008
343.59,299.3,2.3906
344.6,298.1,2.7423
345.6,295.1,2.8502
346.6,297.0,3.0271
347.6,299.1,3.3167
348.61,299.1,3.6365
349.61,298.1,3.9265
350.61,299.3,4.1791
351.62,300.1,4.3793
352.62,298.1,4.622
353.62,299.4,4.8555
354.62,294.1,5.0241
355.63,299.1,5.2514
356.63,298.3,5.4033
357.63,299.1,5.5217
358.64,289.1,5.6666
359.64,297.1,5.9071
360.64,299.2,6.038
361.64,299.1,6.1504
362.65,299.1,6.3869
363.65,298.4,6.6309
364.65,299.1,6.7594
365.66,245.7,7.1236
366.66,175.4,7.1756
367.66,164.3,7.1685
368.67,144.2,7.1685
369.68,241.8,7.1685
370.69,114.3,7.1686
371.69,214.8,7.1686
372.7,152.1,7.1688
373.7,110.7,7.169
374.71,104.5,7.169
375.71,102.7,7.169
376.71,110.6,7.169
377.72,129.6,7.1803
378.73,113.9,7.269
379.73,99.7,7.269
380.73,100.7,7.269
381.73,100.7,7.269
382.74,100.8,7.269
383.74,102.7,7.269
384.74,100.7,7.269
385.75,101.7,7.269
386.75,161.5,7.269
387.75,85.7,7.2693
388.76,99.7,7.2693
389.76,98.7,7.2695
390.76,99.7,7.2695
391.76,105.7,7.2695
392.77,102.7,7.2695
393.77,121.3,7.2696
394.78,116.6,7.2696
395.78,102.4,7.2696
396.79,109.4,7.2696
397.79,100.4,7.2696
398.8,102.4,7.2696
399.8,101.7,7.2696
400.81,144.7,7.2696
401.81,101.4,7.2696
402.82,107.3,7.2696
403.82,101.4,7.2696
404.83,129.4,7.2696
405.83,113.4,7.2696
406.84,111.4,7.2698
407.84,107.5,7.2698
408.85,111.3,7.2698
409.85,150.3,7.2699
410.86,154.2,7.2699
411.87,192.9,7.2699
412.87,207.8,7.6562
413.88,99.4,7.6822
414.88,102.4,7.7042
415.89,101.5,7.7042
416.89,100.4,7.7042
417.9,101.4,7.7042
418.91,101.4,7.7043
419.91,110.4,7.7043
420.92,101.5,7.7043
421.92,104.4,7.7044
422.93,105.4,7.7046
423.93,181.5,7.7046
424.94,101.4,7.7046
425.94,118.3,7.7046
426.95,104.4,7.7046
427.95,105.4,7.7046
428.96,108.5,7.7046
429.96,102.4,7.7046
430.97,99.4,7.7046
431.98,101.4,7.7046
432.98,102.5,7.7049
433.99,100.4,7.7049
434.99,101.4,7.7049
436.0,99.4,7.7049
437.0,104.4,7.7049
438.01,106.4,7.7049
439.01,100.4,7.7049
440.02,100.6,7.7049
441.02,101.5,7.7049
442.03,100.4,7.7049
443.04,101.4,7.7049
444.04,100.4,7.7049
445.05,100.4,7.7049
446.05,102.5,7.7049
447.06,101.4,7.7049
448.06,113.3,7.7049
449.07,99.4,7.7049
450.08,101.4,7.7049
451.08,102.4,7.7049
452.08,99.6,7.7049
453.09,101.4,7.7049
454.1,100.5,7.7049
455.1,101.4,7.7049
456.11,101.5,7.7049
457.11,101.5,7.7049
458.12,100.4,7.7049
459.12,100.4,7.7049
460.13,99.4,7.7051
461.13,102.6,7.7051
462.14,100.4,7.7051
463.14,105.4,7.7051
464.15,100.6,7.7051
465.15,100.4,7.7051
466.16,101.7,7.7051
467.16,100.5,7.7051
468.17,100.4,7.7051
469.17,100.4,7.7051
470.18,101.4,7.7051
471.18,101.4,7.7051
472.19,101.4,7.7051
473.2,106.5,7.7051
474.2,99.4,7.7051
475.21,102.5,7.7051
476.21,100.4,7.7051
477.22,100.4,7.7053
478.22,99.4,7.7053
479.23,104.5,7.7053
480.23,113.4,7.7053
481.24,100.5,7.7053
482.24,101.5,7.7053
483.25,101.5,7.7056
484.25,253.1,7.8539
485.26,218.0,7.8539
486.26,138.2,7.8556
487.27,153.5,7.8556
488.27,248.2,7.8556
489.27,295.1,7.856
490.28,267.1,7.8665
491.28,144.3,7.8665
492.29,133.3,7.8667
493.29,114.4,7.8669
494.3,105.4,7.8669
495.3,151.2,7.8669
496.31,100.5,7.8669
497.31,102.4,7.8592
498.32,101.4,7.8592
499.32,151.5,7.8599
500.33,137.4,7.9031
501.33,102.4,7.9031
502.34,124.3,7.9033
503.35,115.3,7.9033
504.35,103.4,7.9033
505.36,104.4,7.9033
506.36,99.4,7.9033
507.37,100.4,7.9033
508.37,101.4,7.9033
509.38,112.4,7.9033
510.38,101.4,7.9033
511.39,99.4,7.9033
512.4,181.1,7.9047
513.4,107.6,7.9047
514.4,101.8,7.9047
515.41,100.5,7.9047
516.41,100.7,7.9047
517.41,100.7,7.9047
518.42,100.5,7.9047
519.42,100.7,7.9047
520.43,101.5,7.9047
521.43,101.5,7.9048
522.44,101.5,7.9048
523.44,99.5,7.9048
524.45,115.7,7.928
525.45,157.3,8.2421
526.46,100.4,8.2421
527.46,100.5,8.2423
528.46,99.6,8.2423
529.47,86.5,8.2423
530.48,100.4,8.2423
531.48,100.4,8.2423
532.49,103.4,8.2423
533.49,102.4,8.2423
534.5,100.4,8.2423
535.5,100.4,8.2423
536.51,100.4,8.2423
537.51,100.7,8.2423
