Time_Sec,CPU_Percent,Memory_GB
0.0,0.0,0.0009
1.0,193.5,0.337
2.01,254.4,0.5547
3.01,287.3,0.8104
4.01,274.0,0.8993
5.02,332.1,1.0236
6.02,344.2,1.1491
7.02,301.3,1.3024
8.02,197.2,1.46
9.03,328.4,1.6689
10.03,306.5,1.8591
11.04,324.3,2.0114
12.04,333.1,2.2444
13.05,27.9,1.6706
14.05,317.6,1.8874
15.06,316.5,2.2152
16.06,347.2,2.3391
17.07,341.5,2.6155
18.07,341.9,2.866
19.08,327.5,3.1041
20.08,313.3,3.3526
21.09,314.4,3.7186
22.09,309.4,4.0481
23.1,305.4,4.4028
24.1,308.4,4.7335
25.11,307.4,4.9921
26.11,307.4,5.2505
27.11,318.1,5.5788
28.12,139.3,6.0081
29.13,135.3,6.4475
30.13,194.9,6.852
31.14,103.5,6.9522
32.14,109.4,6.9522
33.15,102.5,6.9522
34.15,163.2,6.9523
35.16,100.5,6.9523
36.16,214.0,6.9525
37.17,300.4,6.956
38.17,202.9,6.957
39.18,102.5,6.9571
40.18,103.5,6.9571
41.19,103.5,6.9571
42.19,101.5,6.9571
43.2,139.3,6.9572
44.2,100.5,6.9573
45.21,107.4,6.9574
46.21,163.1,6.9575
47.22,134.3,6.9575
48.22,100.5,6.9575
49.23,183.1,6.9576
50.23,181.0,7.1988
51.24,115.4,7.1988
52.24,103.5,7.1988
53.25,141.3,7.1989
54.25,100.5,1.5759
55.26,5.0,1.7633
56.26,302.2,1.8991
57.27,231.9,1.9718
58.27,220.2,2.0462
59.28,10.0,1.74
60.28,316.2,1.9021
61.28,8.0,1.6663
62.29,305.5,1.8478
63.29,335.9,1.9494
64.3,5.0,1.6811
65.3,303.0,1.8508
66.3,361.9,1.9695
67.31,5.0,1.7682
68.31,313.1,1.9039
69.31,9.0,1.6832
70.32,302.8,1.8576
71.32,354.9,1.9825
72.33,8.0,1.6704
73.33,301.4,1.8504
74.34,316.0,1.9524
75.34,12.0,1.5879
76.34,275.6,1.8232
77.35,311.3,2.1689
78.35,300.6,2.5173
79.36,346.9,2.6427
80.36,359.3,2.8423
81.37,318.3,2.9678
82.37,317.3,3.1438
83.38,316.3,3.3715
84.38,290.5,3.5807
85.39,319.3,3.7906
86.39,305.4,4.0043
87.4,286.4,4.3027
88.4,308.6,4.5396
89.41,308.4,4.8738
90.41,260.6,5.1351
91.42,307.4,5.4786
92.42,302.4,5.7288
93.43,306.5,5.9955
94.43,302.4,6.2411
95.44,309.3,6.4822
96.45,269.6,6.9392
97.45,271.2,6.9412
98.45,247.0,6.9412
99.46,181.1,6.9412
100.46,208.9,6.9412
101.47,128.6,6.9412
102.47,161.2,6.9412
103.48,140.2,7.0412
104.48,123.3,7.0412
105.49,146.2,7.0415
106.49,109.4,7.0415
107.5,126.3,7.0415
108.5,117.4,7.0416
109.51,118.4,7.0416
110.51,144.2,7.0416
111.52,114.4,7.0416
112.52,139.3,7.0416
113.53,102.5,7.0416
114.53,151.5,7.2287
115.54,178.1,7.6082
116.54,108.4,7.6279
117.55,102.5,7.6279
118.55,122.4,7.6279
119.56,134.4,7.6279
120.56,101.5,7.6279
121.57,290.5,7.6283
122.57,189.0,7.6284
123.58,113.4,7.6284
124.58,117.4,7.6284
125.59,105.5,7.6284
126.59,103.5,7.6284
127.6,116.5,7.6284
128.6,239.7,7.8386
129.61,99.5,7.8386
130.61,102.5,7.8386
131.62,100.5,7.8386
132.63,100.5,7.8386
133.63,101.5,7.8386
134.64,120.4,7.8386
135.64,104.5,7.8386
136.65,101.5,7.8386
137.65,100.5,7.8386
138.66,101.5,7.8386
139.66,101.5,7.8386
140.67,139.6,7.8388
141.67,139.3,7.9081
142.68,103.5,7.9081
143.68,100.5,7.9081
144.69,102.5,7.9081
145.69,99.5,7.9081
146.7,101.5,7.9081
147.7,100.5,7.9081
148.71,101.5,7.9081
149.71,101.5,7.9081
150.72,99.5,7.9081
151.72,101.5,7.9081
152.73,192.3,7.9089
153.73,100.5,7.9089
154.74,101.5,7.9089
155.74,103.5,7.9089
156.75,99.5,7.9089
157.75,104.5,7.909
158.76,99.5,7.909
159.76,102.5,7.909
160.77,101.5,7.909
161.77,99.5,7.909
162.78,101.5,7.909
163.79,187.0,8.0695
164.79,101.5,8.0695
165.8,119.4,8.0695
166.8,100.5,8.0695
167.81,102.5,8.0695
168.81,100.5,8.0695
169.82,100.5,8.0695
170.82,101.5,8.0695
171.83,103.5,8.0695
172.83,100.5,8.0695
173.84,102.5,8.0695
174.84,193.4,8.3123
