Time_Sec,CPU_Percent,Memory_GB
0.0,0.0,0.0009
1.0,219.5,0.2154
2.01,3185.9,0.4637
3.01,269.1,0.6804
4.01,301.5,0.828
5.02,308.0,0.9482
6.02,337.8,1.0647
7.02,347.7,1.1863
8.03,281.1,1.3056
9.03,246.2,1.4713
10.03,339.0,1.6749
11.04,303.1,1.8632
12.04,315.4,1.9848
13.04,332.6,2.2138
14.05,28.9,1.6745
15.05,313.6,1.8866
16.06,311.6,2.2145
17.06,356.5,2.33
18.07,346.2,2.6203
19.07,342.6,2.894
20.08,322.4,3.0995
21.08,312.4,3.3085
22.09,312.6,3.5645
23.09,315.4,3.9291
24.1,307.4,4.2312
25.1,304.4,4.5445
26.11,306.6,4.8211
27.11,311.4,5.0174
28.12,305.4,5.2397
29.12,319.3,5.5313
30.13,219.9,5.7903
31.13,253.7,5.9297
32.14,303.6,6.0805
33.14,304.6,6.3808
34.15,284.9,6.914
35.15,158.2,7.0238
36.16,131.3,7.0241
37.16,105.5,1.5792
38.17,8.0,1.7594
39.17,309.9,1.8947
40.17,254.2,1.9754
41.18,232.8,2.064
42.18,10.0,1.7352
43.18,345.0,1.9154
44.19,17.9,1.6926
45.19,328.0,1.8735
46.19,6.0,1.6055
47.2,290.1,1.8412
48.2,314.2,1.941
49.2,7.0,1.6855
50.21,316.3,1.8668
51.21,355.9,1.9879
52.22,11.0,1.8249
53.22,348.0,1.9604
54.22,6.0,1.6745
55.23,294.1,1.847
56.23,352.0,2.0041
57.23,8.0,1.7541
58.24,320.4,2.0899
59.24,300.5,2.4672
60.25,308.0,2.6001
61.25,357.0,2.7989
62.25,331.0,2.9416
63.26,315.4,3.1017
64.26,315.6,3.2942
65.27,309.4,3.4849
66.27,309.6,3.6579
67.28,306.4,3.842
68.28,304.4,4.0199
69.29,294.8,4.2959
70.29,308.4,4.4847
71.3,302.7,4.7591
72.3,303.4,5.0346
73.31,291.5,5.3053
74.31,311.4,5.5354
75.32,303.7,5.7345
76.32,306.3,5.9482
77.33,303.4,6.1382
78.33,302.5,6.3002
79.34,304.3,6.4874
80.34,322.3,6.871
81.35,305.4,6.8891
82.35,289.5,6.8895
83.36,276.5,6.8902
84.36,179.1,6.9903
85.37,134.3,6.9906
86.37,144.3,6.9907
87.38,137.4,6.9909
88.38,134.3,6.9909
89.39,143.4,6.9909
90.39,191.0,7.0909
91.4,138.3,7.0909
92.4,113.4,7.0909
93.41,127.3,7.0909
94.41,103.5,7.0909
95.42,115.5,7.0909
96.42,122.4,7.0909
97.43,110.4,7.0909
98.43,120.4,7.0909
99.44,153.2,7.0909
100.44,103.5,7.0909
101.45,102.5,7.0909
102.45,208.9,7.5948
103.46,102.5,7.6273
104.46,108.4,7.6273
105.47,108.4,7.6273
106.47,113.4,7.6273
107.48,164.2,7.6273
108.48,123.4,7.6273
109.49,256.8,1.5846
110.49,3.0,1.7261
111.5,340.3,2.031
112.5,305.1,2.4218
113.5,340.0,2.6006
114.51,356.9,2.7892
115.51,328.4,2.93
116.52,300.5,3.0994
117.52,312.4,3.2805
118.53,298.4,3.483
119.53,307.4,3.666
120.54,308.4,3.8413
121.54,300.4,4.0214
122.55,298.5,4.2942
123.55,308.6,4.4756
124.56,308.4,4.755
125.56,302.4,5.0307
126.57,303.4,5.2935
127.57,308.3,5.5353
128.58,308.4,5.7467
129.58,303.1,5.9654
130.59,306.4,6.1679
131.59,309.4,6.3266
132.6,303.5,6.5194
133.6,298.5,6.9391
134.61,270.6,6.9913
135.61,248.7,6.9915
136.62,216.9,6.9915
137.62,165.2,6.9915
138.63,127.3,6.9917
139.63,156.5,6.9917
140.64,139.3,6.9871
141.64,138.3,7.0326
142.65,222.8,7.0871
