Time_Sec,CPU_Percent,Memory_GB
0,0.0,0.0008199999999999999
1,191.47,0.20814
2,51.95,0.44786000000000004
3,207.45,0.6243699999999999
4,264.58,0.8246399999999999
5,250.28000000000006,0.93414
6,283.52,1.02798
7,288.95000000000005,1.14154
8,291.26000000000005,1.2682099999999998
9,262.49,1.3835
10,219.12999999999997,1.4857999999999998
11,77.1,1.6689599999999998
12,212.23000000000002,1.8660899999999998
13,274.69,2.0020599999999997
14,257.82,2.06511
15,297.47999999999996,2.29123
16,208.42,2.06676
17,156.17,2.0267299999999997
18,266.51,2.23687
19,293.74,2.4649199999999998
20,289.88,2.67062
21,296.2399999999999,2.9456800000000003
22,297.54,3.2256
23,298.48,3.4712099999999992
24,297.68999999999994,3.6793200000000006
25,298.9,3.85454
26,298.9,4.04118
27,299.08,4.23883
28,298.78999999999996,4.401680000000001
29,299.4599999999999,4.5342899999999995
30,297.33,4.682360000000001
31,289.42999999999995,4.810039999999999
32,286.41999999999996,4.933120000000001
33,284.01,5.05132
34,267.73999999999995,5.21718
35,248.70999999999998,5.35909
36,213.85,5.4609
37,180.39,5.55012
38,197.91000000000003,5.636970000000001
39,178.95,5.78451
40,150.94,5.88558
41,142.76000000000002,5.96054
42,132.48000000000002,6.01495
43,164.31,6.1095999999999995
44,153.8,6.20753
45,139.46,6.297929999999999
46,158.01,6.3701799999999995
47,139.75000000000003,6.420490000000001
48,118.8,6.46528
49,117.68000000000002,6.52925
50,124.55,6.58569
51,132.37,6.63608
52,130.23000000000002,6.689010000000001
53,137.51000000000002,6.82384
54,132.88000000000002,6.93737
55,123.85000000000002,6.952630000000001
56,134.29000000000002,6.98136
57,122.55,6.98146
58,109.26000000000002,6.98148
59,107.16000000000001,6.98148
60,110.92,6.981520000000001
61,123.36000000000001,6.987089999999999
62,119.38000000000002,7.00609
63,118.92,7.011840000000001
64,117.03999999999999,7.012449999999999
65,112.33000000000001,7.015980000000001
66,103.98000000000002,7.02247
67,103.85999999999999,7.0520499999999995
68,104.21,7.0520499999999995
69,104.37,7.0534099999999995
70,106.48000000000002,7.08861
71,103.87,7.08861
72,100.97,7.08861
73,101.88000000000002,7.08861
74,105.76000000000002,7.08861
75,101.81000000000002,7.08861
76,102.20000000000002,7.08863
77,106.41,7.08863
78,110.26000000000002,7.09107
79,103.42,7.0962000000000005
80,109.52000000000002,7.10487
81,102.42,7.120070000000001
82,101.30000000000001,7.1201099999999995
83,102.48000000000002,7.12692
84,100.71000000000001,7.13181
85,99.98,7.13181
86,100.47000000000001,7.13181
87,101.38000000000001,7.131819999999999
88,104.49000000000001,7.131819999999999
89,115.89000000000001,7.13185
90,124.18000000000002,7.131919999999999
91,154.08,7.13206
92,156.77000000000004,7.13279
93,132.63,7.13355
94,107.71,7.13356
95,115.02000000000002,7.15575
96,108.83000000000001,7.185090000000001
97,123.03000000000002,7.286150000000001
98,114.88,7.347200000000001
99,111.78,7.394920000000001
100,107.07000000000001,7.39972
101,104.17999999999999,7.398820000000001
102,101.42999999999999,7.398820000000001
103,103.24000000000001,7.39884
104,102.92999999999999,7.39884
105,108.9,7.39897
106,106.00999999999999,7.3989899999999995
107,102.80999999999999,7.399159999999999
108,105.46,7.399159999999999
109,105.41999999999999,7.399279999999999
110,101.82999999999998,7.399279999999999
111,103.63,7.39934
112,109.58000000000001,7.4025599999999985
113,118.75,7.406939999999999
114,106.85999999999999,7.40778
115,107.32000000000001,7.4099699999999995
116,107.10999999999999,7.41137
117,104.28,7.42713
118,103.62,7.43767
119,101.07,7.4376999999999995
120,101.91999999999999,7.4376999999999995
121,105.53000000000002,7.46393
122,104.91,7.46393
123,109.54,7.463950000000001
124,104.53999999999999,7.463950000000001
125,101.82499999999999,7.440449999999999
126,102.63,7.46396
127,115.25555555555557,7.447511111111112
128,110.47999999999999,7.464600000000002
129,104.04285714285713,7.500014285714284
130,107.99999999999997,7.464940000000001
131,104.69999999999999,7.471975
132,101.65,7.49682
133,102.01428571428572,7.549271428571429
134,108.39000000000001,7.551550000000001
135,101.63333333333333,7.556744444444444
136,100.84,7.57594
137,101.05999999999999,7.6085899999999995
138,116.17999999999999,7.63791
139,109.72999999999999,7.63794
140,101.01,7.637950000000001
141,103.57000000000001,7.637950000000001
142,110.41,7.63799
143,114.58,7.63829
144,105.89000000000001,7.638450000000001
145,104.42999999999999,7.6384799999999995
146,101.94999999999999,7.6385000000000005
147,105.5,7.6385499999999995
148,99.45,7.6385499999999995
149,101.56,7.6385499999999995
150,101.82000000000001,7.63856
151,100.59,7.63856
152,100.69,7.63861
153,101.91999999999999,7.63884
154,101.55,7.638969999999999
155,100.86,7.638969999999999
156,110.22999999999999,7.687689999999999
157,107.63,7.717709999999999
158,111.48999999999998,7.770480000000001
159,106.05,7.79679
160,105.10999999999999,7.823040000000001
161,101.15,7.823040000000001
162,106.1,7.849290000000001
163,101.21,7.849290000000001
164,100.85,7.849370000000002
165,100.86,7.849370000000002
166,100.63,7.849370000000002
167,100.97999999999999,7.849370000000002
168,100.53999999999999,7.849410000000001
169,101.44,7.849410000000001
170,100.72,7.849410000000001
171,101.19999999999999,7.849410000000001
172,101.26,7.891040000000001
173,101.33999999999999,7.98681
174,104.92,8.10572
175,113.31999999999998,8.197759999999999
176,126.30999999999999,8.339599999999999
177,100.84,8.391899999999998
178,105.49000000000001,8.43453
179,109.62,8.49333
180,100.86,8.511529999999999
181,108.67999999999999,8.54098
182,100.56,8.54102
183,101.55999999999999,8.541070000000001
184,100.63,8.54111
185,100.99999999999999,8.54111
186,100.44,8.54111
187,101.63,8.541119999999998
188,100.53999999999999,8.541119999999998
189,100.53999999999999,8.541129999999999
190,101.11999999999999,8.541129999999999
191,100.60999999999999,8.541149999999998
192,100.61999999999999,8.541149999999998
