Time_Sec,CPU_Percent,Memory_GB
0,0.0,0.0009099999999999999
1,209.07,0.19720000000000001
2,49.83,0.4230899999999999
3,226.67,0.58647
4,312.72999999999996,0.81921
5,258.66999999999996,0.8918199999999998
6,324.72999999999996,0.99298
7,331.26,1.0940800000000002
8,340.30000000000007,1.19599
9,292.62,1.3098200000000002
10,285.68,1.3844
11,823.3499999999998,1.5297800000000001
12,491.12000000000006,1.67654
13,275.78000000000003,1.91586
14,326.78000000000003,2.0660800000000004
15,334.38,2.3148
16,166.45999999999998,1.84524
17,440.73999999999995,1.9406200000000002
18,323.4,2.2640299999999995
19,341.87,2.40918
20,343.47,2.69297
21,326.84999999999997,2.99369
22,316.66,3.2504299999999993
23,310.84000000000003,3.4816499999999997
24,306.12,3.6940600000000003
25,307.94,3.9159899999999994
26,305.49000000000007,4.15047
27,306.54,4.3361
28,304.42,4.522399999999999
29,302.51000000000005,4.6884
30,301.97999999999996,4.804189999999999
31,300.65999999999997,4.95927
32,285.18,5.128089999999999
33,250.23000000000002,5.27989
34,221.44000000000005,5.391489999999999
35,192.57999999999998,5.50019
36,199.95,5.6203
37,186.14000000000001,5.741560000000001
38,156.75,5.83521
39,159.81,5.921390000000001
40,170.51000000000002,6.03311
41,173.46999999999997,6.1916899999999995
42,130.9,6.297839999999999
43,138.41000000000003,6.3879399999999995
44,125.48999999999998,6.441929999999999
45,124.58,6.50638
46,124.41999999999999,6.58899
47,145.47000000000003,6.64655
48,169.82999999999998,6.74462
49,152.8,6.887580000000002
50,124.66000000000001,6.966710000000001
51,126.16,6.974380000000001
52,146.38,6.974400000000001
53,115.3,6.974410000000001
54,120.46000000000001,6.97442
55,121.71000000000001,6.97443
56,133.6,6.98395
57,115.49000000000001,6.994460000000001
58,121.28999999999999,6.994460000000001
59,110.22999999999999,6.994460000000001
60,111.91,6.994460000000001
61,132.77,7.00449
62,132.17,7.00459
63,109.42999999999999,7.00461
64,108.53,7.00461
65,119.38999999999999,7.0622799999999994
66,113.7,7.06712
67,106.53,7.0693399999999995
68,128.92000000000002,7.09789
69,124.15000000000002,7.10719
70,130.02000000000004,7.107259999999999
71,129.02,7.10727
72,106.66999999999999,7.10727
73,112.63,7.11144
74,110.33,7.12637
75,127.65,7.13048
76,120.16,7.1305000000000005
77,141.91000000000003,7.130510000000001
78,206.09,7.130660000000001
79,162.37000000000003,7.15772
80,130.14000000000001,7.16258
81,114.94000000000001,7.16203
82,137.73000000000005,7.304549999999999
83,117.82000000000001,7.37739
84,106.17,7.381519999999999
85,112.0,7.38158
86,110.34,7.381619999999998
87,104.33000000000001,7.381639999999999
88,101.22,7.381649999999999
89,112.34,7.383099999999999
90,101.3,7.383099999999999
91,122.88,7.38631
92,119.00999999999999,7.39195
93,107.27000000000001,7.39334
94,101.49,7.39334
95,102.96999999999998,7.39335
96,107.47999999999999,7.39335
97,107.58000000000001,7.4195899999999995
98,106.09,7.419619999999999
99,109.17999999999999,7.4459399999999984
100,112.30999999999999,7.446
101,108.5,7.434214285714285
102,121.91,7.44628
103,100.7,7.6057
104,105.66,7.44628
105,101.71666666666668,7.5213833333333335
106,103.43000000000002,7.50958
107,101.05555555555556,7.428566666666667
108,114.22,7.5435099999999995
109,101.63333333333334,7.492044444444444
110,129.06,7.61926
111,105.48000000000002,7.6192899999999995
112,114.54,7.619529999999999
113,101.3,7.619529999999999
114,104.67999999999999,7.619549999999999
115,105.69000000000001,7.61956
116,101.0,7.61956
117,103.22,7.63241
118,104.58,7.64589
119,118.03,7.724670000000001
120,106.78000000000002,7.751060000000001
121,112.66,7.803559999999999
122,107.17999999999999,7.829839999999999
123,103.60999999999999,7.829839999999999
124,103.09,7.829839999999999
125,100.8,7.829839999999999
126,101.3,7.82987
127,103.17999999999999,7.829890000000001
128,101.61,7.8421199999999995
129,103.47999999999999,7.98871
130,117.92999999999999,8.096309999999999
131,129.35,8.212
132,100.6,8.32629
133,122.7,8.42745
134,111.14000000000001,8.492329999999999
135,111.84,8.52174
136,101.71000000000001,8.52177
137,102.9,8.52177
138,101.49,8.52179
139,104.26999999999998,8.52179
140,105.96,8.521799999999999
141,100.41,8.52183
142,101.53999999999999,8.521960000000002
143,101.34,8.521960000000002
144,101.2,8.522
145,100.92,8.522050000000002
146,101.22,8.522139999999998
147,101.21000000000001,8.522139999999998
148,101.4,8.52216
149,102.3,8.52216
150,101.01,8.52216
151,102.59,8.52216
152,102.49000000000001,8.52216
153,101.91,8.52237
154,101.31,8.52237
155,100.38,8.52241
156,102.0,8.52256
157,100.52000000000001,8.52261
158,101.31,8.52261
159,101.4,8.52261
160,101.47999999999999,8.52261
161,101.5,8.52261
162,100.78,8.52261
163,101.42,8.52265
164,101.8,8.5227
165,100.59,8.5227
166,100.9,8.52271
167,102.47999999999999,8.52271
168,101.09,8.52271
169,101.99,8.52271
170,100.6,8.52271
171,100.91,8.522719999999998
172,100.9,8.52273
173,101.9,8.522749999999998
174,101.01,8.522749999999998
175,100.51,8.522749999999998
176,101.2,8.522749999999998
177,101.4,8.52276
178,102.0,8.52276
179,102.0,8.52276
180,101.19,8.52276
181,100.6,8.52276
182,101.2,8.52276
183,102.38,8.52276
184,100.4,8.52276
185,101.11,8.52277
186,101.5,8.52277
187,100.9,8.52277
188,101.4,8.522780000000001
189,100.9,8.52279
190,101.41,8.5228
191,100.6,8.5228
192,100.8,8.5228
193,101.5,8.52282
194,100.78999999999999,8.52282
195,100.7,8.52284
196,101.5,8.52284
197,100.4,8.52284
198,101.2,8.522870000000001
199,101.02000000000001,8.522900000000002
200,100.81,8.522900000000002
201,100.91,8.522900000000002
202,101.11,8.52293
203,101.3,8.522940000000002
204,101.2,8.522940000000002
205,100.8,8.522940000000002
206,100.9,8.522960000000001
207,100.9,8.522960000000001
208,101.3,8.52297
209,101.1,8.52297
210,101.09,8.52297
211,101.0,8.52297
212,101.0,8.52297
213,101.42,8.52297
214,100.8,8.52298
215,101.21000000000001,8.52298
216,101.3,8.52298
217,101.3,8.52298
218,102.1,8.52298
219,102.28,8.523010000000001
220,102.4,8.523010000000001
221,100.9,8.52302
222,100.99,8.52302
223,101.2,8.523060000000001
224,100.6,8.52307
225,101.1,8.523090000000002
226,100.7,8.523090000000002
227,101.2,8.523090000000002
228,100.8,8.523090000000002
229,100.8,8.523120000000002
230,101.1,8.523170000000002
231,101.0,8.523200000000001
232,101.06,8.523230000000002
233,101.6,8.5233
234,100.91,8.52331
235,101.0,8.523340000000001
236,100.7,8.523340000000001
237,101.31,8.523349999999999
238,100.8,8.52338
239,100.6,8.5234
240,101.21000000000001,8.523439999999999
241,100.51,8.523439999999999
242,101.71000000000001,8.523439999999999
243,101.5,8.523439999999999
244,101.34,8.52346
245,100.75999999999999,8.52346
246,101.25999999999999,8.52346
247,100.96000000000001,8.52346
248,101.28,8.52346
249,101.39,8.523479999999998
250,101.47999999999999,8.523489999999999
251,100.71000000000001,8.523489999999999
252,101.11,8.523489999999999
253,101.28999999999999,8.523499999999999
254,100.9,8.523509999999998
255,101.41,8.52354
256,101.1,8.52354
257,101.19,8.52354
258,100.9,8.52354
259,101.67999999999999,8.52356
260,100.8,8.52356
261,100.8,8.523570000000001
262,101.0,8.523589999999999
263,100.72999999999999,8.523589999999999
264,101.31,8.523599999999998
265,100.9,8.52361
266,101.01,8.52363
267,101.01,8.52364
268,101.0,8.52364
269,101.21000000000001,8.52364
270,101.21000000000001,8.52364
271,100.5,8.52364
272,100.81,8.52364
273,101.01,8.52365
274,100.81,8.52365
275,101.09,8.52365
276,100.9,8.52365
277,101.4,8.528139999999999
278,100.7,8.528139999999999
279,101.28999999999999,8.528210000000001
280,100.61,8.532720000000001
281,101.2,8.532720000000001
282,100.9,8.53274
283,101.7,8.53274
284,101.01,8.532770000000001
285,101.28999999999999,8.532770000000001
286,102.47999999999999,8.532770000000001
287,101.92,8.532770000000001
288,101.89,8.532790000000002
289,100.52000000000001,8.532810000000001
290,100.8,8.532820000000001
291,100.72222222222223,8.528366666666669
292,101.0,8.532840000000002
293,101.17777777777778,8.528366666666669
294,100.9,8.532840000000002
295,100.75,8.546775
296,100.81,8.532840000000002
297,101.0,8.535125
298,101.8,8.538550000000003
299,101.5,8.54118888888889
300,101.0,8.53857
301,101.375,8.53585
302,101.1,8.54431
303,100.72222222222223,8.540933333333335
304,101.7,8.544340000000002
