Time_Sec,CPU_Percent_Total,Memory_GB
1.0,52.6,0.4374
2.0,64.67,0.6548
3.0,63.29,0.8308
4.0,75.85,1.0288
5.01,71.9,1.1175
6.01,82.89,1.1878
7.01,84.6,1.2745
8.01,83.69,1.4133
9.01,76.38,1.5262
10.01,70.29,1.6889
11.01,80.68,1.8901
12.02,86.36,2.1685
13.02,75.66,2.2667
14.02,87.27,2.4155
15.02,78.71,2.633
16.02,80.34,2.9445
17.02,80.52,3.2682
18.02,75.01,3.5636
19.02,78.76,4.0365
20.03,77.09,4.4671
21.03,75.89,4.8696
22.03,75.88,5.3886
23.03,77.52,5.8298
24.03,78.42,6.1861
25.03,60.18,1.8427
26.04,74.05,2.0777
27.04,77.93,2.2808
28.04,87.69,2.4377
29.04,77.97,2.6671
30.04,82.78,3.1759
31.04,76.62,3.5297
32.04,74.35,3.9885
33.04,77.62,4.4083
34.05,76.57,4.7938
35.05,75.63,5.2887
36.05,76.95,5.7646
37.05,78.89,6.109
38.05,70.03,4.2804
39.05,68.57,2.0554
40.05,76.08,1.8751
41.06,81.63,2.136
42.06,88.37,2.2562
43.06,75.15,2.1
44.06,90.39,2.3518
45.06,83.47,2.5135
46.06,75.2,1.7829
47.06,71.22,2.0488
48.07,85.02,2.2111
49.07,66.33,1.8776
50.07,81.76,2.0563
51.07,91.15,2.2534
52.07,87.44,2.4701
53.07,57.8,1.9519
54.07,81.69,2.1136
55.08,82.77,1.939
56.08,75.23,2.1189
57.08,83.02,2.2386
58.08,68.92,2.0609
59.08,80.13,2.2124
60.08,72.6,2.0476
61.08,76.23,2.2192
62.08,83.36,1.977
63.09,74.55,2.2268
64.09,77.25,2.3418
65.09,70.47,2.0533
66.09,79.21,2.2392
67.09,90.78,2.3783
68.09,84.0,2.6003
69.09,79.4,2.8921
70.1,71.74,2.1282
71.1,89.74,2.3399
72.1,81.25,2.0186
73.1,72.7,2.2112
74.1,81.49,2.321
75.1,85.05,2.5965
76.1,66.12,2.0542
77.1,76.89,2.236
78.11,93.85,2.4679
79.11,72.62,2.0208
80.11,70.46,2.1999
81.11,80.24,2.3862
82.11,73.58,2.2172
83.11,81.12,2.0327
84.11,75.84,2.2192
85.12,86.33,2.3544
86.12,69.31,2.1015
87.12,80.69,2.379
88.12,93.78,2.5168
89.12,84.86,2.6738
90.12,78.48,2.9833
91.12,38.35,3.3021
92.12,45.89,3.6404
93.13,64.37,2.1173
94.13,78.15,2.3884
95.13,91.82,2.5284
96.13,83.46,2.8578
97.13,76.23,3.3426
98.13,58.65,3.8735
99.14,53.66,4.3566
100.14,55.37,2.0693
101.14,84.6,2.3724
102.14,84.05,2.5008
103.14,89.22,2.6544
104.14,84.36,2.9231
105.14,81.31,3.2367
106.14,71.68,2.2508
107.15,91.85,2.02
108.15,73.79,2.2839
109.15,88.0,2.4287
110.15,73.28,2.2363
111.15,68.01,2.0624
112.15,70.91,2.2341
113.15,81.5,2.0377
114.15,75.23,2.2375
115.16,75.75,2.0693
116.16,85.68,2.2841
117.16,70.15,2.1082
118.16,91.67,2.3377
119.16,69.2,2.2102
120.16,71.48,2.0834
121.16,83.0,2.4017
122.16,85.12,2.5471
123.17,90.01,2.7018
124.17,69.36,2.1216
125.17,88.13,2.4054
126.17,89.3,2.6815
127.17,85.9,2.9192
128.17,64.54,2.1011
129.17,82.8,2.4282
130.18,79.17,2.5564
131.18,82.9,2.8273
132.18,78.11,3.1156
133.18,78.22,3.5219
134.18,76.06,3.9563
135.18,75.79,4.3843
136.18,76.19,4.8503
137.18,75.84,5.3074
138.19,76.39,5.7184
139.19,75.53,6.1221
140.19,76.08,6.5312
141.19,78.27,7.1266
142.19,77.26,7.2543
143.19,73.58,7.3271
144.19,82.09,7.3277
145.2,71.87,7.328
146.2,76.94,7.3292
147.2,43.64,2.0861
148.2,86.18,2.3092
149.2,75.25,2.2658
150.2,75.83,2.0818
151.2,80.82,2.3688
152.2,90.54,2.5925
153.21,84.84,2.9075
154.21,79.42,3.2185
155.21,63.45,3.4536
156.21,42.71,3.5506
157.21,37.42,3.6157
158.21,52.36,3.6575
159.22,26.52,3.6978
160.22,26.56,3.7487
161.22,29.25,3.7953
162.22,28.1,3.8408
163.22,29.23,3.8863
164.22,33.73,3.9246
165.23,25.29,3.959
166.23,25.18,3.9905
167.23,25.28,4.0232
168.23,25.34,4.0522
169.23,25.33,4.0836
170.23,25.29,4.113
171.23,25.25,4.1434
172.24,25.54,4.1689
173.24,25.8,4.197
174.24,25.17,4.2184
175.24,25.3,4.2433
176.24,25.2,4.2674
177.24,25.43,4.2916
178.25,25.25,4.3166
179.25,25.17,4.3408
180.25,25.25,4.3639
181.25,25.92,4.3906
182.25,25.23,4.412
183.25,25.44,4.4348
184.25,25.24,4.4559
185.26,25.37,4.4775
186.26,25.25,4.4994
187.26,25.19,4.5212
188.26,25.24,4.5424
189.26,25.42,4.5685
190.26,25.2,4.5872
191.27,25.28,4.6102
192.27,25.21,4.6318
193.27,25.33,4.6512
194.27,25.23,4.673
195.27,25.66,4.6925
196.27,25.29,4.7124
197.27,25.2,4.7295
198.28,25.19,4.746
199.28,25.25,4.765
200.28,25.24,4.7814
201.28,25.77,4.7984
202.28,25.3,4.8163
203.28,25.24,4.8335
204.29,25.21,4.8459
205.29,25.17,4.8618
206.29,30.58,4.8836
