Time_Sec,CPU_Percent_Total,Memory_GB
1.0,211.07,19.7622
2.0,235.35,19.9523
3.01,230.82,19.9996
4.01,276.81,20.0
5.01,269.05,20.0
6.01,252.3,19.9999
7.01,311.05,19.9972
8.01,318.53,19.9999
9.02,314.67,20.0
10.02,321.88,20.0
11.02,280.42,20.0
12.02,229.75,20.0
13.02,252.84,20.0
14.02,240.86,19.9999
15.02,264.24,20.0
16.03,315.1,20.0
17.03,312.1,19.9998
18.03,356.86,20.0
19.03,341.97,19.9999
20.03,317.28,20.0
21.03,308.49,20.0
22.04,305.48,20.0
23.04,305.54,19.9999
24.04,304.42,20.0
25.04,308.34,19.9999
26.04,303.6,20.0
27.04,304.15,20.0
28.05,302.81,20.0
29.05,304.41,19.9999
30.05,302.36,19.9999
31.05,301.1,19.9999
32.05,303.02,20.0
33.05,309.19,19.9999
34.05,172.86,15.7737
35.05,328.56,16.0789
36.06,349.04,16.1979
37.06,345.09,16.4955
38.06,321.59,16.7817
39.06,307.82,17.0861
40.06,308.4,17.4049
41.06,305.42,17.72
42.06,302.19,18.0503
43.07,303.52,18.3958
44.07,305.81,18.7401
45.07,301.76,19.1391
46.07,303.86,19.4889
47.07,301.36,19.8408
48.08,227.03,15.6633
49.08,286.57,15.925
50.08,354.74,16.05
51.08,285.71,15.9181
52.08,352.68,16.0742
53.08,342.52,16.3545
54.08,323.14,16.6607
55.08,311.48,16.9518
56.09,307.63,17.271
57.09,321.3,17.4673
58.09,257.65,17.7083
59.09,126.95,17.9636
60.09,103.24,18.1267
61.09,107.92,18.2746
62.09,104.39,18.4243
63.1,101.63,18.5576
64.1,102.03,18.6484
65.1,102.91,18.7548
66.1,128.52,18.8481
67.1,100.54,18.9513
68.1,108.87,19.0356
69.1,127.12,19.1177
70.11,102.86,19.2026
71.11,101.6,19.2637
72.11,100.75,19.2979
73.11,101.29,19.3459
74.11,100.88,19.3834
75.11,101.15,19.4378
76.11,100.89,19.4842
77.11,101.14,19.5343
78.12,101.17,19.5732
79.12,100.83,19.6272
80.12,101.11,19.6737
81.12,101.27,19.7211
82.12,101.24,19.7636
83.12,101.51,19.8026
84.13,100.82,19.8455
85.13,101.15,19.8932
86.13,100.85,19.9309
87.13,100.77,19.9792
88.13,101.28,20.0
89.13,105.17,19.9999
90.13,100.42,19.9999
91.13,100.91,20.0
92.14,100.77,19.9999
93.14,101.02,19.9998
94.14,101.2,20.0
95.14,100.64,19.9999
96.14,100.5,20.0
97.14,100.89,20.0
98.14,100.53,19.9999
99.15,100.78,20.0
100.15,101.01,20.0
101.15,103.33,19.9999
102.15,100.78,19.9999
103.15,105.63,20.0
104.15,100.83,19.9999
105.15,129.42,20.0
106.15,100.89,20.0
107.16,100.79,20.0
108.16,104.07,20.0
109.16,103.5,19.9999
110.16,102.86,19.9999
111.16,100.52,19.9999
112.16,100.85,19.9999
113.17,100.84,19.9999
114.17,100.81,19.9999
115.17,101.11,19.9999
116.17,100.7,19.9999
117.17,100.45,19.9999
118.17,114.41,19.9999
119.17,100.84,20.0
120.17,101.22,20.0
121.18,100.82,20.0
122.18,100.82,20.0
123.18,101.76,20.0
124.18,100.91,20.0
125.18,100.76,20.0
126.18,101.15,20.0
127.19,100.8,20.0
128.19,101.28,20.0
129.19,100.86,20.0
130.19,100.79,20.0
131.19,101.48,20.0
132.19,100.74,20.0
133.19,101.01,19.9999
134.2,101.21,19.9999
135.2,100.73,20.0
136.2,100.97,20.0
137.2,100.54,20.0
138.2,100.56,20.0
139.2,101.7,20.0
140.21,100.56,19.9999
141.21,100.94,19.9999
142.21,100.58,19.9999
143.21,100.64,20.0
144.21,101.15,20.0
145.21,100.73,20.0
146.21,100.53,20.0
147.22,100.97,20.0
148.22,100.55,19.9999
149.22,101.23,19.9999
150.22,100.59,19.9999
151.22,100.61,19.9999
152.22,101.03,20.0
153.23,101.05,19.9999
154.23,101.51,19.9999
155.23,101.08,19.9999
156.23,102.69,20.0
157.23,101.2,20.0
158.23,100.79,20.0
159.23,100.63,20.0
160.24,100.93,20.0
161.24,100.72,20.0
162.24,101.19,20.0
163.24,101.0,19.9999
164.24,100.82,19.9999
165.24,101.18,19.9999
166.25,100.73,19.9999
167.25,101.22,19.9999
168.25,100.83,19.9999
169.25,101.14,20.0
170.25,101.14,20.0
171.25,101.1,19.9999
172.25,100.84,19.9999
173.26,101.53,19.9999
174.26,101.38,20.0
