Time_Sec,CPU_Percent_Total,Memory_GB
1.0,211.13,19.839
2.0,224.14,19.9999
3.0,225.54,19.9999
4.01,265.8,20.0
5.01,260.59,20.0
6.01,228.76,20.0
7.01,301.75,20.0
8.01,263.73,19.9998
9.01,331.54,20.0
10.02,334.4,20.0
11.02,295.11,19.9495
12.02,287.91,19.9999
13.02,230.39,20.0
14.02,249.25,20.0
15.02,273.47,20.0
16.02,232.45,19.9999
17.03,338.99,20.0
18.03,295.87,20.0
19.03,358.42,20.0
20.03,349.21,20.0
21.03,335.95,20.0
22.03,318.16,20.0
23.04,317.5,20.0
24.04,313.9,20.0
25.04,307.25,20.0
26.04,308.13,19.9999
27.04,307.14,20.0
28.04,303.5,19.9999
29.04,309.32,20.0
30.04,301.74,20.0
31.05,277.68,20.0
32.05,183.81,20.0
33.05,147.59,20.0
34.05,126.36,20.0
35.05,120.0,19.9999
36.05,191.2,19.4272
37.05,208.53,15.8143
38.06,320.39,16.1041
39.06,366.65,16.2691
40.06,324.48,16.5596
41.06,310.73,16.8651
42.06,307.59,17.1582
43.06,307.81,17.4787
44.06,305.15,17.8273
45.07,304.53,18.1399
46.07,304.47,18.4684
47.07,304.79,18.822
48.07,302.4,19.2156
49.07,301.64,19.5886
50.07,307.66,19.9084
51.07,186.56,15.7555
52.08,333.99,15.9541
53.08,289.36,15.7458
54.08,315.07,15.9841
55.08,360.18,16.1616
56.08,334.99,16.4516
57.08,311.89,16.751
58.08,310.16,17.0729
59.09,317.39,17.3849
60.09,163.45,17.6407
61.09,179.29,17.9254
62.09,103.48,18.0938
63.09,107.67,18.2461
64.09,107.43,18.4011
65.1,101.2,18.5316
66.1,101.43,18.6238
67.1,105.65,18.7317
68.1,100.75,18.8252
69.1,103.75,18.9349
70.1,117.99,19.0116
71.1,104.41,19.0983
72.11,101.0,19.1693
73.11,101.06,19.2185
74.11,101.38,19.2603
75.11,101.3,19.2995
76.11,100.74,19.3491
77.11,101.45,19.3984
78.11,101.13,19.4436
79.12,101.47,19.4939
80.12,101.23,19.536
81.12,100.79,19.5901
82.12,100.99,19.6378
83.12,101.57,19.6748
84.12,103.2,19.7177
85.12,100.89,19.7618
86.12,101.26,19.8011
87.13,100.8,19.8364
88.13,100.68,19.8882
89.13,101.12,19.9249
90.13,100.69,19.9672
91.13,100.66,20.0
92.13,100.47,20.0
93.13,101.12,19.9999
94.14,100.8,19.9999
95.14,101.0,20.0
96.14,100.56,20.0
97.14,100.41,19.9999
98.14,100.94,20.0
99.14,100.47,19.9999
100.15,100.83,19.9999
101.15,100.81,20.0
102.15,101.31,19.9999
103.15,101.5,20.0
104.15,100.73,19.9999
105.15,101.07,20.0
106.15,100.64,20.0
107.16,100.67,19.9999
108.16,104.49,19.9999
109.16,100.63,19.9999
110.16,100.55,19.9999
111.16,129.96,20.0
112.16,102.39,20.0
113.16,101.32,20.0
114.17,100.78,20.0
115.17,100.7,19.9998
116.17,101.2,19.9998
117.17,100.8,19.9998
118.17,101.19,19.9998
119.17,103.14,19.9999
120.18,100.53,19.9999
121.18,101.14,19.9999
122.18,102.18,19.9999
123.18,105.28,19.9999
124.18,101.23,20.0
125.18,100.75,20.0
126.18,101.18,20.0
127.19,100.79,19.9999
128.19,100.78,19.9999
129.19,101.45,19.9999
130.19,100.59,19.9999
131.19,100.89,19.9999
132.19,100.66,19.9999
133.2,101.1,20.0
134.2,101.33,20.0
135.2,100.77,20.0
136.2,100.78,20.0
137.2,101.15,20.0
138.2,100.76,20.0
139.2,101.11,20.0
140.21,101.37,20.0
141.21,100.51,20.0
142.21,101.0,20.0
143.21,100.78,20.0
144.21,100.95,20.0
145.21,101.17,20.0
146.21,100.77,20.0
147.22,100.79,20.0
148.22,101.22,20.0
149.22,100.88,20.0
150.22,100.79,20.0
151.22,101.15,19.9999
152.22,100.76,19.9999
153.22,101.09,19.9999
154.22,101.49,19.9999
155.23,101.07,19.9999
156.23,100.77,19.9999
157.23,103.07,20.0
158.23,100.72,20.0
159.23,100.84,20.0
160.23,101.18,20.0
161.23,100.75,20.0
162.24,100.83,20.0
163.24,101.31,19.9999
164.24,100.87,19.9999
165.24,101.15,19.9999
166.24,100.58,19.9999
167.24,100.76,19.9999
168.25,101.16,19.9999
169.25,101.15,19.9999
170.25,101.15,19.9999
171.25,101.08,19.9999
172.25,100.81,19.9999
173.25,101.65,20.0
174.25,101.63,19.9999
175.25,100.82,19.9998
176.26,101.15,19.9998
177.26,100.64,19.9999
178.26,100.71,19.9999
179.26,102.52,19.9999
180.26,100.64,19.9999
181.26,100.53,19.9998
182.27,101.13,19.9998
183.27,100.83,19.9999
184.27,100.95,19.9999
185.27,101.45,19.9999
186.27,100.54,19.9998
187.27,101.03,19.9998
188.27,102.75,19.9998
189.28,100.85,19.9998
190.28,101.23,19.9998
191.28,100.76,20.0
192.28,101.03,20.0
