Time_Sec,CPU_Percent,Memory_GB
0.0,0.0,0.0009
1.0,223.5,0.2252
2.01,6.0,0.4933
3.01,281.7,0.7365
4.02,270.3,0.8817
5.02,322.1,0.9806
6.02,341.8,1.1479
7.02,321.2,1.3144
8.03,310.5,1.4137
9.03,89.8,1.6091
10.03,160.5,1.8192
11.03,296.2,1.9705
12.04,343.3,2.2023
13.04,354.2,2.3777
14.05,29.9,1.8228
15.05,330.4,2.1557
16.05,333.3,2.3365
17.06,356.2,2.5248
18.06,336.4,2.8176
19.07,344.2,3.0811
20.07,321.3,3.2924
21.08,312.5,3.5641
22.08,312.5,3.8761
23.09,308.4,4.1226
24.09,304.4,4.3993
25.1,305.4,4.671
26.1,306.6,4.9206
27.11,316.5,5.1816
28.11,313.4,5.5031
29.12,305.4,5.8628
30.12,260.8,6.0235
31.13,137.3,6.1667
32.13,190.1,6.6058
33.14,220.9,6.9096
34.14,138.3,7.0096
35.15,102.5,1.6596
36.15,9.0,1.9065
37.16,321.0,2.0284
38.16,293.5,2.1874
39.17,22.9,1.8197
40.17,357.0,2.0115
41.17,8.0,1.7898
42.17,365.0,1.9953
43.18,6.0,1.7687
44.18,345.9,1.9716
45.19,6.0,1.7851
46.19,340.9,1.98
47.19,5.0,1.7884
48.2,344.0,1.9853
49.2,8.0,1.7591
50.21,310.4,1.9526
51.21,336.1,2.0614
52.21,11.0,1.8243
53.21,341.4,2.261
54.22,319.0,2.6253
55.22,370.1,2.8712
56.22,341.8,3.0463
57.23,315.0,3.2493
58.23,313.7,3.5013
59.24,312.5,3.7261
60.24,311.4,3.9386
61.25,306.4,4.1675
62.25,294.6,4.4128
63.26,319.4,4.6987
64.26,304.4,5.0836
65.27,278.6,5.3896
66.27,312.4,5.6723
67.28,307.4,5.9595
68.28,310.4,6.2303
69.29,306.4,6.4401
70.29,252.7,6.6614
71.3,271.6,7.0127
72.3,218.9,7.0127
73.31,248.7,7.0129
74.31,194.1,7.1129
75.32,154.2,7.1129
76.32,142.3,7.1131
77.33,135.3,7.1131
78.33,239.9,7.1131
79.34,192.0,7.1131
80.34,128.4,7.1131
81.35,133.3,7.1131
82.35,141.3,7.1134
83.36,123.5,7.1134
84.36,105.5,7.1134
85.37,102.5,7.1134
86.37,138.3,7.1134
87.38,113.7,7.1532
88.38,204.1,7.658
89.39,103.5,7.7012
90.39,108.5,7.7012
91.4,131.3,7.7012
92.4,133.3,7.7012
93.41,129.3,7.7012
94.41,249.7,1.6649
95.42,1504.6,1.955
96.42,323.3,2.526
97.43,353.4,2.7328
98.43,356.0,2.9188
99.43,328.4,3.1237
100.44,317.4,3.3455
101.44,312.0,3.5637
102.45,312.5,3.7832
103.45,308.5,4.0168
104.46,283.5,4.3328
105.46,316.3,4.6083
106.47,304.4,4.9887
107.47,304.6,5.3036
108.48,312.4,5.6518
109.48,308.4,5.9354
110.49,304.4,6.2401
111.49,303.4,6.5125
112.5,322.0,7.0131
113.5,306.5,7.0714
114.5,309.5,7.0714
115.51,303.5,7.0719
116.51,302.4,7.1728
117.52,208.9,7.1729
118.52,175.1,7.1731
119.53,146.2,7.1733
120.53,174.1,7.1733
121.54,145.3,7.1733
122.54,119.4,7.1733
123.55,127.3,7.1733
124.55,126.4,7.1735
125.56,118.4,7.1735
126.57,126.4,7.1735
127.57,155.2,7.1735
128.57,178.4,7.4644
129.58,146.3,7.7123
130.58,107.4,7.7125
131.59,104.5,7.7125
132.59,137.3,7.7125
133.6,124.4,7.7125
134.6,306.1,7.7139
135.6,3.0,1.8113
136.61,333.3,2.1251
137.61,309.7,2.496
138.62,305.0,2.6729
139.62,359.9,2.9031
140.62,333.7,3.0753
141.63,323.3,3.2741
142.63,315.4,3.5304
143.64,312.4,3.7637
144.64,307.6,3.9927
145.65,298.5,4.2498
146.65,285.1,4.5499
147.66,307.5,4.8862
148.66,301.2,5.1615
149.66,306.3,5.5478
150.67,309.5,5.8258
151.67,306.5,6.1239
152.68,281.6,6.3791
153.68,260.7,6.6421
154.69,234.8,7.0369
155.69,175.1,7.0369
156.7,212.9,7.0372
157.7,146.3,7.1372
158.71,124.4,7.1372
159.71,152.2,7.1374
160.72,135.3,7.1374
161.73,141.9,7.1374
162.73,112.4,7.1374
163.74,124.4,7.1374
164.74,105.5,7.1374
165.75,104.5,7.1375
166.75,116.4,7.1375
167.76,115.4,7.1376
168.76,117.4,7.1376
169.76,164.5,7.4338
170.77,141.3,7.7128
171.77,102.5,7.7249
172.78,101.6,7.7249
173.78,124.4,7.7249
174.79,138.4,7.7249
175.79,196.5,7.7252
176.79,4.0,1.7916
177.8,338.3,2.0652
178.8,320.4,2.412
179.81,304.0,2.6419
180.81,355.8,2.8834
181.81,336.2,3.0803
182.82,321.4,3.3096
183.82,308.4,3.5645
184.83,315.4,3.7997
185.83,304.4,4.0258
186.84,298.5,4.3057
187.84,294.6,4.5799
188.85,302.4,4.9506
189.85,301.4,5.2528
190.86,317.4,5.6122
191.86,306.7,5.8989
192.87,299.4,6.1853
193.87,212.2,6.4271
194.88,265.7,6.9163
195.88,175.5,6.9693
196.89,198.8,6.9634
197.89,201.0,7.0634
198.9,149.2,7.0634
199.9,149.2,7.0634
200.9,141.6,7.1635
201.91,110.5,7.1635
