Time_Sec,CPU_Percent_Total,Memory_GB
1,220.39300000000003,0.366
2,255.13000000000002,0.57765
3,236.673,0.7409000000000001
4,305.324,0.96072
5,272.62600000000003,1.03856
6,323.21999999999997,1.1239499999999998
7,332.835,1.22993
8,340.29599999999994,1.3531499999999999
9,305.678,1.47256
10,287.34700000000004,1.63218
11,339.265,1.82927
12,334.272,2.07054
13,333.449,2.2177800000000003
14,352.526,2.43494
15,325.50699999999995,2.6805
16,312.99199999999996,2.95332
17,307.702,3.2405
18,307.312,3.5430499999999996
19,305.79499999999996,3.8710499999999994
20,304.32900000000006,4.24989
21,304.563,4.615249999999999
22,304.706,5.009199999999999
23,290.409,4.513489999999999
24,309.36299999999994,4.8746
25,311.59,4.96075
26,262.11199999999997,2.4105099999999995
27,320.57099999999997,2.44335
28,336.729,2.47685
29,333.373,2.7729899999999996
30,319.33,3.0826000000000002
31,311.79499999999996,3.40882
32,306.54400000000004,3.7484900000000003
33,307.7130000000001,4.08335
34,298.473,3.9142300000000008
35,302.441,3.8582300000000003
36,303.429,4.09617
37,311.733,4.46638
38,315.09000000000003,4.83258
39,306.26099999999997,5.20728
40,265.794,3.29042
41,290.984,2.2834499999999998
42,282.133,2.2880499999999997
43,275.00699999999995,2.39059
44,289.673,2.5209900000000003
45,305.18299999999994,2.74308
46,290.593,2.98712
47,282.902,3.2189799999999997
48,277.61899999999997,3.48148
49,264.44399999999996,3.7323800000000005
50,157.99600000000004,3.98393
51,136.212,4.19743
52,126.024,4.30249
53,117.17,4.35493
54,112.16400000000002,4.39713
55,102.56800000000001,4.4374
56,104.553,4.498589999999999
57,141.201,4.658869999999999
58,117.21200000000002,4.8655
59,104.90799999999999,4.938140000000001
60,101.14899999999999,4.970470000000001
61,101.377,4.99825
62,102.71000000000001,5.02736
63,103.00999999999999,5.05147
64,100.937,5.0786299999999995
65,105.81200000000001,5.10697
66,103.83099999999999,5.12985
67,106.5,5.157400000000001
68,102.949,5.178649999999999
69,101.36100000000002,5.19569
70,101.36699999999999,5.218380000000001
71,101.305,5.23801
72,101.526,5.2611300000000005
73,103.13500000000002,5.280060000000001
74,100.908,5.302670000000001
75,100.78399999999999,5.32431
76,101.187,5.34558
77,101.30199999999999,5.36725
78,114.93300000000002,5.391539999999999
79,125.35999999999999,5.414960000000001
80,133.398,5.43699
81,131.62,5.46057
82,120.9,5.4799
83,108.76299999999999,5.499280000000001
84,101.04799999999999,5.51464
85,100.917,5.5348099999999985
86,101.131,5.552470000000001
87,101.08200000000001,5.573569999999999
88,101.033,5.59087
89,101.09799999999998,5.60807
90,100.97999999999999,5.62524
91,101.025,5.64362
92,101.384,5.697049999999999
93,101.631,5.745409999999999
94,103.723,5.828790000000001
95,101.084,5.87233
96,106.223,5.91241
97,101.408,5.93241
98,101.10299999999998,5.94374
99,101.36500000000001,5.94581
100,100.91900000000001,5.954590000000001
101,100.98899999999999,5.96384
102,101.10300000000001,5.9734300000000005
103,101.294,5.98551
104,101.08700000000002,6.01272
105,106.81199999999998,6.12109
106,125.03799999999997,6.313579999999999
107,111.90299999999999,6.527150000000001
108,113.52799999999999,6.708060000000001
109,109.85900000000001,6.801430000000001
110,101.157,6.838860000000001
111,105.31199999999998,6.854050000000001
112,101.73299999999999,6.854050000000001
113,101.41299999999998,6.854049999999999
114,101.434,6.854049999999999
115,100.79299999999999,6.854049999999999
116,101.063,6.85404
117,101.25499999999998,6.857810000000001
118,100.91100000000002,6.869659999999999
119,101.33899999999998,6.882769999999999
120,100.824,6.88685
121,100.90200000000002,6.88776
122,101.48499999999999,6.888340000000001
123,101.39500000000001,6.889160000000001
124,101.262,6.88999
125,100.901,6.890110000000002
126,100.826,6.890610000000001
127,100.92099999999999,6.891130000000001
128,100.84800000000001,6.89166
129,101.34,6.89243
130,101.513,6.89367
131,101.12300000000002,6.893680000000001
132,100.879,6.8946
133,101.51599999999999,6.89537
134,100.874,6.895770000000001
135,100.80199999999999,6.896060000000001
136,100.87100000000002,6.8972
137,101.258,6.9054
138,101.83099999999999,6.9055800000000005
139,101.095,6.905900000000001
140,101.19200000000001,6.910310000000001
141,101.08500000000001,6.914250000000001
142,100.92600000000002,6.914250000000001
143,101.279,6.914250000000001
144,100.98599999999999,6.914250000000001
145,101.383,6.914250000000001
146,100.97099999999999,6.914250000000001
147,100.83400000000002,6.914250000000001
148,100.82,6.914250000000001
149,100.92,6.914250000000001
150,100.638,6.914250000000001
151,100.929,6.914250000000001
152,101.092,6.914240000000001
153,100.99799999999999,6.914240000000001
154,100.78399999999999,6.914250000000001
155,100.934,6.9142600000000005
156,100.814,6.9142600000000005
157,100.89500000000001,6.9142600000000005
158,100.752,6.9142600000000005
159,100.98500000000001,6.9142600000000005
160,100.749,6.9142600000000005
161,100.849,6.9142600000000005
162,100.99600000000001,6.9142600000000005
163,100.913,6.91427
164,101.00099999999999,6.9142600000000005
165,100.83599999999998,6.9142600000000005
166,100.85099999999998,6.91425
167,101.056,6.9142600000000005
168,100.816,6.91427
169,102.94500000000001,6.92273
170,101.232,6.93159
171,102.7,6.938899999999999
172,100.94599999999998,6.948919999999999
173,101.202,6.948919999999999
174,100.81800000000001,6.948919999999999
175,100.954,6.948919999999999
176,100.907,6.948919999999999
177,101.446,6.94894
178,101.02499999999999,6.94894
179,101.048,6.94894
180,100.69,6.94894
181,100.894,6.94894
182,101.15599999999999,6.94894
183,101.215,6.94894
184,100.859,6.94894
185,101.13400000000001,6.948949999999999
186,100.743,6.948949999999999
187,101.18099999999998,6.948949999999999
188,100.826,6.948949999999999
189,100.91,6.94894
190,101.095,6.94894
191,103.899,6.9658
192,106.952,7.008830000000001
