Time_Sec,CPU_Percent,Memory_GB
0.0,0.0,0.0009
1.0,227.4,0.2224
2.01,8256.8,0.4843
3.01,271.9,0.7152
4.01,287.3,0.8803
5.02,323.8,0.9843
6.02,344.1,1.0465
7.02,327.2,1.1506
8.02,303.4,1.2747
9.03,4263.1,1.4735
10.03,195.4,1.676
11.03,317.2,1.8329
12.04,351.2,2.0694
13.04,352.2,2.2673
14.05,26.9,1.6777
15.05,338.4,1.9932
16.05,315.0,2.198
17.06,356.3,2.3921
18.06,335.3,2.6984
19.07,334.3,2.8803
20.07,316.2,3.0691
21.08,308.5,3.2978
22.08,313.6,3.6418
23.08,312.1,3.9655
24.09,303.4,4.3126
25.09,306.1,4.6356
26.1,310.6,4.9053
27.1,304.4,5.1229
28.11,317.4,5.4174
29.11,184.0,5.7221
30.12,127.3,6.0365
31.12,104.4,6.3636
32.13,191.0,6.7549
33.13,107.4,6.7549
34.14,106.5,6.8549
35.14,100.5,6.8549
36.15,159.2,6.8549
37.16,103.5,6.8549
38.16,120.7,6.855
39.16,296.1,6.8552
40.17,120.4,6.8553
41.17,102.5,6.8553
42.17,104.6,6.8555
43.18,103.5,6.8555
44.18,102.5,6.8558
45.19,115.4,6.8558
46.2,111.5,6.8558
47.2,104.5,6.8558
48.21,104.5,6.8558
49.21,127.6,6.8558
50.21,170.1,6.8558
51.22,109.5,6.8558
52.22,183.3,6.8562
53.23,189.0,7.1498
54.23,102.5,7.1498
55.24,161.2,7.15
56.24,107.6,1.5304
57.25,7.0,1.6593
58.25,330.1,1.8287
59.25,322.4,1.9276
60.26,240.8,2.0125
61.26,8.0,1.6833
62.27,335.2,1.8655
63.27,12.0,1.6404
64.27,302.3,1.8108
65.28,350.1,1.9507
66.28,11.0,1.688
67.28,348.1,1.8576
68.28,4441.0,1.6691
69.29,350.1,1.8696
70.29,4.0,1.6938
71.29,356.1,1.882
72.3,12.0,1.6145
73.3,297.1,1.8103
74.3,360.3,2.0071
75.31,4.0,1.7461
76.31,329.5,2.207
77.31,299.1,2.5123
78.32,361.0,2.7488
79.32,330.0,2.9174
80.33,315.4,3.0717
81.33,317.3,3.2517
82.34,312.4,3.4325
83.34,308.4,3.6015
84.35,306.4,3.7704
85.35,306.4,3.9393
86.36,301.4,4.1912
87.36,305.4,4.4326
88.37,304.4,4.7487
89.37,292.5,5.0273
90.38,295.5,5.3774
91.38,309.4,5.6059
92.39,308.4,5.8647
93.39,297.4,6.121
94.4,304.4,6.3352
95.4,325.5,6.7959
96.41,307.9,6.7994
97.41,279.7,6.8001
98.42,221.8,6.8581
99.42,158.2,6.9005
100.43,160.2,6.8959
101.43,129.3,6.8959
102.44,162.2,6.8959
103.44,126.3,6.9959
104.45,132.4,6.996
105.45,124.5,6.9962
106.46,111.4,6.9962
107.46,117.4,6.9962
108.47,110.4,6.9962
109.47,105.5,6.9962
110.48,121.4,6.9962
111.48,101.5,6.9962
112.49,142.3,6.9962
113.49,105.5,6.9962
114.5,179.4,7.3673
115.5,135.3,7.5802
116.51,108.4,7.5802
117.51,112.5,7.5802
118.52,114.4,7.5802
119.52,116.4,7.5802
120.53,170.1,7.5802
121.53,278.6,7.5809
122.54,268.6,7.5809
123.54,301.4,7.6138
124.55,130.3,7.6103
125.55,104.5,7.5809
126.56,153.2,7.5809
127.56,250.2,7.717
128.57,190.0,7.8075
129.57,120.4,7.8075
130.58,101.5,7.8075
131.58,103.5,7.8075
132.59,101.5,7.8075
133.59,99.5,7.8075
134.6,101.5,7.8075
135.6,108.4,7.8075
136.61,101.5,7.8075
137.61,100.5,7.8075
138.62,109.4,7.8075
139.62,101.5,7.8075
140.63,178.1,7.8788
141.63,100.5,7.8788
142.64,99.5,7.8788
143.64,102.5,7.8788
144.65,101.5,7.8788
145.65,100.5,7.8788
146.66,101.5,7.8788
147.66,101.5,7.8788
148.67,100.5,7.8788
149.68,100.5,7.8788
150.68,100.5,7.8788
151.69,103.5,7.8788
152.69,196.0,7.8794
153.7,100.5,7.8794
154.7,100.5,7.8794
155.71,102.5,7.8794
156.71,100.5,7.8794
157.72,100.5,7.8794
158.72,102.5,7.8794
159.73,101.5,7.8794
160.73,102.5,7.8794
161.74,99.5,7.8794
162.74,101.5,7.8794
163.75,187.0,8.0373
164.75,99.5,8.0373
165.76,100.5,8.0373
166.76,100.5,8.0373
167.77,120.4,8.0375
168.77,100.5,8.0375
169.78,101.5,8.0375
170.78,100.5,8.0375
171.79,100.5,8.0375
172.79,100.5,8.0375
173.8,101.5,8.0375
174.8,101.5,8.0375
175.81,256.6,8.4762
176.81,101.5,8.4762
177.82,101.5,8.4762
178.82,102.5,8.4762
179.83,100.5,8.4762
180.83,102.5,8.4762
181.84,101.5,8.4762
182.85,101.5,8.4762
183.85,101.5,8.4762
184.86,139.3,8.4763
185.86,102.5,8.4763
186.87,100.5,8.4763
187.87,118.7,8.5965
188.87,106.5,8.6089
189.88,100.5,8.6089
190.88,102.5,8.6089
191.89,99.5,8.6089
192.89,101.5,8.6089
193.9,108.5,8.6089
194.9,111.4,8.6089
195.91,101.5,8.6089
196.91,99.5,8.6089
197.92,100.5,8.6089
198.92,101.5,8.6089
199.93,101.5,8.6091
200.93,101.5,8.6091
201.94,101.5,8.6091
202.95,100.5,8.6091
203.95,100.5,8.6091
204.96,100.5,8.6091
205.96,101.5,8.6091
206.97,100.5,8.6091
207.97,100.5,8.6091
208.97,100.6,8.6091
209.98,102.5,8.6091
210.98,101.5,8.6098
211.99,100.5,8.6098
212.99,100.5,8.6098
214.0,99.6,8.6098
215.0,102.5,8.6098
216.01,100.5,8.6098
217.01,100.5,8.6098
218.02,100.5,8.6098
219.02,100.5,8.6098
220.03,99.5,8.6098
221.03,103.5,8.6098
222.04,103.5,8.6102
223.04,100.5,8.6102
224.05,100.5,8.6102
225.05,101.5,8.6102
226.06,101.5,8.6102
227.07,100.5,8.6102
228.07,101.5,8.6102
229.08,100.5,8.6102
230.08,100.5,8.6102
231.09,99.5,8.6102
232.09,102.5,8.6102
233.1,102.5,8.6103
234.1,100.5,8.6103
235.11,100.5,8.6103
236.11,101.5,8.6103
237.12,101.5,8.6103
238.12,100.5,8.6103
239.13,101.5,8.6103
240.13,100.5,8.6103
241.14,101.5,8.6103
242.14,101.5,8.6103
243.15,100.5,8.6103
244.15,100.5,8.6104
245.16,101.5,8.6104
246.16,100.5,8.6104
247.17,100.5,8.6104
248.17,101.5,8.6104
249.18,100.5,8.6104
250.18,100.5,8.6104
251.19,101.5,8.6104
252.19,99.5,8.6104
253.2,101.5,8.6104
254.2,101.5,8.6104
255.21,101.5,8.6107
256.21,101.5,8.6107
257.22,101.5,8.6107
258.22,100.5,8.6107
259.23,102.5,8.6107
260.23,100.5,8.6107
261.24,100.5,8.6107
262.24,99.7,8.6107
263.25,101.5,8.6107
264.25,99.5,8.6107
265.26,101.4,8.6107
266.26,101.5,8.6108
267.27,100.5,8.6108
268.27,100.5,8.6108
269.28,101.5,8.6108
270.28,100.5,8.6108
271.29,102.5,8.6108
272.29,100.5,8.6108
273.3,100.5,8.6108
274.3,100.5,8.6108
275.31,101.5,8.6108
276.31,101.5,8.6108
277.32,101.5,8.6108
278.32,100.5,8.6108
279.33,100.5,8.6108
280.34,101.5,8.6108
281.34,100.5,8.6108
282.35,100.5,8.6109
283.35,101.4,8.6109
284.36,99.5,8.6109
285.36,100.5,8.6109
286.37,101.5,8.6109
287.37,101.5,8.6109
288.38,102.5,8.6112
289.38,100.5,8.6112
290.39,100.5,8.6112
291.39,100.5,8.6112
292.4,99.5,8.6112
293.4,101.5,8.6112
294.41,100.5,8.6112
295.41,101.5,8.6112
296.42,101.5,8.6112
297.42,100.5,8.6112
298.43,100.5,8.6113
299.43,102.5,8.6114
300.44,102.5,8.6114
301.44,101.5,8.6114
302.45,100.6,8.6114
303.45,100.5,8.6114
304.46,101.5,8.6114
305.46,100.5,8.6114
306.47,101.5,8.6114
307.47,100.5,8.6116
308.48,100.5,8.6116
309.48,100.5,8.6116
310.49,101.5,8.6117
311.49,101.5,8.6117
312.5,101.5,8.6117
313.5,100.5,8.6117
314.51,101.5,8.6117
315.51,100.5,8.6117
316.52,101.5,8.6117
317.52,100.5,8.6117
318.53,99.6,8.6117
319.53,101.5,8.6117
320.54,100.5,8.6117
321.54,101.5,8.6117
322.55,102.5,8.6117
323.55,101.5,8.6117
324.56,101.5,8.6117
325.56,101.5,8.6117
326.57,99.5,8.6117
327.57,101.5,8.6117
328.58,101.5,8.6117
329.58,101.5,8.6117
330.59,100.5,8.6117
331.59,100.5,8.6117
332.6,100.5,8.6117
333.6,101.5,8.6117
334.61,100.5,8.612
335.61,103.5,8.612
336.62,100.5,8.612
337.62,102.5,8.612
338.63,99.5,8.612
339.63,100.5,8.612
340.64,100.5,8.612
341.64,101.5,8.612
342.65,100.5,8.612
343.66,101.5,8.612
344.66,101.5,8.612
345.67,102.5,8.6121
346.67,99.5,8.6121
347.68,101.3,8.6121
348.68,100.5,8.6121
349.69,102.5,8.6121
350.69,100.5,8.6121
351.7,101.5,8.6121
352.7,101.5,8.6121
353.71,100.5,8.6121
354.71,100.5,8.6121
355.72,100.5,8.6121
356.72,102.5,8.6121
357.73,100.5,8.6121
358.73,101.5,8.6122
359.74,101.5,8.6122
360.74,100.5,8.6122
361.75,100.5,8.6122
362.75,101.5,8.6122
363.76,100.5,8.6122
364.76,101.5,8.6122
365.77,101.5,8.6122
366.78,100.5,8.6122
367.78,100.5,8.6122
368.79,101.5,8.6122
369.79,101.5,8.6122
370.8,104.5,8.6123
371.8,102.5,8.6123
372.81,100.5,8.6123
373.81,102.5,8.6123
374.81,100.7,1.6326
375.82,281.6,1.8723
376.83,307.3,2.3109
377.83,332.9,2.5452
378.83,363.9,2.7607
379.84,335.6,2.9464
380.84,321.5,3.1219
381.85,309.4,3.3781
382.85,296.4,3.6077
383.86,311.5,3.8303
384.86,305.4,4.0785
385.87,295.5,4.3468
386.87,312.7,4.6714
387.88,303.4,4.9903
388.88,301.3,5.2902
389.89,311.4,5.567
390.89,305.5,5.8415
391.9,306.4,6.1034
392.9,304.4,6.3366
393.9,318.0,6.752
394.91,314.4,6.8923
395.92,298.4,6.893
396.92,296.7,6.8933
397.92,158.2,6.8934
398.93,184.0,6.8936
399.94,193.0,6.8846
