Time_Sec,CPU_Percent_Total,Memory_GB
1,228.10099999999997,0.39726
2,255.77200000000002,0.62987
3,276.696,0.8573599999999999
4,287.53799999999995,0.98766
5,306.52699999999993,1.10676
6,337.13499999999993,1.2123300000000001
7,342.466,1.31394
8,314.6549999999999,1.43272
9,286.71000000000004,1.52973
10,320.2319999999999,1.7160400000000002
11,325.587,1.9314199999999997
12,320.361,2.16678
13,357.929,2.3166300000000004
14,332.239,2.55157
15,313.1929999999999,2.7959699999999996
16,310.82700000000006,3.0780000000000003
17,307.226,3.3549599999999997
18,305.971,3.6799799999999996
19,304.93899999999996,4.045050000000001
20,305.23199999999997,4.41054
21,303.918,4.785629999999999
22,301.97599999999994,4.976979999999999
23,295.503,4.69431
24,311.70200000000006,5.056000000000001
25,307.382,4.894060000000001
26,260.20599999999996,2.1338999999999997
27,331.71,2.4280199999999996
28,343.014,2.68747
29,321.957,2.99073
30,312.09700000000004,3.30586
31,306.883,3.63078
32,305.78000000000003,3.9574599999999998
33,298.193,3.8448100000000003
34,301.668,3.7161099999999996
35,307.26900000000006,3.9876900000000006
36,308.65,4.30328
37,314.51200000000006,4.6858200000000005
38,309.48400000000004,5.052449999999999
39,292.824,4.9665300000000006
40,252.266,2.26922
41,315.54099999999994,2.19955
42,308.34000000000003,1.94401
43,331.15,2.15247
44,348.501,2.4025600000000003
45,329.022,2.70968
46,308.15400000000005,2.8108700000000004
47,316.87399999999997,3.1045999999999996
48,307.7419999999999,3.2224899999999996
49,273.18799999999993,2.20008
50,301.22799999999995,2.3379000000000003
51,309.35900000000004,2.5115
52,311.53799999999995,2.6561999999999997
53,308.646,2.6698700000000004
54,316.934,2.92583
55,305.53900000000004,3.05476
56,290.143,2.689
57,286.92400000000004,2.05641
58,326.447,2.1162599999999996
59,335.57800000000003,2.4054199999999994
60,281.373,2.71422
61,262.368,3.12761
62,217.79599999999996,3.5064499999999996
63,236.675,2.5753999999999997
64,294.503,2.22985
65,319.777,2.16541
66,305.87,2.17547
67,281.869,1.99481
68,317.01200000000006,2.0336600000000002
69,303.704,2.0475399999999997
70,326.46099999999996,2.1146100000000003
71,290.264,2.00781
72,314.864,2.11761
73,315.253,2.11982
74,291.13800000000003,2.07397
75,314.99100000000004,2.1076
76,320.607,2.2020900000000005
77,325.22099999999995,2.2277299999999998
78,307.71599999999995,2.1528300000000002
79,318.579,2.2390999999999996
80,323.5570000000001,2.33488
81,321.932,2.3269499999999996
82,298.23300000000006,2.23435
83,313.012,2.27408
84,303.108,2.1765
85,319.26599999999996,2.23353
86,322.721,2.23369
87,306.09800000000007,2.14375
88,325.717,2.2750600000000003
89,311.97299999999996,2.27379
90,305.177,2.22017
91,319.86,2.34176
92,312.65999999999997,2.37873
93,309.004,2.41261
94,321.81,2.47647
95,292.5199999999999,2.47041
96,288.236,2.6017599999999996
97,275.40900000000005,2.64019
98,280.42500000000007,2.7335000000000003
99,289.899,2.84041
100,287.96100000000007,2.81998
101,297.116,2.6541699999999997
102,318.1929999999999,2.44399
103,332.57500000000005,2.6551400000000003
104,333.35499999999996,2.8647
105,320.191,3.11076
106,294.61600000000004,3.38669
107,284.293,3.6670899999999995
108,271.78999999999996,3.9462999999999995
109,264.181,4.27891
110,203.113,4.64401
111,188.427,4.702039999999999
112,193.642,4.55092
113,195.723,4.44649
114,221.13799999999998,4.319789999999999
115,239.388,3.7269999999999994
116,263.25,2.4526600000000003
117,327.664,2.6010299999999993
118,334.151,2.85039
119,328.339,3.11539
120,314.714,3.40491
121,300.857,3.7033
122,297.811,4.01029
123,285.75800000000004,4.27839
124,259.947,4.14216
125,245.975,4.06782
126,205.16,3.96453
127,217.36700000000002,3.81792
128,224.41400000000004,3.99697
129,224.416,3.44953
130,234.154,2.85807
131,275.265,3.0527800000000003
132,293.166,2.8714299999999997
133,318.774,2.7328200000000002
134,318.799,2.9507000000000003
135,316.77299999999997,3.18138
136,307.711,3.44733
137,303.252,3.7199599999999995
138,297.126,3.97047
139,280.30100000000004,3.96087
140,293.022,4.10266
141,289.7099999999999,3.96712
142,279.967,4.14269
143,277.024,3.63258
144,257.327,3.21849
145,282.885,2.6335100000000002
146,322.86199999999997,2.51031
147,290.44899999999996,2.4392199999999997
148,320.371,2.56367
149,299.06500000000005,2.65829
150,302.37399999999997,2.6790200000000004
151,289.0110000000001,2.6381400000000004
152,288.947,2.4186799999999997
153,294.38599999999997,2.42423
154,291.322,2.4765299999999995
155,306.85900000000004,2.50312
156,296.68999999999994,2.12056
157,317.945,2.16646
158,318.184,2.25116
159,304.291,2.19795
160,322.71099999999996,2.3439699999999997
161,319.36100000000005,2.4587000000000003
162,312.485,2.6129399999999996
163,316.87100000000004,2.8900599999999996
164,324.841,3.1590499999999997
165,325.668,3.41057
166,313.754,3.6783399999999995
167,307.41400000000004,3.9313499999999997
168,305.919,4.17581
169,306.475,4.39566
170,307.341,4.583699999999999
171,294.851,4.7464200000000005
172,283.21500000000003,4.882389999999999
173,254.981,5.03026
174,233.89499999999998,5.2295
175,204.34500000000003,5.05216
176,198.139,5.1931199999999995
177,173.494,4.98445
178,186.551,4.26666
179,238.35699999999997,3.8587800000000003
180,275.11500000000007,3.37028
181,280.339,3.4623
182,278.668,3.5473799999999995
183,262.1940000000001,3.4439100000000002
184,281.574,3.54141
185,278.6260000000001,3.6376199999999996
186,279.02200000000005,3.87873
187,277.212,4.123120000000001
188,272.502,4.399560000000001
189,264.58299999999997,4.6756400000000005
190,265.02500000000003,4.947560000000001
191,263.874,5.225220000000001
192,263.57699999999994,5.50671
193,267.861,5.7727900000000005
194,263.89,6.050680000000002
195,268.313,6.304990000000001
196,264.09000000000003,6.530620000000001
197,265.11800000000005,6.78878
198,265.78799999999995,6.98841
199,261.40199999999993,7.12162
200,256.126,7.222589999999999
201,231.45999999999998,7.237039999999999
202,193.19699999999997,7.256749999999999
203,188.581,7.25658
204,198.759,7.257549999999999
205,186.385,7.263249999999999
206,178.53700000000003,7.287059999999999
207,132.587,7.292529999999999
208,134.527,7.307220000000001
209,123.39199999999998,7.385330000000001
210,111.077,7.412179999999999
211,113.776,7.456390000000001
212,104.646,7.47114
213,102.39099999999999,7.471120000000001
214,106.872,7.47329
215,104.34400000000001,7.473310000000001
216,106.90599999999999,7.4721
217,108.04099999999998,7.527550000000001
218,104.15100000000002,7.5724300000000015
219,111.821,7.616080000000001
220,109.431,7.6671700000000005
221,107.81700000000001,7.71458
222,104.607,7.71463
223,100.9,7.71463
224,104.072,7.714649999999999
225,107.28399999999999,7.71481
226,104.03199999999997,7.714920000000001
227,104.28999999999999,7.715019999999998
228,107.421,7.715179999999999
229,101.057,7.715209999999999
230,108.532,7.71524
231,100.993,7.715260000000001
232,104.55999999999999,7.71533
233,104.19699999999997,7.715440000000001
234,105.08,7.71546
235,103.202,7.71546
236,110.593,7.71552
237,100.96199999999999,7.71551
238,107.109,7.7324
239,102.10099999999998,7.732409999999999
240,105.477,7.749319999999999
241,104.649,7.766209999999999
242,104.88600000000001,7.783109999999999
243,104.74599999999998,7.8000099999999986
244,104.03000000000002,7.81481
245,109.263,7.8506
246,100.928,7.85063
247,100.97300000000001,7.89657
248,101.09099999999998,7.935629999999999
249,107.63199999999999,8.04597
250,100.96899999999998,8.128160000000001
251,114.58700000000002,8.21551
252,101.253,8.29706
253,107.798,8.38168
254,108.346,8.51089
255,100.95899999999999,8.63515
256,115.29800000000003,8.739740000000001
257,108.35999999999999,8.76321
258,101.61300000000001,8.763230000000002
259,101.04099999999998,8.763270000000002
260,101.113,8.76328
261,101.72200000000001,8.763340000000001
262,101.48,8.763340000000001
263,101.1,8.763340000000001
264,101.14000000000001,8.763390000000001
265,101.008,8.763450000000002
266,101.46900000000001,8.763539999999999
267,102.37699999999998,8.76361
268,100.961,8.76362
269,101.27599999999998,8.763630000000001
270,101.72999999999999,8.763630000000001
271,102.13900000000001,8.763630000000001
272,101.495,8.76365
273,102.356,8.76365
274,102.46700000000001,8.763639999999999
275,100.96799999999999,8.76367
276,106.239,8.763670000000001
277,101.717,8.76369
278,101.205,8.76371
279,100.997,8.7637
280,100.919,8.76371
281,100.977,8.76373
282,101.391,8.763750000000002
283,101.18100000000001,8.76378
284,101.03999999999999,8.7638
285,100.936,8.76384
286,101.00699999999999,8.763850000000001
287,101.00499999999998,8.76388
288,100.981,8.76389
289,101.042,8.763910000000001
290,100.986,8.763910000000001
291,100.96199999999999,8.763910000000001
292,101.15700000000001,8.763910000000001
293,100.925,8.763910000000001
294,100.96000000000001,8.763920000000002
295,100.896,8.76394
296,101.699,8.76394
297,101.017,8.763930000000002
298,100.999,8.76398
299,101.274,8.764009999999999
300,100.99999999999999,8.764019999999999
301,101.15800000000002,8.76403
302,101.11099999999998,8.76403
303,101.03,8.764039999999998
304,100.991,8.76407
305,100.98700000000001,8.76408
306,101.162,8.76408
307,100.958,8.7641
308,101.108,8.764109999999999
309,101.066,8.764129999999998
310,100.969,8.764129999999998
311,101.03699999999999,8.764129999999998
312,101.262,8.764129999999998
313,100.97099999999998,8.764119999999998
314,101.054,8.764119999999998
315,101.166,8.76414
316,101.01500000000001,8.76414
317,101.06099999999999,8.764149999999999
318,100.926,8.76414
319,101.03099999999999,8.76417
320,101.09,8.76417
321,101.162,8.76417
322,101.215,8.764190000000001
323,100.95599999999999,8.764190000000001
324,101.41499999999999,8.764190000000001
325,101.01,8.76421
326,101.05499999999999,8.76422
327,101.145,8.76425
328,101.005,8.76425
329,101.13700000000001,8.76429
330,100.832,8.76431
331,101.445,8.76433
332,101.11999999999999,8.76431
333,101.12399999999998,8.76431
334,103.21900000000001,8.76441
335,101.185,8.76442
336,101.17699999999999,8.76444
337,101.151,8.76443
338,101.03399999999999,8.76443
339,101.26899999999999,8.76442
340,100.87699999999998,8.76441
341,101.0,8.7645
342,101.237,8.7645
343,100.91888888888889,8.7619
344,100.833,8.76448
345,100.905,8.762
346,101.023,8.764590000000002
347,101.00571428571428,8.757357142857144
348,101.0,8.764569999999999
349,100.96714285714286,8.765314285714286
350,101.018,8.76461
351,101.068,8.78202
352,100.985,8.76463
353,101.03833333333334,8.778533333333334
354,100.924,8.76462
355,101.10666666666667,8.79405
356,101.05400000000002,8.764680000000002
357,100.83500000000001,8.78195
358,100.976,8.764700000000001
359,101.12166666666667,8.754100000000001
360,100.886,8.764700000000001
361,101.065,8.754100000000001
362,101.064,8.76472
363,101.24857142857142,8.746757142857145
364,101.036,8.76472
365,100.94666666666666,8.762655555555556
366,101.023,8.765240000000002
367,101.18799999999999,8.76525
368,101.025,8.765229999999999
369,101.696,8.76524
370,101.35399999999998,8.76584
371,101.475,8.765870000000001
372,101.57900000000001,8.76586
373,101.44800000000001,8.76588
374,101.24800000000002,8.76588
375,101.48099999999998,8.765910000000002
376,101.11900000000001,8.76593
377,101.07,8.76592
378,101.48500000000001,8.765939999999999
379,101.11799999999998,8.765939999999999
380,101.09099999999998,8.765959999999998
381,101.158,8.765939999999999
382,101.00900000000001,8.76597
383,101.52799999999999,8.765989999999999
384,101.293,8.769829999999999
385,100.951,8.769829999999999
386,101.126,8.76985
387,101.344,8.769870000000001
388,101.387,8.770530000000003
389,101.01400000000001,8.773710000000001
390,100.74199999999999,8.773710000000001
391,101.30499999999999,8.773700000000002
392,101.09200000000001,8.773719999999999
393,101.587,8.773729999999999
394,101.027,8.773719999999999
395,100.915,8.77371
396,100.963,8.77372
397,101.324,8.77375
398,101.02600000000001,8.773779999999999
399,101.065,8.773779999999999
400,100.962,8.773779999999999
401,100.97299999999998,8.77379
402,101.122,8.77741
403,101.53800000000001,8.777959999999998
404,101.065,8.77793
405,100.92799999999998,8.778500000000001
406,100.981,8.77851
407,102.81300000000002,8.78276
408,100.79599999999999,8.78274
409,100.96400000000001,8.78274
410,100.928,8.782729999999999
411,101.06700000000001,8.782749999999998
412,101.239,8.78276
413,101.296,8.78332
414,101.13300000000001,8.78334
415,100.79,8.783350000000002
416,101.061,8.78339
417,101.07199999999999,8.784470000000002
418,100.77599999999998,8.785
419,101.079,8.78501
420,100.87599999999999,8.785
421,103.52800000000002,8.78848
422,101.186,8.792840000000002
423,101.677,8.792850000000001
424,101.07199999999999,8.79667
425,101.69200000000001,8.796949999999999
426,101.549,8.803889999999999
427,102.65299999999999,8.804469999999998
428,104.061,8.80529
429,101.001,8.805319999999998
430,100.893,8.805299999999999
431,101.564,8.80531
432,101.101,8.804929999999999
433,101.15099999999998,8.80874
434,100.97299999999998,8.80874
435,101.306,8.80874
436,102.30800000000002,8.80875
437,101.161,8.816419999999999
438,101.18700000000001,8.82022
439,101.28600000000002,8.820260000000001
440,100.862,8.82336
441,101.887,8.82336
442,101.019,8.827429999999998
443,101.02399999999999,8.830779999999999
444,101.453,8.834380000000001
445,100.83299999999998,8.8344
446,100.91900000000001,8.83745
447,101.475,8.84113
448,100.87499999999999,8.84114
449,100.974,8.84113
450,101.02000000000001,8.84113
451,100.852,8.84113
452,101.049,8.84114
453,101.212,8.84113
454,101.006,8.844759999999999
455,100.97,8.844759999999999
456,100.96799999999999,8.84479
457,101.05799999999999,8.848410000000001
458,100.94,8.85202
459,101.147,8.858460000000001
460,100.911,8.85847
461,101.005,8.858459999999997
462,101.04499999999999,8.86192
463,101.69600000000001,8.86247
464,101.071,8.86834
465,101.00099999999999,8.87182
466,100.79299999999999,8.87181
467,101.35,8.87523
468,100.901,8.875240000000002
469,101.08099999999999,8.87526
470,101.07500000000002,8.87524
471,100.81199999999998,8.87523
472,101.30699999999999,8.87526
473,101.238,8.87528
474,100.96300000000001,8.87525
475,101.126,8.87869
476,100.91300000000001,8.87874
477,101.047,8.87879
478,101.074,8.88292
479,100.94899999999998,8.889800000000001
480,101.01,8.889800000000001
481,101.04400000000001,8.892890000000001
482,100.924,8.89291
483,101.505,8.89291
484,101.143,8.90006
485,100.983,8.90007
486,101.00699999999999,8.90007
487,100.94200000000001,8.90316
488,101.06800000000001,8.90315
489,101.82000000000002,8.90319
490,106.244,8.90326
491,101.051,8.903279999999999
492,102.554,8.90327
493,103.096,8.90328
494,100.998,8.90328
495,101.074,8.90635
496,100.95,8.906400000000001
497,101.071,8.906400000000001
498,100.90299999999999,8.909510000000001
499,101.012,8.91098
500,100.998,8.915690000000001
501,100.94800000000001,8.918450000000002
502,101.41,8.91848
503,101.121,8.918490000000002
504,100.92,8.91848
505,100.93400000000001,8.924330000000001
506,100.82300000000001,8.92434
507,101.27599999999998,8.92716
508,100.839,8.92717
509,100.901,8.927159999999999
510,101.224,8.927159999999999
511,100.93200000000002,8.927159999999999
512,101.11200000000001,8.927159999999999
513,101.04599999999999,8.92717
514,100.864,8.92717
515,100.951,8.92717
516,100.99199999999999,8.929980000000002
517,100.85400000000001,8.92999
518,100.853,8.92998
519,101.15,8.93274
520,100.88400000000001,8.936420000000002
521,100.895,8.93892
522,100.985,8.938930000000001
523,101.03099999999999,8.938930000000003
524,100.886,8.938880000000001
525,100.956,8.9389
526,100.84599999999999,8.942330000000002
527,100.94500000000001,8.94295
528,101.037,8.94294
529,100.88500000000002,8.942960000000001
530,100.825,8.942980000000002
531,100.98299999999999,8.94295
532,101.98400000000001,8.942980000000002
533,101.03800000000001,8.943000000000001
534,101.493,8.943000000000001
535,100.86600000000001,8.942980000000002
536,100.891,8.943000000000001
537,101.116,8.943610000000001
538,101.163,8.943610000000001
539,105.22999999999999,8.94363
540,100.93799999999999,8.94425
541,101.873,8.94547
542,101.074,8.94548
543,101.026,8.9455
544,100.923,8.94549
545,100.998,8.9455
546,101.88399999999999,8.94549
547,101.59,8.946110000000001
548,101.60900000000001,8.946119999999999
549,101.206,8.94613
550,101.55,8.94613
551,101.638,8.94616
552,103.696,8.946179999999998
553,101.45100000000001,8.946179999999998
554,107.109,8.946189999999998
555,100.98300000000002,8.9462
556,101.52000000000001,8.9462
557,101.15700000000001,8.946190000000001
558,101.01400000000001,8.9462
559,101.03699999999999,8.9462
560,101.006,8.9462
561,100.94800000000001,8.946189999999998
562,101.34500000000001,8.946209999999999
563,101.08200000000001,8.946209999999999
564,100.821,8.94622
565,100.933,8.946209999999999
566,100.98700000000001,8.9462
567,101.08599999999998,8.946219999999999
568,101.08800000000001,8.94624
569,100.85600000000001,8.94623
570,101.024,8.94623
571,101.136,8.94625
572,101.022,8.94629
573,101.23599999999999,8.94627
574,100.902,8.94625
575,100.91999999999999,8.94624
576,101.045,8.94624
577,100.97299999999998,8.94623
578,100.95500000000001,8.94623
579,101.03999999999999,8.94623
580,100.87500000000001,8.94623
581,101.053,8.946279999999998
582,100.95199999999998,8.946289999999998
583,101.393,8.946299999999999
584,100.967,8.946259999999999
585,100.83600000000001,8.946259999999999
586,101.06099999999999,8.946269999999998
587,101.047,8.94626
588,100.834,8.94628
589,101.15900000000002,8.94628
590,100.922,8.94629
591,100.944,8.94628
592,101.131,8.94629
593,101.038,8.94631
594,101.03,8.946319999999998
595,100.893,8.946319999999998
596,100.91900000000001,8.94633
597,101.06999999999998,8.946340000000001
598,100.99799999999999,8.946349999999999
599,100.93100000000001,8.94635
600,101.1,8.94636
601,101.176,8.946409999999998
602,101.00399999999999,8.94643
603,101.22299999999998,8.946439999999999
604,100.90500000000002,8.946439999999999
605,100.897,8.946439999999999
606,101.054,8.946430000000001
607,101.06800000000001,8.946439999999999
608,100.899,8.94643
609,101.06699999999998,8.94643
610,100.849,8.946439999999999
611,100.89099999999999,8.94646
612,101.303,8.946470000000001
613,101.13300000000001,8.94648
614,101.04400000000001,8.94649
615,100.978,8.9465
616,100.835,8.9465
617,100.96300000000002,8.946520000000001
618,100.818,8.94651
619,100.80699999999999,8.94649
620,100.816,8.94649
621,100.939,8.94651
622,101.043,8.946520000000001
623,101.419,8.946530000000001
624,100.884,8.946520000000001
625,100.93,8.94654
626,100.811,8.94655
627,100.969,8.946570000000001
628,101.01299999999999,8.94655
629,100.773,8.946560000000002
630,101.108,8.94655
631,100.92000000000002,8.946540000000002
632,100.834,8.946560000000002
633,101.569,8.946560000000002
634,100.84700000000001,8.946530000000001
635,100.83399999999999,8.946540000000002
636,100.98499999999999,8.946540000000002
637,101.24699999999999,8.94655
638,100.982,8.946540000000002
639,100.93100000000001,8.94657
640,100.971,8.94658
641,105.33999999999999,8.946749999999998
642,100.938,8.946659999999998
643,102.262,8.94669
644,100.75999999999999,8.946670000000001
645,100.92099999999999,8.94666
646,100.98700000000001,8.94671
647,100.989,8.94668
648,101.026,8.946670000000001
649,100.811,8.946670000000001
650,100.96900000000001,8.946700000000002
651,100.913,8.9467
652,100.806,8.94674
653,101.17499999999998,8.94674
654,102.156,8.94678
655,100.726,8.94678
656,101.012,8.9468
657,100.91,8.946819999999999
658,100.81300000000002,8.94686
659,100.914,8.94686
660,100.924,8.94687
661,100.94699999999999,8.9469
662,100.86300000000003,8.9469
663,101.00399999999999,8.946879999999998
664,100.998,8.94685
665,100.749,8.94685
666,100.827,8.946859999999997
667,101.114,8.946850000000001
668,100.756,8.946879999999998
669,100.92,8.94687
670,100.887,8.94687
671,100.784,8.94692
672,100.88200000000002,8.94692
673,101.01100000000001,8.946929999999998
674,100.749,8.94692
675,101.00499999999998,8.94692
676,100.793,8.94696
677,100.934,8.94696
678,101.006,8.94697
679,100.819,8.94697
680,100.912,8.94698
681,100.93299999999999,8.94697
682,100.87199999999999,8.94698
683,101.027,8.94698
684,100.904,8.94698
685,100.776,8.94696
686,100.88000000000002,8.94697
687,101.26500000000001,8.947
688,100.863,8.94699
689,100.931,8.94699
690,101.01700000000001,8.947009999999999
691,100.88699999999999,8.947019999999998
692,101.005,8.94704
693,101.0,8.94701
694,100.863,8.94703
695,100.83599999999998,8.94703
696,100.931,8.94703
697,100.947,8.94703
698,100.86200000000001,8.94703
699,101.04299999999999,8.94704
700,100.848,8.94704
701,100.763,8.94708
702,101.00899999999999,8.94707
703,100.838,8.94707
704,100.82600000000001,8.947079999999998
705,100.903,8.94708
706,100.715,8.94709
707,100.91499999999999,8.94708
708,100.95400000000001,8.9471
709,100.862,8.94714
710,100.982,8.94713
711,100.809,8.94713
712,101.02,8.94715
713,100.961,8.94715
714,100.75000000000001,8.94715
715,100.935,8.94715
716,100.78,8.94715
717,101.0,8.947169999999998
718,100.852,8.947159999999998
719,100.912,8.947189999999999
720,100.922,8.947189999999999
721,100.95,8.94718
722,100.97200000000001,8.947189999999999
723,101.17599999999999,8.947199999999999
724,100.804,8.94719
725,100.827,8.94719
726,100.975,8.947189999999999
727,100.81,8.94718
728,100.932,8.947149999999999
729,100.953,8.94714
730,100.92699999999999,8.947149999999999
731,100.943,8.947210000000002
732,101.16799999999999,8.94726
733,100.94500000000002,8.94725
734,100.795,8.947230000000001
735,100.812,8.947230000000001
736,100.85499999999999,8.947230000000001
737,100.927,8.94725
738,100.98400000000001,8.94725
739,100.898,8.947260000000002
